p1_dc,format,city,state,segment_code,consensus_qty,brick_description,forecast_qty,brand,segment,division,brick_code,class_code,division_code,vertical,store_no,batchno,status,article_id,month_year,pin_code,region,wom,family_code,class,sd,article_description,kvi,npi,sold_qty
R804,digitaldc,Vizag,Andhra Pradesh,FJ,4.916907886,DIRECT COOL REFRIGER,5.0,Godrej,LARGE APPLIANCES,CDIT,FJ0201001,FJ0201,902,Electronics,NA,20250101,active,493858647,01-2025,530046,South,1,FJ02,REFRIGERATOR,Godrej RDEMAVEL207DF,GODREJ DC 3S 184L RDEMARVEL207CTDF FU BL,non kvi,NA,6.0
SLW9,digitaldc,Ranchi,Jharkhand,FJ,1.00523041,DIRECT COOL REFRIGER,0.0,Godrej,LARGE APPLIANCES,CDIT,FJ0201001,FJ0201,902,Electronics,NA,20250101,active,493858647,01-2025,834010,North 2,1,FJ02,REFRIGERATOR,Godrej RDEMAVEL207DF,GODREJ DC 3S 184L RDEMARVEL207CTDF FU BL,non kvi,NA,0.0
S0GZ,digitaldc,Sawer,Madhya Pradesh,FJ,0.895026251,DIRECT COOL REFRIGER,1.0,Godrej,LARGE APPLIANCES,CDIT,FJ0201001,FJ0201,902,Electronics,NA,20250101,active,493858647,01-2025,453771,West,1,FJ02,REFRIGERATOR,Godrej RDEMAVEL207DF,GODREJ DC 3S 184L RDEMARVEL207CTDF FU BL,non kvi,NA,0.0
V014,digitaldc,Pune,Maharashtra,FJ,6.624918172,DIRECT COOL REFRIGER,8.0,Godrej,LARGE APPLIANCES,CDIT,FJ0201001,FJ0201,902,Electronics,NA,20250101,active,493858647,01-2025,413802,West,1,FJ02,REFRIGERATOR,Godrej RDEMAVEL207DF,GODREJ DC 3S 184L RDEMARVEL207CTDF FU BL,non kvi,NA,17.0
S0IC,digitaldc,Hosakote,Karnataka,FJ,21.99913517,DIRECT COOL REFRIGER,0.0,Godrej,LARGE APPLIANCES,CDIT,FJ0201001,FJ0201,902,Electronics,NA,20250101,active,493858647,01-2025,562114,South 1,1,FJ02,REFRIGERATOR,Godrej RDEMAVEL207DF,GODREJ DC 3S 184L RDEMARVEL207CTDF FU BL,non kvi,NA,0.0
SE40,digitaldc,Hyderabad,Telangana,FJ,80.40590544,DIRECT COOL REFRIGER,73.0,Godrej,LARGE APPLIANCES,CDIT,FJ0201001,FJ0201,902,Electronics,NA,20250101,active,493858647,01-2025,501401,South,1,FJ02,REFRIGERATOR,Godrej RDEMAVEL207DF,GODREJ DC 3S 184L RDEMARVEL207CTDF FU BL,non kvi,NA,109.0
SACU,digitaldc,Nagpur,Maharashtra,FJ,0.0,DIRECT COOL REFRIGER,0.0,Godrej,LARGE APPLIANCES,CDIT,FJ0201001,FJ0201,902,Electronics,NA,20250101,active,493858647,01-2025,441122,West,1,FJ02,REFRIGERATOR,Godrej RDEMAVEL207DF,GODREJ DC 3S 184L RDEMARVEL207CTDF FU BL,non kvi,NA,1.0
SLOR,digitaldc,Dehradun,Uttarakhand,FJ,0.0,DIRECT COOL REFRIGER,1.0,Godrej,LARGE APPLIANCES,CDIT,FJ0201001,FJ0201,902,Electronics,NA,20250101,active,493858647,01-2025,248001,North,1,FJ02,REFRIGERATOR,Godrej RDEMAVEL207DF,GODREJ DC 3S 184L RDEMARVEL207CTDF FU BL,non kvi,NA,0.0
SLLN,digitaldc,Siliguri,West Bengal,FJ,12.08497278,DIRECT COOL REFRIGER,8.0,Godrej,LARGE APPLIANCES,CDIT,FJ0201001,FJ0201,902,Electronics,NA,20250101,active,493858647,01-2025,735135,East,1,FJ02,REFRIGERATOR,Godrej RDEMAVEL207DF,GODREJ DC 3S 184L RDEMARVEL207CTDF FU BL,non kvi,NA,11.0
SJ48,digitaldc,Dharwad,Karnataka,FJ,37.52793646,DIRECT COOL REFRIGER,0.0,Godrej,LARGE APPLIANCES,CDIT,FJ0201001,FJ0201,902,Electronics,NA,20250101,active,493858647,01-2025,580011,South 1,1,FJ02,REFRIGERATOR,Godrej RDEMAVEL207DF,GODREJ DC 3S 184L RDEMARVEL207CTDF FU BL,non kvi,NA,0.0
S0TC,digitaldc,Palladam,Tamil Nadu,FJ,20.45648399,DIRECT COOL REFRIGER,10.0,Godrej,LARGE APPLIANCES,CDIT,FJ0201001,FJ0201,902,Electronics,NA,20250101,active,493858647,01-2025,641402,South,1,FJ02,REFRIGERATOR,Godrej RDEMAVEL207DF,GODREJ DC 3S 184L RDEMARVEL207CTDF FU BL,non kvi,NA,23.0
SLJQ,digitaldc,Cuttack,Orissa,FJ,4.531864793,DIRECT COOL REFRIGER,0.0,Godrej,LARGE APPLIANCES,CDIT,FJ0201001,FJ0201,902,Electronics,NA,20250101,active,493858647,01-2025,754025,East,1,FJ02,REFRIGERATOR,Godrej RDEMAVEL207DF,GODREJ DC 3S 184L RDEMARVEL207CTDF FU BL,non kvi,NA,0.0
R396,digitaldc,Bangalore,Karnataka,FJ,0.0,DIRECT COOL REFRIGER,0.0,LIEBHERR,LARGE APPLIANCES,CDIT,FJ0201001,FJ0201,902,Electronics,NA,20250101,oop,491666471,01-2025,562123,South,1,FJ02,REFRIGERATOR,LIEBHERR DRC2210,LIEBHERR DC 220L 3S DRC2210 RED CUBIX,non kvi,NA,2.0
S0UG,digitaldc,Gannavaram,Andhra Pradesh,FJ,1.458583208,DIRECT COOL REFRIGER,1.0,LIEBHERR,LARGE APPLIANCES,CDIT,FJ0201001,FJ0201,902,Electronics,NA,20250101,active,494460050,01-2025,521107,South,1,FJ02,REFRIGERATOR,LIEBHERR DFPsiC1921,LIEBHERR DC 3S 191L DFPsiC1921 SilvrStel,non kvi,NA,1.0
V014,digitaldc,Pune,Maharashtra,FJ,6.697957096,DIRECT COOL REFRIGER,14.0,LIEBHERR,LARGE APPLIANCES,CDIT,FJ0201001,FJ0201,902,Electronics,NA,20250101,active,494460050,01-2025,413802,West,1,FJ02,REFRIGERATOR,LIEBHERR DFPsiC1921,LIEBHERR DC 3S 191L DFPsiC1921 SilvrStel,non kvi,NA,26.0
R396,digitaldc,Bangalore,Karnataka,FJ,7.884663121,DIRECT COOL REFRIGER,10.0,LIEBHERR,LARGE APPLIANCES,CDIT,FJ0201001,FJ0201,902,Electronics,NA,20250101,active,494460050,01-2025,562123,South,1,FJ02,REFRIGERATOR,LIEBHERR DFPsiC1921,LIEBHERR DC 3S 191L DFPsiC1921 SilvrStel,non kvi,NA,21.0
SE40,digitaldc,Hyderabad,Telangana,FJ,2.430972013,DIRECT COOL REFRIGER,3.0,LIEBHERR,LARGE APPLIANCES,CDIT,FJ0201001,FJ0201,902,Electronics,NA,20250101,active,494460050,01-2025,501401,South,1,FJ02,REFRIGERATOR,LIEBHERR DFPsiC1921,LIEBHERR DC 3S 191L DFPsiC1921 SilvrStel,non kvi,NA,6.0
S0IC,digitaldc,Hosakote,Karnataka,FJ,0.739187168,DIRECT COOL REFRIGER,0.0,LIEBHERR,LARGE APPLIANCES,CDIT,FJ0201001,FJ0201,902,Electronics,NA,20250101,active,494460050,01-2025,562114,South 1,1,FJ02,REFRIGERATOR,LIEBHERR DFPsiC1921,LIEBHERR DC 3S 191L DFPsiC1921 SilvrStel,non kvi,NA,0.0
SJ48,digitaldc,Dharwad,Karnataka,FJ,1.478374335,DIRECT COOL REFRIGER,0.0,LIEBHERR,LARGE APPLIANCES,CDIT,FJ0201001,FJ0201,902,Electronics,NA,20250101,active,494460050,01-2025,580011,South 1,1,FJ02,REFRIGERATOR,LIEBHERR DFPsiC1921,LIEBHERR DC 3S 191L DFPsiC1921 SilvrStel,non kvi,NA,0.0
R696,digitaldc,Bhiwandi,Maharashtra,FJ,34.8293769,DIRECT COOL REFRIGER,32.0,LIEBHERR,LARGE APPLIANCES,CDIT,FJ0201001,FJ0201,902,Electronics,NA,20250101,active,494460050,01-2025,421302,West,1,FJ02,REFRIGERATOR,LIEBHERR DFPsiC1921,LIEBHERR DC 3S 191L DFPsiC1921 SilvrStel,non kvi,NA,20.0
SACU,digitaldc,Nagpur,Maharashtra,FJ,2.009387129,DIRECT COOL REFRIGER,1.0,LIEBHERR,LARGE APPLIANCES,CDIT,FJ0201001,FJ0201,902,Electronics,NA,20250101,active,494460050,01-2025,441122,West,1,FJ02,REFRIGERATOR,LIEBHERR DFPsiC1921,LIEBHERR DC 3S 191L DFPsiC1921 SilvrStel,non kvi,NA,0.0
SLGC,digitaldc,Pune,Maharashtra,FJ,8.037548515,DIRECT COOL REFRIGER,0.0,LIEBHERR,LARGE APPLIANCES,CDIT,FJ0201001,FJ0201,902,Electronics,NA,20250101,active,494460050,01-2025,412216,West,1,FJ02,REFRIGERATOR,LIEBHERR DFPsiC1921,LIEBHERR DC 3S 191L DFPsiC1921 SilvrStel,non kvi,NA,0.0
SC28,digitaldc,Lucknow,Uttar Pradesh,FJ,0.537674901,DIRECT COOL REFRIGER,0.0,Haier,LARGE APPLIANCES,CDIT,FJ0201001,FJ0201,902,Electronics,NA,20250101,oop,493692199,01-2025,226401,North 1,1,FJ02,REFRIGERATOR,HAIER HRD-2105CSG-P,HAIER DC 190L 5S HRD-2105CSG-P SPIRALGLS,non kvi,NA,0.0
S0IC,digitaldc,Hosakote,Karnataka,FJ,2.118015842,DIRECT COOL REFRIGER,0.0,Haier,LARGE APPLIANCES,CDIT,FJ0201001,FJ0201,902,Electronics,NA,20250101,oop,493692199,01-2025,562114,South 1,1,FJ02,REFRIGERATOR,HAIER HRD-2105CSG-P,HAIER DC 190L 5S HRD-2105CSG-P SPIRALGLS,non kvi,NA,0.0
SJ93,digitaldc,Farrukhnagar,Haryana,FJ,0.5853751,DIRECT COOL REFRIGER,0.0,Haier,LARGE APPLIANCES,CDIT,FJ0201001,FJ0201,902,Electronics,NA,20250101,oop,493692199,01-2025,122506,North,1,FJ02,REFRIGERATOR,HAIER HRD-2105CSG-P,HAIER DC 190L 5S HRD-2105CSG-P SPIRALGLS,non kvi,NA,0.0
S0TC,digitaldc,Palladam,Tamil Nadu,FJ,1.559966155,DIRECT COOL REFRIGER,0.0,Haier,LARGE APPLIANCES,CDIT,FJ0201001,FJ0201,902,Electronics,NA,20250101,oop,493692199,01-2025,641402,South,1,FJ02,REFRIGERATOR,HAIER HRD-2105CSG-P,HAIER DC 190L 5S HRD-2105CSG-P SPIRALGLS,non kvi,NA,0.0
S0UG,digitaldc,Gannavaram,Andhra Pradesh,FJ,1.153801912,DIRECT COOL REFRIGER,0.0,Haier,LARGE APPLIANCES,CDIT,FJ0201001,FJ0201,902,Electronics,NA,20250101,oop,493692199,01-2025,521107,South,1,FJ02,REFRIGERATOR,HAIER HRD-2105CSG-P,HAIER DC 190L 5S HRD-2105CSG-P SPIRALGLS,non kvi,NA,1.0
S0CV,digitaldc,Rajpura,Punjab,FJ,0.731718874,DIRECT COOL REFRIGER,0.0,Haier,LARGE APPLIANCES,CDIT,FJ0201001,FJ0201,902,Electronics,NA,20250101,oop,493692199,01-2025,140401,North,1,FJ02,REFRIGERATOR,HAIER HRD-2105CSG-P,HAIER DC 190L 5S HRD-2105CSG-P SPIRALGLS,non kvi,NA,0.0
S0GZ,digitaldc,Sawer,Madhya Pradesh,FJ,0.0,DIRECT COOL REFRIGER,2.0,Haier,LARGE APPLIANCES,CDIT,FJ0201001,FJ0201,902,Electronics,NA,20250101,oop,493692199,01-2025,453771,West,1,FJ02,REFRIGERATOR,HAIER HRD-2105CSG-P,HAIER DC 190L 5S HRD-2105CSG-P SPIRALGLS,non kvi,NA,0.0
SE40,digitaldc,Hyderabad,Telangana,FJ,1.009576673,DIRECT COOL REFRIGER,0.0,Haier,LARGE APPLIANCES,CDIT,FJ0201001,FJ0201,902,Electronics,NA,20250101,oop,493692199,01-2025,501401,South,1,FJ02,REFRIGERATOR,HAIER HRD-2105CSG-P,HAIER DC 190L 5S HRD-2105CSG-P SPIRALGLS,non kvi,NA,0.0
R396,digitaldc,Bangalore,Karnataka,FJ,0.0,DIRECT COOL REFRIGER,1.0,Haier,LARGE APPLIANCES,CDIT,FJ0201001,FJ0201,902,Electronics,NA,20250101,oop,493692199,01-2025,562123,South,1,FJ02,REFRIGERATOR,HAIER HRD-2105CSG-P,HAIER DC 190L 5S HRD-2105CSG-P SPIRALGLS,non kvi,NA,0.0
V014,digitaldc,Pune,Maharashtra,FJ,0.0,DIRECT COOL REFRIGER,1.0,Haier,LARGE APPLIANCES,CDIT,FJ0201001,FJ0201,902,Electronics,NA,20250101,oop,493692199,01-2025,413802,West,1,FJ02,REFRIGERATOR,HAIER HRD-2105CSG-P,HAIER DC 190L 5S HRD-2105CSG-P SPIRALGLS,non kvi,NA,1.0
S573,digitaldc,Raipur,Chattisgarh,FJ,0.990069367,DIRECT COOL REFRIGER,0.0,Haier,LARGE APPLIANCES,CDIT,FJ0201001,FJ0201,902,Electronics,NA,20250101,oop,493692199,01-2025,493111,West,1,FJ02,REFRIGERATOR,HAIER HRD-2105CSG-P,HAIER DC 190L 5S HRD-2105CSG-P SPIRALGLS,non kvi,NA,1.0
SJ99,digitaldc,Sriperumbudur,Tamil Nadu,FJ,1.091976308,DIRECT COOL REFRIGER,0.0,Haier,LARGE APPLIANCES,CDIT,FJ0201001,FJ0201,902,Electronics,NA,20250101,oop,493692199,01-2025,602105,South,1,FJ02,REFRIGERATOR,HAIER HRD-2105CSG-P,HAIER DC 190L 5S HRD-2105CSG-P SPIRALGLS,non kvi,NA,2.0
SLOR,digitaldc,Dehradun,Uttarakhand,FJ,0.597416556,DIRECT COOL REFRIGER,1.0,Haier,LARGE APPLIANCES,CDIT,FJ0201001,FJ0201,902,Electronics,NA,20250101,oop,493692199,01-2025,248001,North,1,FJ02,REFRIGERATOR,HAIER HRD-2105CSG-P,HAIER DC 190L 5S HRD-2105CSG-P SPIRALGLS,non kvi,NA,3.0
R201,digitaldc,Cuttack,Orissa,FJ,1.0,DIRECT COOL REFRIGER,1.0,Haier,LARGE APPLIANCES,CDIT,FJ0201001,FJ0201,902,Electronics,NA,20250101,oop,493692199,01-2025,754002,East,1,FJ02,REFRIGERATOR,HAIER HRD-2105CSG-P,HAIER DC 190L 5S HRD-2105CSG-P SPIRALGLS,non kvi,NA,0.0
SD78,digitaldc,Ernakulam,Kerala,FJ,2.28795036,DIRECT COOL REFRIGER,2.0,Haier,LARGE APPLIANCES,CDIT,FJ0201001,FJ0201,902,Electronics,NA,20250101,oop,493692199,01-2025,683561,South,1,FJ02,REFRIGERATOR,HAIER HRD-2105CSG-P,HAIER DC 190L 5S HRD-2105CSG-P SPIRALGLS,non kvi,NA,2.0
R394,digitaldc,Patna,Bihar,FJ,0.0,DIRECT COOL REFRIGER,0.0,Haier,LARGE APPLIANCES,CDIT,FJ0201001,FJ0201,902,Electronics,NA,20250101,oop,493692199,01-2025,800007,East,1,FJ02,REFRIGERATOR,HAIER HRD-2105CSG-P,HAIER DC 190L 5S HRD-2105CSG-P SPIRALGLS,non kvi,NA,1.0
SLTY,digitaldc,Ahmedabad,Gujarat,FJ,1.48510405,DIRECT COOL REFRIGER,0.0,Haier,LARGE APPLIANCES,CDIT,FJ0201001,FJ0201,902,Electronics,NA,20250101,oop,493692199,01-2025,382240,West,1,FJ02,REFRIGERATOR,HAIER HRD-2105CSG-P,HAIER DC 190L 5S HRD-2105CSG-P SPIRALGLS,non kvi,NA,1.0
S0CV,digitaldc,Rajpura,Punjab,FJ,11.08627311,DIRECT COOL REFRIGER,15.0,Haier,LARGE APPLIANCES,CDIT,FJ0201001,FJ0201,902,Electronics,NA,20250101,active,493692197,01-2025,140401,North,1,FJ02,REFRIGERATOR,HAIER HRD-2103BIS-P,HAIER DC 190L 3S HRD-2103BIS-P INX STL,kvi,NA,3.0
R396,digitaldc,Bangalore,Karnataka,FJ,118.7844063,DIRECT COOL REFRIGER,282.0,Haier,LARGE APPLIANCES,CDIT,FJ0201001,FJ0201,902,Electronics,NA,20250101,active,493692197,01-2025,562123,South,1,FJ02,REFRIGERATOR,HAIER HRD-2103BIS-P,HAIER DC 190L 3S HRD-2103BIS-P INX STL,kvi,NA,185.0
SM1B,digitaldc,Jammu,Jammu And Kashmir,FJ,0.806274408,DIRECT COOL REFRIGER,1.0,Haier,LARGE APPLIANCES,CDIT,FJ0201001,FJ0201,902,Electronics,NA,20250101,active,493692197,01-2025,180010,North 1,1,FJ02,REFRIGERATOR,HAIER HRD-2103BIS-P,HAIER DC 190L 3S HRD-2103BIS-P INX STL,kvi,NA,1.0
S0UG,digitaldc,Gannavaram,Andhra Pradesh,FJ,43.81389837,DIRECT COOL REFRIGER,33.0,Haier,LARGE APPLIANCES,CDIT,FJ0201001,FJ0201,902,Electronics,NA,20250101,active,493692197,01-2025,521107,South,1,FJ02,REFRIGERATOR,HAIER HRD-2103BIS-P,HAIER DC 190L 3S HRD-2103BIS-P INX STL,kvi,NA,35.0
SC28,digitaldc,Lucknow,Uttar Pradesh,FJ,24.88967504,DIRECT COOL REFRIGER,42.0,Haier,LARGE APPLIANCES,CDIT,FJ0201001,FJ0201,902,Electronics,NA,20250101,active,493692197,01-2025,226401,North 1,1,FJ02,REFRIGERATOR,HAIER HRD-2103BIS-P,HAIER DC 190L 3S HRD-2103BIS-P INX STL,kvi,NA,26.0
S597,digitaldc,Guwahati,Assam,FJ,20.80281256,DIRECT COOL REFRIGER,18.0,Haier,LARGE APPLIANCES,CDIT,FJ0201001,FJ0201,902,Electronics,NA,20250101,active,493692197,01-2025,781031,East,1,FJ02,REFRIGERATOR,HAIER HRD-2103BIS-P,HAIER DC 190L 3S HRD-2103BIS-P INX STL,kvi,NA,17.0
R810,digitaldc,Jaipur,Rajasthan,FJ,25.39764384,DIRECT COOL REFRIGER,29.0,Haier,LARGE APPLIANCES,CDIT,FJ0201001,FJ0201,902,Electronics,NA,20250101,active,493692197,01-2025,302022,North,1,FJ02,REFRIGERATOR,HAIER HRD-2103BIS-P,HAIER DC 190L 3S HRD-2103BIS-P INX STL,kvi,NA,7.0
SACU,digitaldc,Nagpur,Maharashtra,FJ,15.08652126,DIRECT COOL REFRIGER,15.0,Haier,LARGE APPLIANCES,CDIT,FJ0201001,FJ0201,902,Electronics,NA,20250101,active,493692197,01-2025,441122,West,1,FJ02,REFRIGERATOR,HAIER HRD-2103BIS-P,HAIER DC 190L 3S HRD-2103BIS-P INX STL,kvi,NA,12.0
SLJQ,digitaldc,Cuttack,Orissa,FJ,6.483993524,DIRECT COOL REFRIGER,0.0,Haier,LARGE APPLIANCES,CDIT,FJ0201001,FJ0201,902,Electronics,NA,20250101,active,493692197,01-2025,754025,East,1,FJ02,REFRIGERATOR,HAIER HRD-2103BIS-P,HAIER DC 190L 3S HRD-2103BIS-P INX STL,kvi,NA,0.0
SJ99,digitaldc,Sriperumbudur,Tamil Nadu,FJ,77.07779746,DIRECT COOL REFRIGER,49.0,Haier,LARGE APPLIANCES,CDIT,FJ0201001,FJ0201,902,Electronics,NA,20250101,active,493692197,01-2025,602105,South,1,FJ02,REFRIGERATOR,HAIER HRD-2103BIS-P,HAIER DC 190L 3S HRD-2103BIS-P INX STL,kvi,NA,62.0
S0GZ,digitaldc,Sawer,Madhya Pradesh,FJ,8.644219428,DIRECT COOL REFRIGER,7.0,Haier,LARGE APPLIANCES,CDIT,FJ0201001,FJ0201,902,Electronics,NA,20250101,active,493692197,01-2025,453771,West,1,FJ02,REFRIGERATOR,HAIER HRD-2103BIS-P,HAIER DC 190L 3S HRD-2103BIS-P INX STL,kvi,NA,6.0
R201,digitaldc,Cuttack,Orissa,FJ,18.64148138,DIRECT COOL REFRIGER,18.0,Haier,LARGE APPLIANCES,CDIT,FJ0201001,FJ0201,902,Electronics,NA,20250101,active,493692197,01-2025,754002,East,1,FJ02,REFRIGERATOR,HAIER HRD-2103BIS-P,HAIER DC 190L 3S HRD-2103BIS-P INX STL,kvi,NA,21.0
SLKO,digitaldc,Howrah,West Bengal,FJ,57.27527613,DIRECT COOL REFRIGER,43.0,Haier,LARGE APPLIANCES,CDIT,FJ0201001,FJ0201,902,Electronics,NA,20250101,active,493692197,01-2025,711310,East,1,FJ02,REFRIGERATOR,HAIER HRD-2103BIS-P,HAIER DC 190L 3S HRD-2103BIS-P INX STL,kvi,NA,37.0
SLW9,digitaldc,Ranchi,Jharkhand,FJ,3.422330318,DIRECT COOL REFRIGER,0.0,Haier,LARGE APPLIANCES,CDIT,FJ0201001,FJ0201,902,Electronics,NA,20250101,active,493692197,01-2025,834010,North 2,1,FJ02,REFRIGERATOR,HAIER HRD-2103BIS-P,HAIER DC 190L 3S HRD-2103BIS-P INX STL,kvi,NA,0.0
SJ48,digitaldc,Dharwad,Karnataka,FJ,77.43373718,DIRECT COOL REFRIGER,0.0,Haier,LARGE APPLIANCES,CDIT,FJ0201001,FJ0201,902,Electronics,NA,20250101,active,493692197,01-2025,580011,South 1,1,FJ02,REFRIGERATOR,HAIER HRD-2103BIS-P,HAIER DC 190L 3S HRD-2103BIS-P INX STL,kvi,NA,0.0
SLOR,digitaldc,Dehradun,Uttarakhand,FJ,12.75595846,DIRECT COOL REFRIGER,23.0,Haier,LARGE APPLIANCES,CDIT,FJ0201001,FJ0201,902,Electronics,NA,20250101,active,493692197,01-2025,248001,North,1,FJ02,REFRIGERATOR,HAIER HRD-2103BIS-P,HAIER DC 190L 3S HRD-2103BIS-P INX STL,kvi,NA,6.0
R278,digitaldc,Ranchi,Jharkhand,FJ,2.177846566,DIRECT COOL REFRIGER,12.0,Haier,LARGE APPLIANCES,CDIT,FJ0201001,FJ0201,902,Electronics,NA,20250101,active,493692197,01-2025,834010,East,1,FJ02,REFRIGERATOR,HAIER HRD-2103BIS-P,HAIER DC 190L 3S HRD-2103BIS-P INX STL,kvi,NA,6.0
SLLN,digitaldc,Siliguri,West Bengal,FJ,20.26247976,DIRECT COOL REFRIGER,20.0,Haier,LARGE APPLIANCES,CDIT,FJ0201001,FJ0201,902,Electronics,NA,20250101,active,493692197,01-2025,735135,East,1,FJ02,REFRIGERATOR,HAIER HRD-2103BIS-P,HAIER DC 190L 3S HRD-2103BIS-P INX STL,kvi,NA,15.0
SLGC,digitaldc,Pune,Maharashtra,FJ,36.71053506,DIRECT COOL REFRIGER,0.0,Haier,LARGE APPLIANCES,CDIT,FJ0201001,FJ0201,902,Electronics,NA,20250101,active,493692197,01-2025,412216,West,1,FJ02,REFRIGERATOR,HAIER HRD-2103BIS-P,HAIER DC 190L 3S HRD-2103BIS-P INX STL,kvi,NA,0.0
SD78,digitaldc,Ernakulam,Kerala,FJ,4.631283968,DIRECT COOL REFRIGER,2.0,Haier,LARGE APPLIANCES,CDIT,FJ0201001,FJ0201,902,Electronics,NA,20250101,active,493692197,01-2025,683561,South,1,FJ02,REFRIGERATOR,HAIER HRD-2103BIS-P,HAIER DC 190L 3S HRD-2103BIS-P INX STL,kvi,NA,4.0
SE40,digitaldc,Hyderabad,Telangana,FJ,164.3776601,DIRECT COOL REFRIGER,131.0,Haier,LARGE APPLIANCES,CDIT,FJ0201001,FJ0201,902,Electronics,NA,20250101,active,493692197,01-2025,501401,South,1,FJ02,REFRIGERATOR,HAIER HRD-2103BIS-P,HAIER DC 190L 3S HRD-2103BIS-P INX STL,kvi,NA,89.0
R696,digitaldc,Bhiwandi,Maharashtra,FJ,146.8421402,DIRECT COOL REFRIGER,151.0,Haier,LARGE APPLIANCES,CDIT,FJ0201001,FJ0201,902,Electronics,NA,20250101,active,493692197,01-2025,421302,West,1,FJ02,REFRIGERATOR,HAIER HRD-2103BIS-P,HAIER DC 190L 3S HRD-2103BIS-P INX STL,kvi,NA,94.0
S573,digitaldc,Raipur,Chattisgarh,FJ,24.53842934,DIRECT COOL REFRIGER,21.0,Haier,LARGE APPLIANCES,CDIT,FJ0201001,FJ0201,902,Electronics,NA,20250101,active,493692197,01-2025,493111,West,1,FJ02,REFRIGERATOR,HAIER HRD-2103BIS-P,HAIER DC 190L 3S HRD-2103BIS-P INX STL,kvi,NA,13.0
Y695,digitaldc,Jammu,Jammu And Kashmir,FJ,1.612548815,DIRECT COOL REFRIGER,0.0,Haier,LARGE APPLIANCES,CDIT,FJ0201001,FJ0201,902,Electronics,NA,20250101,active,493692197,01-2025,180010,North,1,FJ02,REFRIGERATOR,HAIER HRD-2103BIS-P,HAIER DC 190L 3S HRD-2103BIS-P INX STL,kvi,NA,0.0
SJ93,digitaldc,Farrukhnagar,Haryana,FJ,59.46273756,DIRECT COOL REFRIGER,73.0,Haier,LARGE APPLIANCES,CDIT,FJ0201001,FJ0201,902,Electronics,NA,20250101,active,493692197,01-2025,122506,North,1,FJ02,REFRIGERATOR,HAIER HRD-2103BIS-P,HAIER DC 190L 3S HRD-2103BIS-P INX STL,kvi,NA,39.0
R804,digitaldc,Vizag,Andhra Pradesh,FJ,31.72730571,DIRECT COOL REFRIGER,23.0,Haier,LARGE APPLIANCES,CDIT,FJ0201001,FJ0201,902,Electronics,NA,20250101,active,493692197,01-2025,530046,South,1,FJ02,REFRIGERATOR,HAIER HRD-2103BIS-P,HAIER DC 190L 3S HRD-2103BIS-P INX STL,kvi,NA,14.0
SLTY,digitaldc,Ahmedabad,Gujarat,FJ,68.87490963,DIRECT COOL REFRIGER,76.0,Haier,LARGE APPLIANCES,CDIT,FJ0201001,FJ0201,902,Electronics,NA,20250101,active,493692197,01-2025,382240,West,1,FJ02,REFRIGERATOR,HAIER HRD-2103BIS-P,HAIER DC 190L 3S HRD-2103BIS-P INX STL,kvi,NA,30.0
S0TC,digitaldc,Palladam,Tamil Nadu,FJ,58.88346759,DIRECT COOL REFRIGER,43.0,Haier,LARGE APPLIANCES,CDIT,FJ0201001,FJ0201,902,Electronics,NA,20250101,active,493692197,01-2025,641402,South,1,FJ02,REFRIGERATOR,HAIER HRD-2103BIS-P,HAIER DC 190L 3S HRD-2103BIS-P INX STL,kvi,NA,37.0
V014,digitaldc,Pune,Maharashtra,FJ,58.83743291,DIRECT COOL REFRIGER,102.0,Haier,LARGE APPLIANCES,CDIT,FJ0201001,FJ0201,902,Electronics,NA,20250101,active,493692197,01-2025,413802,West,1,FJ02,REFRIGERATOR,HAIER HRD-2103BIS-P,HAIER DC 190L 3S HRD-2103BIS-P INX STL,kvi,NA,57.0
R394,digitaldc,Patna,Bihar,FJ,14.00044221,DIRECT COOL REFRIGER,27.0,Haier,LARGE APPLIANCES,CDIT,FJ0201001,FJ0201,902,Electronics,NA,20250101,active,493692197,01-2025,800007,East,1,FJ02,REFRIGERATOR,HAIER HRD-2103BIS-P,HAIER DC 190L 3S HRD-2103BIS-P INX STL,kvi,NA,15.0
S0IC,digitaldc,Hosakote,Karnataka,FJ,102.7182228,DIRECT COOL REFRIGER,0.0,Haier,LARGE APPLIANCES,CDIT,FJ0201001,FJ0201,902,Electronics,NA,20250101,active,493692197,01-2025,562114,South 1,1,FJ02,REFRIGERATOR,HAIER HRD-2103BIS-P,HAIER DC 190L 3S HRD-2103BIS-P INX STL,kvi,NA,0.0
SC28,digitaldc,Lucknow,Uttar Pradesh,FJ,0.0,DIRECT COOL REFRIGER,0.0,Haier,LARGE APPLIANCES,CDIT,FJ0201001,FJ0201,902,Electronics,NA,20250101,goop,493715151,01-2025,226401,North 1,1,FJ02,REFRIGERATOR,HAIER HED-223RFB-P,HAIER DC 215L 3S HED-223RFB-P RED OPAL,non kvi,NA,0.0
S573,digitaldc,Raipur,Chattisgarh,FJ,0.0,DIRECT COOL REFRIGER,0.0,Haier,LARGE APPLIANCES,CDIT,FJ0201001,FJ0201,902,Electronics,NA,20250101,goop,493715151,01-2025,493111,West,1,FJ02,REFRIGERATOR,HAIER HED-223RFB-P,HAIER DC 215L 3S HED-223RFB-P RED OPAL,non kvi,NA,0.0
