p1_dc,format,city,state,segment_code,consensus_qty,brick_description,forecast_qty,brand,segment,division,brick_code,class_code,division_code,vertical,store_no,batchno,status,article_id,month_year,pin_code,region,wom,family_code,class,sd,article_description,kvi,npi,sold_qty
SJ93,DIGITAL DC,Farrukhnagar,Haryana,FI,0.0,ELECT WATER PURIFIER,0.0,AQUAGUARD,SMALL APPLIANCES,CDIT,FI0201001,FI0201,902,Electronics,NA,20241101,active,493692087,11-2024,122506,North,1,FI02,WATER SOLUTIONS,AQUA SUPERIO UVUFSS,AQUAGUARD WP SUPERIO UV+UF+SS CPR ZNC,NA,NA,1.0
SJ48,DIGITAL DC,Dharwad,Karnataka,FI,0.0,ELECT WATER PURIFIER,0.0,AQUAGUARD,SMALL APPLIANCES,CDIT,FI0201001,FI0201,902,Electronics,NA,20241101,active,493692087,11-2024,580011,NA,1,FI02,WATER SOLUTIONS,AQUA SUPERIO UVUFSS,AQUAGUARD WP SUPERIO UV+UF+SS CPR ZNC,NA,NA,1.0
R394,DIGITAL DC,Patna,Bihar,FI,0.0,ELECT WATER PURIFIER,0.49383544921875,AQUAGUARD,SMALL APPLIANCES,CDIT,FI0201001,FI0201,902,Electronics,NA,20241101,active,493692087,11-2024,800007,East,1,FI02,WATER SOLUTIONS,AQUA SUPERIO UVUFSS,AQUAGUARD WP SUPERIO UV+UF+SS CPR ZNC,NA,NA,0.0
SLKO,DIGITAL DC,Howrah,West Bengal,FI,0.0,ELECT WATER PURIFIER,0.0,AQUAGUARD,SMALL APPLIANCES,CDIT,FI0201001,FI0201,902,Electronics,NA,20241101,active,494405136,11-2024,711310,East,1,FI02,WATER SOLUTIONS,AQUAGUARD BLZE INSTA,AQUAGUARD WP BLAZE INSTA RO+UV HOT & AMB,NA,NA,1.0
SE40,DIGITAL DC,Hyderabad,Telangana,FI,0.0,ELECT WATER PURIFIER,0.0,AQUAGUARD,SMALL APPLIANCES,CDIT,FI0201001,FI0201,902,Electronics,NA,20241101,active,494405136,11-2024,501401,South,1,FI02,WATER SOLUTIONS,AQUAGUARD BLZE INSTA,AQUAGUARD WP BLAZE INSTA RO+UV HOT & AMB,NA,NA,1.0
R396,DIGITAL DC,Bangalore,Karnataka,FI,0.0,ELECT WATER PURIFIER,0.6590140461921692,AQUAGUARD,SMALL APPLIANCES,CDIT,FI0201001,FI0201,902,Electronics,NA,20241101,active,494405136,11-2024,562123,South,1,FI02,WATER SOLUTIONS,AQUAGUARD BLZE INSTA,AQUAGUARD WP BLAZE INSTA RO+UV HOT & AMB,NA,NA,0.0
R696,DIGITAL DC,Bhiwandi,Maharashtra,FI,0.0,ELECT WATER PURIFIER,0.0,AQUAGUARD,SMALL APPLIANCES,CDIT,FI0201001,FI0201,902,Electronics,NA,20241101,active,493715368,11-2024,421302,West,1,FI02,WATER SOLUTIONS,CREST UV+HOT,AQUAGUARD WP CREST UV+HOT,NA,NA,1.0
SLOR,DIGITAL DC,Dehradun,Uttarakhand,FI,0.0,ELECT WATER PURIFIER,0.1843348890542984,AQUAGUARD,SMALL APPLIANCES,CDIT,FI0201001,FI0201,902,Electronics,NA,20241101,active,493692085,11-2024,248001,North,1,FI02,WATER SOLUTIONS,AQUASUPERIO ROUVTASS,AQUAGUARD WP SUPERIO RO+UV+SS,NA,NA,0.0
R396,DIGITAL DC,Bangalore,Karnataka,FI,0.0,ELECT WATER PURIFIER,1.0072021484375,AQUAGUARD,SMALL APPLIANCES,CDIT,FI0201001,FI0201,902,Electronics,NA,20241101,active,493692085,11-2024,562123,South,1,FI02,WATER SOLUTIONS,AQUASUPERIO ROUVTASS,AQUAGUARD WP SUPERIO RO+UV+SS,NA,NA,1.0
SE40,DIGITAL DC,Hyderabad,Telangana,FI,0.0,ELECT WATER PURIFIER,0.3481881320476532,AQUAGUARD,SMALL APPLIANCES,CDIT,FI0201001,FI0201,902,Electronics,NA,20241101,active,493692085,11-2024,501401,South,1,FI02,WATER SOLUTIONS,AQUASUPERIO ROUVTASS,AQUAGUARD WP SUPERIO RO+UV+SS,NA,NA,3.0
SLKO,DIGITAL DC,Howrah,West Bengal,FI,0.0,ELECT WATER PURIFIER,0.6590140461921692,AQUAGUARD,SMALL APPLIANCES,CDIT,FI0201001,FI0201,902,Electronics,NA,20241101,active,493692085,11-2024,711310,East,1,FI02,WATER SOLUTIONS,AQUASUPERIO ROUVTASS,AQUAGUARD WP SUPERIO RO+UV+SS,NA,NA,0.0
R278,DIGITAL DC,Ranchi,Jharkhand,FI,0.0,ELECT WATER PURIFIER,0.9876708984375,AQUAGUARD,SMALL APPLIANCES,CDIT,FI0201001,FI0201,902,Electronics,NA,20241101,active,493692085,11-2024,834010,East,1,FI02,WATER SOLUTIONS,AQUASUPERIO ROUVTASS,AQUAGUARD WP SUPERIO RO+UV+SS,NA,NA,1.0
SLTY,DIGITAL DC,Ahmedabad,Gujarat,FI,0.0,ELECT WATER PURIFIER,0.0,AQUAGUARD,SMALL APPLIANCES,CDIT,FI0201001,FI0201,902,Electronics,NA,20241101,active,493692085,11-2024,382240,West,1,FI02,WATER SOLUTIONS,AQUASUPERIO ROUVTASS,AQUAGUARD WP SUPERIO RO+UV+SS,NA,NA,1.0
R696,DIGITAL DC,Bhiwandi,Maharashtra,FI,0.0,ELECT WATER PURIFIER,0.3481881320476532,AQUAGUARD,SMALL APPLIANCES,CDIT,FI0201001,FI0201,902,Electronics,NA,20241101,active,493692085,11-2024,421302,West,1,FI02,WATER SOLUTIONS,AQUASUPERIO ROUVTASS,AQUAGUARD WP SUPERIO RO+UV+SS,NA,NA,0.0
SJ93,DIGITAL DC,Farrukhnagar,Haryana,FI,0.0,ELECT WATER PURIFIER,0.0,AQUAGUARD,SMALL APPLIANCES,CDIT,FI0201001,FI0201,902,Electronics,NA,20241101,active,493692085,11-2024,122506,North,1,FI02,WATER SOLUTIONS,AQUASUPERIO ROUVTASS,AQUAGUARD WP SUPERIO RO+UV+SS,NA,NA,1.0
R201,DIGITAL DC,Cuttack,Orissa,FI,0.0,ELECT WATER PURIFIER,0.0,AQUAGUARD,SMALL APPLIANCES,CDIT,FI0201001,FI0201,902,Electronics,NA,20241101,active,493692085,11-2024,754002,East,1,FI02,WATER SOLUTIONS,AQUASUPERIO ROUVTASS,AQUAGUARD WP SUPERIO RO+UV+SS,NA,NA,1.0
S597,DIGITAL DC,Guwahati,Assam,FI,0.0,ELECT WATER PURIFIER,0.6590140461921692,AQUAGUARD,SMALL APPLIANCES,CDIT,FI0201001,FI0201,902,Electronics,NA,20241101,active,492284154,11-2024,781031,East,1,FI02,WATER SOLUTIONS,AQUAGUARD JAZZ RO UV,AQUAGUARD JAZZ RO UV TDS 6.2L,NA,NA,1.0
R696,DIGITAL DC,Bhiwandi,Maharashtra,FI,0.0,ELECT WATER PURIFIER,0.1843348890542984,AQUAGUARD,SMALL APPLIANCES,CDIT,FI0201001,FI0201,902,Electronics,NA,20241101,active,492284154,11-2024,421302,West,1,FI02,WATER SOLUTIONS,AQUAGUARD JAZZ RO UV,AQUAGUARD JAZZ RO UV TDS 6.2L,NA,NA,0.0
S0CV,DIGITAL DC,Rajpura,Punjab,FI,0.0,ELECT WATER PURIFIER,0.6590140461921692,AQUAGUARD,SMALL APPLIANCES,CDIT,FI0201001,FI0201,902,Electronics,NA,20241101,active,492284154,11-2024,140401,North,1,FI02,WATER SOLUTIONS,AQUAGUARD JAZZ RO UV,AQUAGUARD JAZZ RO UV TDS 6.2L,NA,NA,0.0
SJ99,DIGITAL DC,Sriperumbudur,Tamil Nadu,FI,0.0,ELECT WATER PURIFIER,0.0,AQUAGUARD,SMALL APPLIANCES,CDIT,FI0201001,FI0201,902,Electronics,NA,20241101,active,492284154,11-2024,602105,South,1,FI02,WATER SOLUTIONS,AQUAGUARD JAZZ RO UV,AQUAGUARD JAZZ RO UV TDS 6.2L,NA,NA,1.0
SD78,DIGITAL DC,Ernakulam,Kerala,FI,0.0,ELECT WATER PURIFIER,0.6590140461921692,AQUAGUARD,SMALL APPLIANCES,CDIT,FI0201001,FI0201,902,Electronics,NA,20241101,active,492284154,11-2024,683561,South,1,FI02,WATER SOLUTIONS,AQUAGUARD JAZZ RO UV,AQUAGUARD JAZZ RO UV TDS 6.2L,NA,NA,0.0
V014,DIGITAL DC,Pune,Maharashtra,FI,0.0,ELECT WATER PURIFIER,0.0,AQUAGUARD,SMALL APPLIANCES,CDIT,FI0201001,FI0201,902,Electronics,NA,20241101,active,492284154,11-2024,413802,West,1,FI02,WATER SOLUTIONS,AQUAGUARD JAZZ RO UV,AQUAGUARD JAZZ RO UV TDS 6.2L,NA,NA,2.0
R396,DIGITAL DC,Bangalore,Karnataka,FI,0.0,ELECT WATER PURIFIER,0.0,AQUAGUARD,SMALL APPLIANCES,CDIT,FI0201001,FI0201,902,Electronics,NA,20241101,active,492284154,11-2024,562123,South,1,FI02,WATER SOLUTIONS,AQUAGUARD JAZZ RO UV,AQUAGUARD JAZZ RO UV TDS 6.2L,NA,NA,1.0
S0GZ,DIGITAL DC,Sawer,Madhya Pradesh,FI,0.0,WATER DISPENSER,0.0,Usha,SMALL APPLIANCES,CDIT,FI0201003,FI0201,902,Electronics,NA,20241101,active,491581380,11-2024,453771,West,1,FI02,WATER SOLUTIONS,Usha WD 18U FS,Usha Water Dispenser Flr Standing 18U FS,NA,NA,1.0
S0UG,DIGITAL DC,Gannavaram,Andhra Pradesh,FI,0.0,WATER DISPENSER,0.0,Usha,SMALL APPLIANCES,CDIT,FI0201003,FI0201,902,Electronics,NA,20241101,active,491581379,11-2024,521107,South,1,FI02,WATER SOLUTIONS,Usha WD 18U TT,Usha Water Dispenser Table Top 18U TT,NA,NA,1.0
R394,DIGITAL DC,Patna,Bihar,FI,0.0,WATER DISPENSER,1.2823137044906616,Usha,SMALL APPLIANCES,CDIT,FI0201003,FI0201,902,Electronics,NA,20241101,active,491581381,11-2024,800007,East,1,FI02,WATER SOLUTIONS,Usha WD 18U FCC,Usha Water Dispenser FS Cooling 18U FCC,NA,NA,0.0
V014,DIGITAL DC,Pune,Maharashtra,FI,0.0,WATER DISPENSER,0.49383544921875,Usha,SMALL APPLIANCES,CDIT,FI0201003,FI0201,902,Electronics,NA,20241101,active,491581381,11-2024,413802,West,1,FI02,WATER SOLUTIONS,Usha WD 18U FCC,Usha Water Dispenser FS Cooling 18U FCC,NA,NA,0.0
R278,DIGITAL DC,Ranchi,Jharkhand,FI,0.0,WATER DISPENSER,0.0,Usha,SMALL APPLIANCES,CDIT,FI0201003,FI0201,902,Electronics,NA,20241101,active,491581381,11-2024,834010,East,1,FI02,WATER SOLUTIONS,Usha WD 18U FCC,Usha Water Dispenser FS Cooling 18U FCC,NA,NA,1.0
R696,DIGITAL DC,Bhiwandi,Maharashtra,FI,0.0,WATER DISPENSER,0.0,Usha,SMALL APPLIANCES,CDIT,FI0201003,FI0201,902,Electronics,NA,20241101,active,491581381,11-2024,421302,West,1,FI02,WATER SOLUTIONS,Usha WD 18U FCC,Usha Water Dispenser FS Cooling 18U FCC,NA,NA,1.0
S0UG,DIGITAL DC,Gannavaram,Andhra Pradesh,FI,0.0,WATER DISPENSER,3.9540841579437256,BLUESTAR,SMALL APPLIANCES,CDIT,FI0201003,FI0201,902,Electronics,NA,20241101,oop,492573369,11-2024,521107,South,1,FI02,WATER SOLUTIONS,BLUESTAR WD 3FMCGA,BLUESTAR DISPENSER BWD3FMCGA FLOOR MOUNT,NA,NA,0.0
SLTY,DIGITAL DC,Ahmedabad,Gujarat,FI,0.0,WATER DISPENSER,0.0,BLUESTAR,SMALL APPLIANCES,CDIT,FI0201003,FI0201,902,Electronics,NA,20241101,oop,492573369,11-2024,382240,West,1,FI02,WATER SOLUTIONS,BLUESTAR WD 3FMCGA,BLUESTAR DISPENSER BWD3FMCGA FLOOR MOUNT,NA,NA,28.0
SE40,DIGITAL DC,Hyderabad,Telangana,FI,0.0,WATER DISPENSER,5.2721123695373535,BLUESTAR,SMALL APPLIANCES,CDIT,FI0201003,FI0201,902,Electronics,NA,20241101,oop,492573369,11-2024,501401,South,1,FI02,WATER SOLUTIONS,BLUESTAR WD 3FMCGA,BLUESTAR DISPENSER BWD3FMCGA FLOOR MOUNT,NA,NA,0.0
SC28,DIGITAL DC,Lucknow,Uttar Pradesh,FI,0.0,WATER DISPENSER,0.0,BLUESTAR,SMALL APPLIANCES,CDIT,FI0201003,FI0201,902,Electronics,NA,20241101,oop,492573369,11-2024,226401,North 1,1,FI02,WATER SOLUTIONS,BLUESTAR WD 3FMCGA,BLUESTAR DISPENSER BWD3FMCGA FLOOR MOUNT,NA,NA,1.0
R804,DIGITAL DC,Vizag,Andhra Pradesh,FI,0.0,WATER DISPENSER,6.590140342712402,BLUESTAR,SMALL APPLIANCES,CDIT,FI0201003,FI0201,902,Electronics,NA,20241101,oop,492573369,11-2024,530046,South,1,FI02,WATER SOLUTIONS,BLUESTAR WD 3FMCGA,BLUESTAR DISPENSER BWD3FMCGA FLOOR MOUNT,NA,NA,0.0
SJ93,DIGITAL DC,Farrukhnagar,Haryana,FI,0.0,WATER DISPENSER,0.0,BLUESTAR,SMALL APPLIANCES,CDIT,FI0201003,FI0201,902,Electronics,NA,20241101,oop,492573369,11-2024,122506,North,1,FI02,WATER SOLUTIONS,BLUESTAR WD 3FMCGA,BLUESTAR DISPENSER BWD3FMCGA FLOOR MOUNT,NA,NA,7.0
SLTY,DIGITAL DC,Ahmedabad,Gujarat,FI,0.0,GRAVITY WATER PURIFR,1.9413278102874756,Aquasure,SMALL APPLIANCES,CDIT,FI0201002,FI0201,902,Electronics,NA,20241101,oop,492391845,11-2024,382240,West,1,FI02,WATER SOLUTIONS,AQUASURE WP NE NRTRE,AQUASURE WATER PURIFIER NURTURE 15L BLUE,NA,NA,0.0
SJ99,DIGITAL DC,Sriperumbudur,Tamil Nadu,FI,0.0,GRAVITY WATER PURIFR,0.6590140461921692,Aquasure,SMALL APPLIANCES,CDIT,FI0201002,FI0201,902,Electronics,NA,20241101,oop,492391845,11-2024,602105,South,1,FI02,WATER SOLUTIONS,AQUASURE WP NE NRTRE,AQUASURE WATER PURIFIER NURTURE 15L BLUE,NA,NA,1.0
R810,DIGITAL DC,Jaipur,Rajasthan,FI,0.0,GRAVITY WATER PURIFR,0.6232997179031372,Aquasure,SMALL APPLIANCES,CDIT,FI0201002,FI0201,902,Electronics,NA,20241101,oop,492391845,11-2024,302022,North,1,FI02,WATER SOLUTIONS,AQUASURE WP NE NRTRE,AQUASURE WATER PURIFIER NURTURE 15L BLUE,NA,NA,1.0
SC28,DIGITAL DC,Lucknow,Uttar Pradesh,FI,0.0,GRAVITY WATER PURIFR,2.399448871612549,Aquasure,SMALL APPLIANCES,CDIT,FI0201002,FI0201,902,Electronics,NA,20241101,oop,492391845,11-2024,226401,North 1,1,FI02,WATER SOLUTIONS,AQUASURE WP NE NRTRE,AQUASURE WATER PURIFIER NURTURE 15L BLUE,NA,NA,0.0
V014,DIGITAL DC,Pune,Maharashtra,FI,0.0,ROBOTIC VACUM CLEANR,0.0,IRobot,SMALL APPLIANCES,CDIT,FI0203003,FI0203,902,Electronics,NA,20241101,oop,491891902,11-2024,413802,West,1,FI02,FLOOR CARE SOLUTIONS,IROBOT BRAAVA M6138,IROBOT ROBOT MOP BRAAVA M6138 SILVER,NA,NA,2.0
SD78,DIGITAL DC,Ernakulam,Kerala,FI,0.0,ROBOTIC VACUM CLEANR,0.6232997179031372,IRobot,SMALL APPLIANCES,CDIT,FI0203003,FI0203,902,Electronics,NA,20241101,oop,491891902,11-2024,683561,South,1,FI02,FLOOR CARE SOLUTIONS,IROBOT BRAAVA M6138,IROBOT ROBOT MOP BRAAVA M6138 SILVER,NA,NA,0.0
SJ99,DIGITAL DC,Sriperumbudur,Tamil Nadu,FI,0.0,ROBOTIC VACUM CLEANR,0.6590140461921692,Eureka Forbes,SMALL APPLIANCES,CDIT,FI0203003,FI0203,902,Electronics,NA,20241101,active,493692089,11-2024,602105,South,1,FI02,FLOOR CARE SOLUTIONS,EUREKA Rob L VAC PRO,EUREKA FORBES ROBOTIC VC L VAC PRO,NA,NA,0.0
R696,DIGITAL DC,Bhiwandi,Maharashtra,FI,0.0,ROBOTIC VACUM CLEANR,0.0,Inalsa,SMALL APPLIANCES,CDIT,FI0203003,FI0203,902,Electronics,NA,20241101,oop,492284033,11-2024,421302,West,1,FI02,FLOOR CARE SOLUTIONS,TAURUS HOMELAND GYRO,TAURUS ROBOT VACUUMCLEANER HOMELAND GYRO,NA,NA,1.0
R396,DIGITAL DC,Bangalore,Karnataka,FI,0.0,ROBOTIC VACUM CLEANR,0.0,Ilife,SMALL APPLIANCES,CDIT,FI0203003,FI0203,902,Electronics,NA,20241101,active,494404814,11-2024,562123,South,1,FI02,FLOOR CARE SOLUTIONS,ILIFE ROBOTIC VACUUM CLEANER T20S,ILIFE ROBOTIC VACUUM CLEANER T20S,NA,NA,1.0
V014,DIGITAL DC,Pune,Maharashtra,FI,0.0,ROBOTIC VACUM CLEANR,0.1843348890542984,Ilife,SMALL APPLIANCES,CDIT,FI0203003,FI0203,902,Electronics,NA,20241101,oop,492284009,11-2024,413802,West,1,FI02,FLOOR CARE SOLUTIONS,ILIFE VC G80CORDLESS,ILIFE VACUUM CLEANER G80 CORDLESS WHITE,NA,NA,0.0
R804,DIGITAL DC,Vizag,Andhra Pradesh,FI,0.0,ROBOTIC VACUM CLEANR,0.1843348890542984,Ilife,SMALL APPLIANCES,CDIT,FI0203003,FI0203,902,Electronics,NA,20241101,oop,492284009,11-2024,530046,South,1,FI02,FLOOR CARE SOLUTIONS,ILIFE VC G80CORDLESS,ILIFE VACUUM CLEANER G80 CORDLESS WHITE,NA,NA,0.0
SE40,DIGITAL DC,Hyderabad,Telangana,FI,0.0,ROBOTIC VACUM CLEANR,0.0,Ilife,SMALL APPLIANCES,CDIT,FI0203003,FI0203,902,Electronics,NA,20241101,oop,492284009,11-2024,501401,South,1,FI02,FLOOR CARE SOLUTIONS,ILIFE VC G80CORDLESS,ILIFE VACUUM CLEANER G80 CORDLESS WHITE,NA,NA,1.0
S0GZ,DIGITAL DC,Sawer,Madhya Pradesh,FI,0.0,ROBOTIC VACUM CLEANR,0.6590140461921692,EUFY,SMALL APPLIANCES,CDIT,FI0203003,FI0203,902,Electronics,NA,20241101,active,491891985,11-2024,453771,West,1,FI02,FLOOR CARE SOLUTIONS,EUFY ROBOVAC 11S,EUFY ROBOTIC VC ROBOVAC 11S BLACK,NA,NA,0.0
R804,DIGITAL DC,Vizag,Andhra Pradesh,FI,0.0,ROBOTIC VACUM CLEANR,0.6590140461921692,EUFY,SMALL APPLIANCES,CDIT,FI0203003,FI0203,902,Electronics,NA,20241101,active,491891985,11-2024,530046,South,1,FI02,FLOOR CARE SOLUTIONS,EUFY ROBOVAC 11S,EUFY ROBOTIC VC ROBOVAC 11S BLACK,NA,NA,0.0
SJ99,DIGITAL DC,Sriperumbudur,Tamil Nadu,FI,0.0,ROBOTIC VACUM CLEANR,0.6232997179031372,EUFY,SMALL APPLIANCES,CDIT,FI0203003,FI0203,902,Electronics,NA,20241101,active,491891985,11-2024,602105,South,1,FI02,FLOOR CARE SOLUTIONS,EUFY ROBOVAC 11S,EUFY ROBOTIC VC ROBOVAC 11S BLACK,NA,NA,0.0
S0GZ,DIGITAL DC,Sawer,Madhya Pradesh,FI,0.0,IMMERSION ROD,0.6590140461921692,Candes,SMALL APPLIANCES,CDIT,FI0202001,FI0202,902,Electronics,NA,20241101,active,493620545,11-2024,453771,West,1,FI02,HEATING SOLUTIONS,Candes 1000W Imsn,Candes Neo 1000W  Immersion Rod,NA,NA,1.0
SLOR,DIGITAL DC,Dehradun,Uttarakhand,FI,0.0,IMMERSION ROD,0.6232997179031372,Candes,SMALL APPLIANCES,CDIT,FI0202001,FI0202,902,Electronics,NA,20241101,active,493620545,11-2024,248001,North,1,FI02,HEATING SOLUTIONS,Candes 1000W Imsn,Candes Neo 1000W  Immersion Rod,NA,NA,18.0
SJ93,DIGITAL DC,Farrukhnagar,Haryana,FI,0.0,IMMERSION ROD,0.6590140461921692,Candes,SMALL APPLIANCES,CDIT,FI0202001,FI0202,902,Electronics,NA,20241101,active,493620545,11-2024,122506,North,1,FI02,HEATING SOLUTIONS,Candes 1000W Imsn,Candes Neo 1000W  Immersion Rod,NA,NA,12.0
SE40,DIGITAL DC,Hyderabad,Telangana,FI,0.0,IMMERSION ROD,1.0,Candes,SMALL APPLIANCES,CDIT,FI0202001,FI0202,902,Electronics,NA,20241101,active,493620545,11-2024,501401,South,1,FI02,HEATING SOLUTIONS,Candes 1000W Imsn,Candes Neo 1000W  Immersion Rod,NA,NA,0.0
S0CV,DIGITAL DC,Rajpura,Punjab,FI,0.0,IMMERSION ROD,1.6590140461921692,Candes,SMALL APPLIANCES,CDIT,FI0202001,FI0202,902,Electronics,NA,20241101,active,493620545,11-2024,140401,North,1,FI02,HEATING SOLUTIONS,Candes 1000W Imsn,Candes Neo 1000W  Immersion Rod,NA,NA,3.0
R810,DIGITAL DC,Jaipur,Rajasthan,FI,0.0,IMMERSION ROD,1.0,Candes,SMALL APPLIANCES,CDIT,FI0202001,FI0202,902,Electronics,NA,20241101,active,493620545,11-2024,302022,North,1,FI02,HEATING SOLUTIONS,Candes 1000W Imsn,Candes Neo 1000W  Immersion Rod,NA,NA,3.0
SC28,DIGITAL DC,Lucknow,Uttar Pradesh,FI,0.0,IMMERSION ROD,1.8118635416030884,Candes,SMALL APPLIANCES,CDIT,FI0202001,FI0202,902,Electronics,NA,20241101,active,493620545,11-2024,226401,North 1,1,FI02,HEATING SOLUTIONS,Candes 1000W Imsn,Candes Neo 1000W  Immersion Rod,NA,NA,6.0
SLTY,DIGITAL DC,Ahmedabad,Gujarat,FI,0.0,IMMERSION ROD,3.1164987087249756,Candes,SMALL APPLIANCES,CDIT,FI0202001,FI0202,902,Electronics,NA,20241101,active,493620545,11-2024,382240,West,1,FI02,HEATING SOLUTIONS,Candes 1000W Imsn,Candes Neo 1000W  Immersion Rod,NA,NA,0.0
Y695,DIGITAL DC,Jammu,Jammu And Kashmir,FI,0.0,IMMERSION ROD,1.0,Candes,SMALL APPLIANCES,CDIT,FI0202001,FI0202,902,Electronics,NA,20241101,active,493620545,11-2024,180010,North,1,FI02,HEATING SOLUTIONS,Candes 1000W Imsn,Candes Neo 1000W  Immersion Rod,NA,NA,9.0
S0UG,DIGITAL DC,Gannavaram,Andhra Pradesh,FI,0.0,IMMERSION ROD,0.3481881320476532,Candes,SMALL APPLIANCES,CDIT,FI0202001,FI0202,902,Electronics,NA,20241101,active,493620547,11-2024,521107,South,1,FI02,HEATING SOLUTIONS,Candes1000WImsnshk,Candes Grand 1000WImmersion Rod shockprf,NA,NA,0.0
R278,DIGITAL DC,Ranchi,Jharkhand,FI,0.0,IMMERSION ROD,1.0445643663406372,Candes,SMALL APPLIANCES,CDIT,FI0202001,FI0202,902,Electronics,NA,20241101,active,493620547,11-2024,834010,East,1,FI02,HEATING SOLUTIONS,Candes1000WImsnshk,Candes Grand 1000WImmersion Rod shockprf,NA,NA,0.0
R804,DIGITAL DC,Vizag,Andhra Pradesh,FI,0.0,IMMERSION ROD,3.42498779296875,Candes,SMALL APPLIANCES,CDIT,FI0202001,FI0202,902,Electronics,NA,20241101,active,493620547,11-2024,530046,South,1,FI02,HEATING SOLUTIONS,Candes1000WImsnshk,Candes Grand 1000WImmersion Rod shockprf,NA,NA,0.0
Y695,DIGITAL DC,Jammu,Jammu And Kashmir,FI,0.0,IMMERSION ROD,0.0,Candes,SMALL APPLIANCES,CDIT,FI0202001,FI0202,902,Electronics,NA,20241101,active,493620547,11-2024,180010,North,1,FI02,HEATING SOLUTIONS,Candes1000WImsnshk,Candes Grand 1000WImmersion Rod shockprf,NA,NA,2.0
SE40,DIGITAL DC,Hyderabad,Telangana,FI,0.0,IMMERSION ROD,1.9429757595062256,Candes,SMALL APPLIANCES,CDIT,FI0202001,FI0202,902,Electronics,NA,20241101,active,493620547,11-2024,501401,South,1,FI02,HEATING SOLUTIONS,Candes1000WImsnshk,Candes Grand 1000WImmersion Rod shockprf,NA,NA,0.0
S573,DIGITAL DC,Raipur,Chattisgarh,FI,0.0,IMMERSION ROD,0.0,Candes,SMALL APPLIANCES,CDIT,FI0202001,FI0202,902,Electronics,NA,20241101,active,493620547,11-2024,493111,West,1,FI02,HEATING SOLUTIONS,Candes1000WImsnshk,Candes Grand 1000WImmersion Rod shockprf,NA,NA,5.0
SD78,DIGITAL DC,Ernakulam,Kerala,FI,0.0,IMMERSION ROD,1.6662161350250244,Candes,SMALL APPLIANCES,CDIT,FI0202001,FI0202,902,Electronics,NA,20241101,active,493620547,11-2024,683561,South,1,FI02,HEATING SOLUTIONS,Candes1000WImsnshk,Candes Grand 1000WImmersion Rod shockprf,NA,NA,0.0
S0GZ,DIGITAL DC,Sawer,Madhya Pradesh,FI,0.0,IMMERSION ROD,0.6590140461921692,Candes,SMALL APPLIANCES,CDIT,FI0202001,FI0202,902,Electronics,NA,20241101,active,493620547,11-2024,453771,West,1,FI02,HEATING SOLUTIONS,Candes1000WImsnshk,Candes Grand 1000WImmersion Rod shockprf,NA,NA,10.0
R201,DIGITAL DC,Cuttack,Orissa,FI,0.0,IMMERSION ROD,0.6963762640953064,Candes,SMALL APPLIANCES,CDIT,FI0202001,FI0202,902,Electronics,NA,20241101,active,493620547,11-2024,754002,East,1,FI02,HEATING SOLUTIONS,Candes1000WImsnshk,Candes Grand 1000WImmersion Rod shockprf,NA,NA,0.0
SJ99,DIGITAL DC,Sriperumbudur,Tamil Nadu,FI,0.0,IMMERSION ROD,0.1843348890542984,Candes,SMALL APPLIANCES,CDIT,FI0202001,FI0202,902,Electronics,NA,20241101,active,493620547,11-2024,602105,South,1,FI02,HEATING SOLUTIONS,Candes1000WImsnshk,Candes Grand 1000WImmersion Rod shockprf,NA,NA,9.0
R394,DIGITAL DC,Patna,Bihar,FI,0.0,IMMERSION ROD,4.244951620697975,Candes,SMALL APPLIANCES,CDIT,FI0202001,FI0202,902,Electronics,NA,20241101,active,493620547,11-2024,800007,East,1,FI02,HEATING SOLUTIONS,Candes1000WImsnshk,Candes Grand 1000WImmersion Rod shockprf,NA,NA,1.0
V014,DIGITAL DC,Pune,Maharashtra,FI,0.0,IMMERSION ROD,0.49383544921875,Candes,SMALL APPLIANCES,CDIT,FI0202001,FI0202,902,Electronics,NA,20241101,active,493620547,11-2024,413802,West,1,FI02,HEATING SOLUTIONS,Candes1000WImsnshk,Candes Grand 1000WImmersion Rod shockprf,NA,NA,0.0
SLOR,DIGITAL DC,Dehradun,Uttarakhand,FI,0.0,IMMERSION ROD,1.3481881320476532,Candes,SMALL APPLIANCES,CDIT,FI0202001,FI0202,902,Electronics,NA,20241101,active,493620547,11-2024,248001,North,1,FI02,HEATING SOLUTIONS,Candes1000WImsnshk,Candes Grand 1000WImmersion Rod shockprf,NA,NA,1.0
SJ93,DIGITAL DC,Farrukhnagar,Haryana,FI,0.0,IMMERSION ROD,0.0,Candes,SMALL APPLIANCES,CDIT,FI0202001,FI0202,902,Electronics,NA,20241101,active,493620547,11-2024,122506,North,1,FI02,HEATING SOLUTIONS,Candes1000WImsnshk,Candes Grand 1000WImmersion Rod shockprf,NA,NA,23.0
SLKO,DIGITAL DC,Howrah,West Bengal,FI,0.0,IMMERSION ROD,3.4818813800811768,Candes,SMALL APPLIANCES,CDIT,FI0202001,FI0202,902,Electronics,NA,20241101,active,493620547,11-2024,711310,East,1,FI02,HEATING SOLUTIONS,Candes1000WImsnshk,Candes Grand 1000WImmersion Rod shockprf,NA,NA,0.0
