p1_dc,format,city,state,segment_code,consensus_qty,brick_description,forecast_qty,brand,segment,division,brick_code,class_code,division_code,vertical,store_no,batchno,status,article_id,month_year,pin_code,region,wom,family_code,class,sd,article_description,kvi,npi,sold_qty
R201,digitaldc,Cuttack,Orissa,FJ,4.825806452,300L  ABOVE FF REFR,4.0,Samsung,LARGE APPLIANCES,CDIT,FJ0201004,FJ0201,902,Electronics,NA,20241101,goop,494226839,11-2024,754002,East,1,FJ02,REFRIGERATOR,SAMSUNG RT56C637SSL,SAMSUNG FF 530L 1S RT56C637SSL RL STNLS,kvi,NA,5.0
SLW9,digitaldc,Ranchi,Jharkhand,FJ,4.632352941,300L  ABOVE FF REFR,0.0,Samsung,LARGE APPLIANCES,CDIT,FJ0201004,FJ0201,902,Electronics,NA,20241101,goop,494226839,11-2024,834010,North 2,1,FJ02,REFRIGERATOR,SAMSUNG RT56C637SSL,SAMSUNG FF 530L 1S RT56C637SSL RL STNLS,kvi,NA,0.0
S0IC,digitaldc,Hosakote,Karnataka,FJ,37.75811209,300L  ABOVE FF REFR,0.0,Samsung,LARGE APPLIANCES,CDIT,FJ0201004,FJ0201,902,Electronics,NA,20241101,goop,494226839,11-2024,562114,South 1,1,FJ02,REFRIGERATOR,SAMSUNG RT56C637SSL,SAMSUNG FF 530L 1S RT56C637SSL RL STNLS,kvi,NA,0.0
S0GZ,digitaldc,Sawer,Madhya Pradesh,FJ,2.474820144,300L  ABOVE FF REFR,3.0,Samsung,LARGE APPLIANCES,CDIT,FJ0201004,FJ0201,902,Electronics,NA,20241101,goop,494226839,11-2024,453771,West,1,FJ02,REFRIGERATOR,SAMSUNG RT56C637SSL,SAMSUNG FF 530L 1S RT56C637SSL RL STNLS,kvi,NA,1.0
R394,digitaldc,Patna,Bihar,FJ,2.316176471,300L  ABOVE FF REFR,0.0,Samsung,LARGE APPLIANCES,CDIT,FJ0201004,FJ0201,902,Electronics,NA,20241101,goop,494226839,11-2024,800007,East,1,FJ02,REFRIGERATOR,SAMSUNG RT56C637SSL,SAMSUNG FF 530L 1S RT56C637SSL RL STNLS,kvi,NA,0.0
S597,digitaldc,Guwahati,Assam,FJ,2.838709677,300L  ABOVE FF REFR,3.0,Samsung,LARGE APPLIANCES,CDIT,FJ0201004,FJ0201,902,Electronics,NA,20241101,goop,494226839,11-2024,781031,East,1,FJ02,REFRIGERATOR,SAMSUNG RT56C637SSL,SAMSUNG FF 530L 1S RT56C637SSL RL STNLS,kvi,NA,1.0
SLGC,digitaldc,Pune,Maharashtra,FJ,21.96865204,300L  ABOVE FF REFR,0.0,Samsung,LARGE APPLIANCES,CDIT,FJ0201004,FJ0201,902,Electronics,NA,20241101,goop,494226839,11-2024,412216,West,1,FJ02,REFRIGERATOR,SAMSUNG RT56C637SSL,SAMSUNG FF 530L 1S RT56C637SSL RL STNLS,kvi,NA,0.0
SD78,digitaldc,Ernakulam,Kerala,FJ,2.234375,300L  ABOVE FF REFR,4.0,Samsung,LARGE APPLIANCES,CDIT,FJ0201004,FJ0201,902,Electronics,NA,20241101,goop,494226839,11-2024,683561,South,1,FJ02,REFRIGERATOR,SAMSUNG RT56C637SSL,SAMSUNG FF 530L 1S RT56C637SSL RL STNLS,kvi,NA,2.0
SLKO,digitaldc,Howrah,West Bengal,FJ,10.50322581,300L  ABOVE FF REFR,7.0,Samsung,LARGE APPLIANCES,CDIT,FJ0201004,FJ0201,902,Electronics,NA,20241101,goop,494226839,11-2024,711310,East,1,FJ02,REFRIGERATOR,SAMSUNG RT56C637SSL,SAMSUNG FF 530L 1S RT56C637SSL RL STNLS,kvi,NA,9.0
SJ99,digitaldc,Sriperumbudur,Tamil Nadu,FJ,15.125,300L  ABOVE FF REFR,24.0,Samsung,LARGE APPLIANCES,CDIT,FJ0201004,FJ0201,902,Electronics,NA,20241101,goop,494226839,11-2024,602105,South,1,FJ02,REFRIGERATOR,SAMSUNG RT56C637SSL,SAMSUNG FF 530L 1S RT56C637SSL RL STNLS,kvi,NA,30.0
SJ93,digitaldc,Farrukhnagar,Haryana,FJ,45.58018253,300L  ABOVE FF REFR,58.0,Samsung,LARGE APPLIANCES,CDIT,FJ0201004,FJ0201,902,Electronics,NA,20241101,goop,494226839,11-2024,122506,North,1,FJ02,REFRIGERATOR,SAMSUNG RT56C637SSL,SAMSUNG FF 530L 1S RT56C637SSL RL STNLS,kvi,NA,33.0
SC28,digitaldc,Lucknow,Uttar Pradesh,FJ,19.30147059,300L  ABOVE FF REFR,16.0,Samsung,LARGE APPLIANCES,CDIT,FJ0201004,FJ0201,902,Electronics,NA,20241101,goop,494226839,11-2024,226401,North 1,1,FJ02,REFRIGERATOR,SAMSUNG RT56C637SSL,SAMSUNG FF 530L 1S RT56C637SSL RL STNLS,kvi,NA,13.0
SLLN,digitaldc,Siliguri,West Bengal,FJ,3.832258065,300L  ABOVE FF REFR,2.0,Samsung,LARGE APPLIANCES,CDIT,FJ0201004,FJ0201,902,Electronics,NA,20241101,goop,494226839,11-2024,735135,East,1,FJ02,REFRIGERATOR,SAMSUNG RT56C637SSL,SAMSUNG FF 530L 1S RT56C637SSL RL STNLS,kvi,NA,2.0
SJ48,digitaldc,Dharwad,Karnataka,FJ,12.09439528,300L  ABOVE FF REFR,0.0,Samsung,LARGE APPLIANCES,CDIT,FJ0201004,FJ0201,902,Electronics,NA,20241101,goop,494226839,11-2024,580011,South 1,1,FJ02,REFRIGERATOR,SAMSUNG RT56C637SSL,SAMSUNG FF 530L 1S RT56C637SSL RL STNLS,kvi,NA,0.0
R810,digitaldc,Jaipur,Rajasthan,FJ,9.314211213,300L  ABOVE FF REFR,9.0,Samsung,LARGE APPLIANCES,CDIT,FJ0201004,FJ0201,902,Electronics,NA,20241101,goop,494226839,11-2024,302022,North,1,FJ02,REFRIGERATOR,SAMSUNG RT56C637SSL,SAMSUNG FF 530L 1S RT56C637SSL RL STNLS,kvi,NA,8.0
S573,digitaldc,Raipur,Chattisgarh,FJ,3.402877698,300L  ABOVE FF REFR,3.0,Samsung,LARGE APPLIANCES,CDIT,FJ0201004,FJ0201,902,Electronics,NA,20241101,goop,494226839,11-2024,493111,West,1,FJ02,REFRIGERATOR,SAMSUNG RT56C637SSL,SAMSUNG FF 530L 1S RT56C637SSL RL STNLS,kvi,NA,4.0
Y695,digitaldc,Jammu,Jammu And Kashmir,FJ,4.4589309,300L  ABOVE FF REFR,0.0,Samsung,LARGE APPLIANCES,CDIT,FJ0201004,FJ0201,902,Electronics,NA,20241101,goop,494226839,11-2024,180010,North,1,FJ02,REFRIGERATOR,SAMSUNG RT56C637SSL,SAMSUNG FF 530L 1S RT56C637SSL RL STNLS,kvi,NA,0.0
SE40,digitaldc,Hyderabad,Telangana,FJ,25.43778802,300L  ABOVE FF REFR,30.0,Samsung,LARGE APPLIANCES,CDIT,FJ0201004,FJ0201,902,Electronics,NA,20241101,goop,494226839,11-2024,501401,South,1,FJ02,REFRIGERATOR,SAMSUNG RT56C637SSL,SAMSUNG FF 530L 1S RT56C637SSL RL STNLS,kvi,NA,44.0
SM1B,digitaldc,Jammu,Jammu And Kashmir,FJ,0.0,300L  ABOVE FF REFR,2.0,Samsung,LARGE APPLIANCES,CDIT,FJ0201004,FJ0201,902,Electronics,NA,20241101,goop,494226839,11-2024,180010,NA,1,FJ02,REFRIGERATOR,SAMSUNG RT56C637SSL,SAMSUNG FF 530L 1S RT56C637SSL RL STNLS,NA,NA,1.0
R278,digitaldc,Ranchi,Jharkhand,FJ,1.544117647,300L  ABOVE FF REFR,3.0,Samsung,LARGE APPLIANCES,CDIT,FJ0201004,FJ0201,902,Electronics,NA,20241101,goop,494226839,11-2024,834010,East,1,FJ02,REFRIGERATOR,SAMSUNG RT56C637SSL,SAMSUNG FF 530L 1S RT56C637SSL RL STNLS,kvi,NA,2.0
R396,digitaldc,Bangalore,Karnataka,FJ,50.14749263,300L  ABOVE FF REFR,95.0,Samsung,LARGE APPLIANCES,CDIT,FJ0201004,FJ0201,902,Electronics,NA,20241101,goop,494226839,11-2024,562123,South,1,FJ02,REFRIGERATOR,SAMSUNG RT56C637SSL,SAMSUNG FF 530L 1S RT56C637SSL RL STNLS,kvi,NA,87.0
V014,digitaldc,Pune,Maharashtra,FJ,8.426332288,300L  ABOVE FF REFR,25.0,Samsung,LARGE APPLIANCES,CDIT,FJ0201004,FJ0201,902,Electronics,NA,20241101,goop,494226839,11-2024,413802,West,1,FJ02,REFRIGERATOR,SAMSUNG RT56C637SSL,SAMSUNG FF 530L 1S RT56C637SSL RL STNLS,kvi,NA,34.0
R804,digitaldc,Vizag,Andhra Pradesh,FJ,4.239631336,300L  ABOVE FF REFR,5.0,Samsung,LARGE APPLIANCES,CDIT,FJ0201004,FJ0201,902,Electronics,NA,20241101,goop,494226839,11-2024,530046,South,1,FJ02,REFRIGERATOR,SAMSUNG RT56C637SSL,SAMSUNG FF 530L 1S RT56C637SSL RL STNLS,kvi,NA,9.0
S0TC,digitaldc,Palladam,Tamil Nadu,FJ,4.640625,300L  ABOVE FF REFR,3.0,Samsung,LARGE APPLIANCES,CDIT,FJ0201004,FJ0201,902,Electronics,NA,20241101,goop,494226839,11-2024,641402,South,1,FJ02,REFRIGERATOR,SAMSUNG RT56C637SSL,SAMSUNG FF 530L 1S RT56C637SSL RL STNLS,kvi,NA,4.0
S0UG,digitaldc,Gannavaram,Andhra Pradesh,FJ,16.32258065,300L  ABOVE FF REFR,16.0,Samsung,LARGE APPLIANCES,CDIT,FJ0201004,FJ0201,902,Electronics,NA,20241101,goop,494226839,11-2024,521107,South,1,FJ02,REFRIGERATOR,SAMSUNG RT56C637SSL,SAMSUNG FF 530L 1S RT56C637SSL RL STNLS,kvi,NA,7.0
SLOR,digitaldc,Dehradun,Uttarakhand,FJ,7.205882353,300L  ABOVE FF REFR,11.0,Samsung,LARGE APPLIANCES,CDIT,FJ0201004,FJ0201,902,Electronics,NA,20241101,goop,494226839,11-2024,248001,North,1,FJ02,REFRIGERATOR,SAMSUNG RT56C637SSL,SAMSUNG FF 530L 1S RT56C637SSL RL STNLS,kvi,NA,9.0
R696,digitaldc,Bhiwandi,Maharashtra,FJ,60.48902821,300L  ABOVE FF REFR,41.0,Samsung,LARGE APPLIANCES,CDIT,FJ0201004,FJ0201,902,Electronics,NA,20241101,goop,494226839,11-2024,421302,West,1,FJ02,REFRIGERATOR,SAMSUNG RT56C637SSL,SAMSUNG FF 530L 1S RT56C637SSL RL STNLS,kvi,NA,36.0
S0CV,digitaldc,Rajpura,Punjab,FJ,16.64667536,300L  ABOVE FF REFR,25.0,Samsung,LARGE APPLIANCES,CDIT,FJ0201004,FJ0201,902,Electronics,NA,20241101,goop,494226839,11-2024,140401,North,1,FJ02,REFRIGERATOR,SAMSUNG RT56C637SSL,SAMSUNG FF 530L 1S RT56C637SSL RL STNLS,kvi,NA,21.0
SLTY,digitaldc,Ahmedabad,Gujarat,FJ,37.12230216,300L  ABOVE FF REFR,31.0,Samsung,LARGE APPLIANCES,CDIT,FJ0201004,FJ0201,902,Electronics,NA,20241101,goop,494226839,11-2024,382240,West,1,FJ02,REFRIGERATOR,SAMSUNG RT56C637SSL,SAMSUNG FF 530L 1S RT56C637SSL RL STNLS,kvi,NA,40.0
R394,digitaldc,Patna,Bihar,FJ,0.0,300L  ABOVE FF REFR,0.0,Samsung,LARGE APPLIANCES,CDIT,FJ0201004,FJ0201,902,Electronics,NA,20241101,goop,494460039,11-2024,800007,East,1,FJ02,REFRIGERATOR,SAMSUNG RT51DG682BB1,SAMSUNG FF 465L 2S RT51DG682BB1TL Blk DO,non kvi,NA,0.0
S0UG,digitaldc,Gannavaram,Andhra Pradesh,FJ,0.0,300L  ABOVE FF REFR,3.0,Samsung,LARGE APPLIANCES,CDIT,FJ0201004,FJ0201,902,Electronics,NA,20241101,goop,494460039,11-2024,521107,South,1,FJ02,REFRIGERATOR,SAMSUNG RT51DG682BB1,SAMSUNG FF 465L 2S RT51DG682BB1TL Blk DO,non kvi,NA,3.0
Y695,digitaldc,Jammu,Jammu And Kashmir,FJ,0.071428571,300L  ABOVE FF REFR,0.0,Samsung,LARGE APPLIANCES,CDIT,FJ0201004,FJ0201,902,Electronics,NA,20241101,goop,494460039,11-2024,180010,North,1,FJ02,REFRIGERATOR,SAMSUNG RT51DG682BB1,SAMSUNG FF 465L 2S RT51DG682BB1TL Blk DO,non kvi,NA,0.0
SJ99,digitaldc,Sriperumbudur,Tamil Nadu,FJ,1.290322581,300L  ABOVE FF REFR,6.0,Samsung,LARGE APPLIANCES,CDIT,FJ0201004,FJ0201,902,Electronics,NA,20241101,goop,494460039,11-2024,602105,South,1,FJ02,REFRIGERATOR,SAMSUNG RT51DG682BB1,SAMSUNG FF 465L 2S RT51DG682BB1TL Blk DO,non kvi,NA,3.0
SLW9,digitaldc,Ranchi,Jharkhand,FJ,0.0,300L  ABOVE FF REFR,0.0,Samsung,LARGE APPLIANCES,CDIT,FJ0201004,FJ0201,902,Electronics,NA,20241101,goop,494460039,11-2024,834010,North 2,1,FJ02,REFRIGERATOR,SAMSUNG RT51DG682BB1,SAMSUNG FF 465L 2S RT51DG682BB1TL Blk DO,non kvi,NA,0.0
SLLN,digitaldc,Siliguri,West Bengal,FJ,0.0,300L  ABOVE FF REFR,0.0,Samsung,LARGE APPLIANCES,CDIT,FJ0201004,FJ0201,902,Electronics,NA,20241101,goop,494460039,11-2024,735135,East,1,FJ02,REFRIGERATOR,SAMSUNG RT51DG682BB1,SAMSUNG FF 465L 2S RT51DG682BB1TL Blk DO,non kvi,NA,2.0
R201,digitaldc,Cuttack,Orissa,FJ,0.0,300L  ABOVE FF REFR,0.0,Samsung,LARGE APPLIANCES,CDIT,FJ0201004,FJ0201,902,Electronics,NA,20241101,goop,494460039,11-2024,754002,East,1,FJ02,REFRIGERATOR,SAMSUNG RT51DG682BB1,SAMSUNG FF 465L 2S RT51DG682BB1TL Blk DO,non kvi,NA,3.0
R804,digitaldc,Vizag,Andhra Pradesh,FJ,0.0,300L  ABOVE FF REFR,0.0,Samsung,LARGE APPLIANCES,CDIT,FJ0201004,FJ0201,902,Electronics,NA,20241101,goop,494460039,11-2024,530046,South,1,FJ02,REFRIGERATOR,SAMSUNG RT51DG682BB1,SAMSUNG FF 465L 2S RT51DG682BB1TL Blk DO,non kvi,NA,1.0
R278,digitaldc,Ranchi,Jharkhand,FJ,0.0,300L  ABOVE FF REFR,1.0,Samsung,LARGE APPLIANCES,CDIT,FJ0201004,FJ0201,902,Electronics,NA,20241101,goop,494460039,11-2024,834010,East,1,FJ02,REFRIGERATOR,SAMSUNG RT51DG682BB1,SAMSUNG FF 465L 2S RT51DG682BB1TL Blk DO,non kvi,NA,1.0
SD78,digitaldc,Ernakulam,Kerala,FJ,0.193548387,300L  ABOVE FF REFR,0.0,Samsung,LARGE APPLIANCES,CDIT,FJ0201004,FJ0201,902,Electronics,NA,20241101,goop,494460039,11-2024,683561,South,1,FJ02,REFRIGERATOR,SAMSUNG RT51DG682BB1,SAMSUNG FF 465L 2S RT51DG682BB1TL Blk DO,non kvi,NA,0.0
R396,digitaldc,Bangalore,Karnataka,FJ,0.0,300L  ABOVE FF REFR,16.0,Samsung,LARGE APPLIANCES,CDIT,FJ0201004,FJ0201,902,Electronics,NA,20241101,goop,494460039,11-2024,562123,South,1,FJ02,REFRIGERATOR,SAMSUNG RT51DG682BB1,SAMSUNG FF 465L 2S RT51DG682BB1TL Blk DO,non kvi,NA,28.0
SACU,digitaldc,Nagpur,Maharashtra,FJ,0.0,300L  ABOVE FF REFR,0.0,Samsung,LARGE APPLIANCES,CDIT,FJ0201004,FJ0201,902,Electronics,NA,20241101,goop,494460039,11-2024,441122,West,1,FJ02,REFRIGERATOR,SAMSUNG RT51DG682BB1,SAMSUNG FF 465L 2S RT51DG682BB1TL Blk DO,non kvi,NA,2.0
R696,digitaldc,Bhiwandi,Maharashtra,FJ,0.0,300L  ABOVE FF REFR,2.0,Samsung,LARGE APPLIANCES,CDIT,FJ0201004,FJ0201,902,Electronics,NA,20241101,goop,494460039,11-2024,421302,West,1,FJ02,REFRIGERATOR,SAMSUNG RT51DG682BB1,SAMSUNG FF 465L 2S RT51DG682BB1TL Blk DO,non kvi,NA,21.0
S573,digitaldc,Raipur,Chattisgarh,FJ,0.0,300L  ABOVE FF REFR,0.0,Samsung,LARGE APPLIANCES,CDIT,FJ0201004,FJ0201,902,Electronics,NA,20241101,goop,494460039,11-2024,493111,West,1,FJ02,REFRIGERATOR,SAMSUNG RT51DG682BB1,SAMSUNG FF 465L 2S RT51DG682BB1TL Blk DO,non kvi,NA,4.0
SJ48,digitaldc,Dharwad,Karnataka,FJ,0.0,300L  ABOVE FF REFR,0.0,Samsung,LARGE APPLIANCES,CDIT,FJ0201004,FJ0201,902,Electronics,NA,20241101,goop,494460039,11-2024,580011,South 1,1,FJ02,REFRIGERATOR,SAMSUNG RT51DG682BB1,SAMSUNG FF 465L 2S RT51DG682BB1TL Blk DO,non kvi,NA,0.0
SM1B,digitaldc,Jammu,Jammu And Kashmir,FJ,0.0,300L  ABOVE FF REFR,0.0,Samsung,LARGE APPLIANCES,CDIT,FJ0201004,FJ0201,902,Electronics,NA,20241101,goop,494460039,11-2024,180010,NA,1,FJ02,REFRIGERATOR,SAMSUNG RT51DG682BB1,SAMSUNG FF 465L 2S RT51DG682BB1TL Blk DO,NA,NA,1.0
SLGC,digitaldc,Pune,Maharashtra,FJ,0.0,300L  ABOVE FF REFR,0.0,Samsung,LARGE APPLIANCES,CDIT,FJ0201004,FJ0201,902,Electronics,NA,20241101,goop,494460039,11-2024,412216,West,1,FJ02,REFRIGERATOR,SAMSUNG RT51DG682BB1,SAMSUNG FF 465L 2S RT51DG682BB1TL Blk DO,non kvi,NA,0.0
SC28,digitaldc,Lucknow,Uttar Pradesh,FJ,0.0,300L  ABOVE FF REFR,3.0,Samsung,LARGE APPLIANCES,CDIT,FJ0201004,FJ0201,902,Electronics,NA,20241101,goop,494460039,11-2024,226401,North 1,1,FJ02,REFRIGERATOR,SAMSUNG RT51DG682BB1,SAMSUNG FF 465L 2S RT51DG682BB1TL Blk DO,non kvi,NA,8.0
SLOR,digitaldc,Dehradun,Uttarakhand,FJ,0.0,300L  ABOVE FF REFR,1.0,Samsung,LARGE APPLIANCES,CDIT,FJ0201004,FJ0201,902,Electronics,NA,20241101,goop,494460039,11-2024,248001,North,1,FJ02,REFRIGERATOR,SAMSUNG RT51DG682BB1,SAMSUNG FF 465L 2S RT51DG682BB1TL Blk DO,non kvi,NA,1.0
S0CV,digitaldc,Rajpura,Punjab,FJ,1.071428571,300L  ABOVE FF REFR,0.0,Samsung,LARGE APPLIANCES,CDIT,FJ0201004,FJ0201,902,Electronics,NA,20241101,goop,494460039,11-2024,140401,North,1,FJ02,REFRIGERATOR,SAMSUNG RT51DG682BB1,SAMSUNG FF 465L 2S RT51DG682BB1TL Blk DO,non kvi,NA,3.0
S0IC,digitaldc,Hosakote,Karnataka,FJ,0.0,300L  ABOVE FF REFR,0.0,Samsung,LARGE APPLIANCES,CDIT,FJ0201004,FJ0201,902,Electronics,NA,20241101,goop,494460039,11-2024,562114,South 1,1,FJ02,REFRIGERATOR,SAMSUNG RT51DG682BB1,SAMSUNG FF 465L 2S RT51DG682BB1TL Blk DO,non kvi,NA,0.0
S597,digitaldc,Guwahati,Assam,FJ,0.0,300L  ABOVE FF REFR,0.0,Samsung,LARGE APPLIANCES,CDIT,FJ0201004,FJ0201,902,Electronics,NA,20241101,goop,494460039,11-2024,781031,East,1,FJ02,REFRIGERATOR,SAMSUNG RT51DG682BB1,SAMSUNG FF 465L 2S RT51DG682BB1TL Blk DO,non kvi,NA,2.0
SLTY,digitaldc,Ahmedabad,Gujarat,FJ,0.0,300L  ABOVE FF REFR,8.0,Samsung,LARGE APPLIANCES,CDIT,FJ0201004,FJ0201,902,Electronics,NA,20241101,goop,494460039,11-2024,382240,West,1,FJ02,REFRIGERATOR,SAMSUNG RT51DG682BB1,SAMSUNG FF 465L 2S RT51DG682BB1TL Blk DO,non kvi,NA,16.0
SE40,digitaldc,Hyderabad,Telangana,FJ,0.0,300L  ABOVE FF REFR,8.0,Samsung,LARGE APPLIANCES,CDIT,FJ0201004,FJ0201,902,Electronics,NA,20241101,goop,494460039,11-2024,501401,South,1,FJ02,REFRIGERATOR,SAMSUNG RT51DG682BB1,SAMSUNG FF 465L 2S RT51DG682BB1TL Blk DO,non kvi,NA,14.0
SJ93,digitaldc,Farrukhnagar,Haryana,FJ,2.857142857,300L  ABOVE FF REFR,9.0,Samsung,LARGE APPLIANCES,CDIT,FJ0201004,FJ0201,902,Electronics,NA,20241101,goop,494460039,11-2024,122506,North,1,FJ02,REFRIGERATOR,SAMSUNG RT51DG682BB1,SAMSUNG FF 465L 2S RT51DG682BB1TL Blk DO,non kvi,NA,10.0
V014,digitaldc,Pune,Maharashtra,FJ,0.0,300L  ABOVE FF REFR,2.0,Samsung,LARGE APPLIANCES,CDIT,FJ0201004,FJ0201,902,Electronics,NA,20241101,goop,494460039,11-2024,413802,West,1,FJ02,REFRIGERATOR,SAMSUNG RT51DG682BB1,SAMSUNG FF 465L 2S RT51DG682BB1TL Blk DO,non kvi,NA,9.0
SLKO,digitaldc,Howrah,West Bengal,FJ,0.0,300L  ABOVE FF REFR,2.0,Samsung,LARGE APPLIANCES,CDIT,FJ0201004,FJ0201,902,Electronics,NA,20241101,goop,494460039,11-2024,711310,East,1,FJ02,REFRIGERATOR,SAMSUNG RT51DG682BB1,SAMSUNG FF 465L 2S RT51DG682BB1TL Blk DO,non kvi,NA,5.0
S0GZ,digitaldc,Sawer,Madhya Pradesh,FJ,0.0,300L  ABOVE FF REFR,0.0,Samsung,LARGE APPLIANCES,CDIT,FJ0201004,FJ0201,902,Electronics,NA,20241101,goop,494460039,11-2024,453771,West,1,FJ02,REFRIGERATOR,SAMSUNG RT51DG682BB1,SAMSUNG FF 465L 2S RT51DG682BB1TL Blk DO,non kvi,NA,0.0
S0TC,digitaldc,Palladam,Tamil Nadu,FJ,0.516129032,300L  ABOVE FF REFR,1.0,Samsung,LARGE APPLIANCES,CDIT,FJ0201004,FJ0201,902,Electronics,NA,20241101,goop,494460039,11-2024,641402,South,1,FJ02,REFRIGERATOR,SAMSUNG RT51DG682BB1,SAMSUNG FF 465L 2S RT51DG682BB1TL Blk DO,non kvi,NA,1.0
R810,digitaldc,Jaipur,Rajasthan,FJ,1.0,300L  ABOVE FF REFR,3.0,Samsung,LARGE APPLIANCES,CDIT,FJ0201004,FJ0201,902,Electronics,NA,20241101,goop,494460039,11-2024,302022,North,1,FJ02,REFRIGERATOR,SAMSUNG RT51DG682BB1,SAMSUNG FF 465L 2S RT51DG682BB1TL Blk DO,non kvi,NA,3.0
S597,digitaldc,Guwahati,Assam,FJ,0.0,300L  ABOVE FF REFR,4.0,Samsung,LARGE APPLIANCES,CDIT,FJ0201004,FJ0201,902,Electronics,NA,20241101,active,494460036,11-2024,781031,East,1,FJ02,REFRIGERATOR,SAMSUNG RT45DG6A2BSL,SAMSUNG FF 419L 2S RT45DG6A2BSLHL Cl St,non kvi,NA,2.0
SJ93,digitaldc,Farrukhnagar,Haryana,FJ,1.133333333,300L  ABOVE FF REFR,9.0,Samsung,LARGE APPLIANCES,CDIT,FJ0201004,FJ0201,902,Electronics,NA,20241101,active,494460036,11-2024,122506,North,1,FJ02,REFRIGERATOR,SAMSUNG RT45DG6A2BSL,SAMSUNG FF 419L 2S RT45DG6A2BSLHL Cl St,non kvi,NA,20.0
S0TC,digitaldc,Palladam,Tamil Nadu,FJ,0.0,300L  ABOVE FF REFR,3.0,Samsung,LARGE APPLIANCES,CDIT,FJ0201004,FJ0201,902,Electronics,NA,20241101,active,494460036,11-2024,641402,South,1,FJ02,REFRIGERATOR,SAMSUNG RT45DG6A2BSL,SAMSUNG FF 419L 2S RT45DG6A2BSLHL Cl St,non kvi,NA,2.0
SLGC,digitaldc,Pune,Maharashtra,FJ,0.0,300L  ABOVE FF REFR,0.0,Samsung,LARGE APPLIANCES,CDIT,FJ0201004,FJ0201,902,Electronics,NA,20241101,active,494460036,11-2024,412216,West,1,FJ02,REFRIGERATOR,SAMSUNG RT45DG6A2BSL,SAMSUNG FF 419L 2S RT45DG6A2BSLHL Cl St,non kvi,NA,0.0
R394,digitaldc,Patna,Bihar,FJ,0.0,300L  ABOVE FF REFR,0.0,Samsung,LARGE APPLIANCES,CDIT,FJ0201004,FJ0201,902,Electronics,NA,20241101,active,494460036,11-2024,800007,East,1,FJ02,REFRIGERATOR,SAMSUNG RT45DG6A2BSL,SAMSUNG FF 419L 2S RT45DG6A2BSLHL Cl St,non kvi,NA,0.0
S0IC,digitaldc,Hosakote,Karnataka,FJ,1.898734177,300L  ABOVE FF REFR,0.0,Samsung,LARGE APPLIANCES,CDIT,FJ0201004,FJ0201,902,Electronics,NA,20241101,active,494460036,11-2024,562114,South 1,1,FJ02,REFRIGERATOR,SAMSUNG RT45DG6A2BSL,SAMSUNG FF 419L 2S RT45DG6A2BSLHL Cl St,non kvi,NA,0.0
SLKO,digitaldc,Howrah,West Bengal,FJ,0.0,300L  ABOVE FF REFR,0.0,Samsung,LARGE APPLIANCES,CDIT,FJ0201004,FJ0201,902,Electronics,NA,20241101,active,494460036,11-2024,711310,East,1,FJ02,REFRIGERATOR,SAMSUNG RT45DG6A2BSL,SAMSUNG FF 419L 2S RT45DG6A2BSLHL Cl St,non kvi,NA,9.0
SJ48,digitaldc,Dharwad,Karnataka,FJ,0.82278481,300L  ABOVE FF REFR,0.0,Samsung,LARGE APPLIANCES,CDIT,FJ0201004,FJ0201,902,Electronics,NA,20241101,active,494460036,11-2024,580011,South 1,1,FJ02,REFRIGERATOR,SAMSUNG RT45DG6A2BSL,SAMSUNG FF 419L 2S RT45DG6A2BSLHL Cl St,non kvi,NA,0.0
SE40,digitaldc,Hyderabad,Telangana,FJ,1.34,300L  ABOVE FF REFR,3.0,Samsung,LARGE APPLIANCES,CDIT,FJ0201004,FJ0201,902,Electronics,NA,20241101,active,494460036,11-2024,501401,South,1,FJ02,REFRIGERATOR,SAMSUNG RT45DG6A2BSL,SAMSUNG FF 419L 2S RT45DG6A2BSLHL Cl St,non kvi,NA,30.0
SLOR,digitaldc,Dehradun,Uttarakhand,FJ,0.0,300L  ABOVE FF REFR,0.0,Samsung,LARGE APPLIANCES,CDIT,FJ0201004,FJ0201,902,Electronics,NA,20241101,active,494460036,11-2024,248001,North,1,FJ02,REFRIGERATOR,SAMSUNG RT45DG6A2BSL,SAMSUNG FF 419L 2S RT45DG6A2BSLHL Cl St,non kvi,NA,2.0
R804,digitaldc,Vizag,Andhra Pradesh,FJ,0.14,300L  ABOVE FF REFR,2.0,Samsung,LARGE APPLIANCES,CDIT,FJ0201004,FJ0201,902,Electronics,NA,20241101,active,494460036,11-2024,530046,South,1,FJ02,REFRIGERATOR,SAMSUNG RT45DG6A2BSL,SAMSUNG FF 419L 2S RT45DG6A2BSLHL Cl St,non kvi,NA,1.0
SJ99,digitaldc,Sriperumbudur,Tamil Nadu,FJ,0.0,300L  ABOVE FF REFR,1.0,Samsung,LARGE APPLIANCES,CDIT,FJ0201004,FJ0201,902,Electronics,NA,20241101,active,494460036,11-2024,602105,South,1,FJ02,REFRIGERATOR,SAMSUNG RT45DG6A2BSL,SAMSUNG FF 419L 2S RT45DG6A2BSLHL Cl St,non kvi,NA,17.0
