p1_dc,format,city,state,segment_code,consensus_qty,brick_description,forecast_qty,brand,segment,division,brick_code,class_code,division_code,vertical,store_no,batchno,status,article_id,month_year,pin_code,region,wom,family_code,class,sd,article_description,kvi,npi,sold_qty
SLTY,digitaldc,Ahmedabad,Gujarat,FJ,1.712674351,SIDE BY SIDE REFR,0.0,LG,LARGE APPLIANCES,CDIT,FJ0201005,FJ0201,902,Electronics,NA,20241201,active,494404268,12-2024,382240,West,1,FJ02,REFRIGERATOR,LG SBS GR-B24FQGJB,LG SBS 614L GR-B24FQGJB FrenchDoorGlass,non kvi,NA,0.0
SJ93,digitaldc,Farrukhnagar,Haryana,FJ,0.873333951,SIDE BY SIDE REFR,0.0,LG,LARGE APPLIANCES,CDIT,FJ0201005,FJ0201,902,Electronics,NA,20241201,active,494404268,12-2024,122506,North,1,FJ02,REFRIGERATOR,LG SBS GR-B24FQGJB,LG SBS 614L GR-B24FQGJB FrenchDoorGlass,non kvi,NA,2.0
SLKO,digitaldc,Howrah,West Bengal,FJ,0.944442022,SIDE BY SIDE REFR,0.0,LG,LARGE APPLIANCES,CDIT,FJ0201005,FJ0201,902,Electronics,NA,20241201,active,494404268,12-2024,711310,East,1,FJ02,REFRIGERATOR,LG SBS GR-B24FQGJB,LG SBS 614L GR-B24FQGJB FrenchDoorGlass,non kvi,NA,1.0
S0UG,digitaldc,Gannavaram,Andhra Pradesh,FJ,0.43513019,SIDE BY SIDE REFR,0.0,LG,LARGE APPLIANCES,CDIT,FJ0201005,FJ0201,902,Electronics,NA,20241201,active,494404268,12-2024,521107,South,1,FJ02,REFRIGERATOR,LG SBS GR-B24FQGJB,LG SBS 614L GR-B24FQGJB FrenchDoorGlass,non kvi,NA,0.0
S0IC,digitaldc,Hosakote,Karnataka,FJ,0.89389024,SIDE BY SIDE REFR,0.0,LG,LARGE APPLIANCES,CDIT,FJ0201005,FJ0201,902,Electronics,NA,20241201,active,494404268,12-2024,562114,South 1,1,FJ02,REFRIGERATOR,LG SBS GR-B24FQGJB,LG SBS 614L GR-B24FQGJB FrenchDoorGlass,non kvi,NA,0.0
S0CV,digitaldc,Rajpura,Punjab,FJ,0.0,SIDE BY SIDE REFR,0.0,LG,LARGE APPLIANCES,CDIT,FJ0201005,FJ0201,902,Electronics,NA,20241201,oop,493692154,12-2024,140401,North,1,FJ02,REFRIGERATOR,LG SBS GL-L257CPZX,LG SBS 635L GL-L257CPZX Shiny Steel,NA,NA,3.0
R278,digitaldc,Ranchi,Jharkhand,FJ,0.312885097,SIDE BY SIDE REFR,0.0,LG,LARGE APPLIANCES,CDIT,FJ0201005,FJ0201,902,Electronics,NA,20241201,oop,493692154,12-2024,834010,East,1,FJ02,REFRIGERATOR,LG SBS GL-L257CPZX,LG SBS 635L GL-L257CPZX Shiny Steel,non kvi,NA,8.0
R394,digitaldc,Patna,Bihar,FJ,0.625770194,SIDE BY SIDE REFR,0.0,LG,LARGE APPLIANCES,CDIT,FJ0201005,FJ0201,902,Electronics,NA,20241201,oop,493692154,12-2024,800007,East,1,FJ02,REFRIGERATOR,LG SBS GL-L257CPZX,LG SBS 635L GL-L257CPZX Shiny Steel,non kvi,NA,1.0
SD78,digitaldc,Ernakulam,Kerala,FJ,1.190917248,SIDE BY SIDE REFR,0.0,LG,LARGE APPLIANCES,CDIT,FJ0201005,FJ0201,902,Electronics,NA,20241201,oop,493692154,12-2024,683561,South,1,FJ02,REFRIGERATOR,LG SBS GL-L257CPZX,LG SBS 635L GL-L257CPZX Shiny Steel,non kvi,NA,0.0
S0UG,digitaldc,Gannavaram,Andhra Pradesh,FJ,3.419239501,SIDE BY SIDE REFR,0.0,LG,LARGE APPLIANCES,CDIT,FJ0201005,FJ0201,902,Electronics,NA,20241201,oop,493692154,12-2024,521107,South,1,FJ02,REFRIGERATOR,LG SBS GL-L257CPZX,LG SBS 635L GL-L257CPZX Shiny Steel,non kvi,NA,3.0
SLTY,digitaldc,Ahmedabad,Gujarat,FJ,4.974778826,SIDE BY SIDE REFR,0.0,LG,LARGE APPLIANCES,CDIT,FJ0201005,FJ0201,902,Electronics,NA,20241201,oop,493692154,12-2024,382240,West,1,FJ02,REFRIGERATOR,LG SBS GL-L257CPZX,LG SBS 635L GL-L257CPZX Shiny Steel,non kvi,NA,12.0
SJ93,digitaldc,Farrukhnagar,Haryana,FJ,2.300411327,SIDE BY SIDE REFR,0.0,LG,LARGE APPLIANCES,CDIT,FJ0201005,FJ0201,902,Electronics,NA,20241201,oop,493692154,12-2024,122506,North,1,FJ02,REFRIGERATOR,LG SBS GL-L257CPZX,LG SBS 635L GL-L257CPZX Shiny Steel,non kvi,NA,2.0
SLKO,digitaldc,Howrah,West Bengal,FJ,1.280827633,SIDE BY SIDE REFR,0.0,LG,LARGE APPLIANCES,CDIT,FJ0201005,FJ0201,902,Electronics,NA,20241201,oop,493692154,12-2024,711310,East,1,FJ02,REFRIGERATOR,LG SBS GL-L257CPZX,LG SBS 635L GL-L257CPZX Shiny Steel,non kvi,NA,1.0
SC28,digitaldc,Lucknow,Uttar Pradesh,FJ,0.0,SIDE BY SIDE REFR,0.0,LG,LARGE APPLIANCES,CDIT,FJ0201005,FJ0201,902,Electronics,NA,20241201,oop,493692154,12-2024,226401,North 1,1,FJ02,REFRIGERATOR,LG SBS GL-L257CPZX,LG SBS 635L GL-L257CPZX Shiny Steel,non kvi,NA,1.0
S0GZ,digitaldc,Sawer,Madhya Pradesh,FJ,1.243694707,SIDE BY SIDE REFR,0.0,LG,LARGE APPLIANCES,CDIT,FJ0201005,FJ0201,902,Electronics,NA,20241201,oop,493692154,12-2024,453771,West,1,FJ02,REFRIGERATOR,LG SBS GL-L257CPZX,LG SBS 635L GL-L257CPZX Shiny Steel,non kvi,NA,2.0
R201,digitaldc,Cuttack,Orissa,FJ,0.640413817,SIDE BY SIDE REFR,0.0,LG,LARGE APPLIANCES,CDIT,FJ0201005,FJ0201,902,Electronics,NA,20241201,oop,493692154,12-2024,754002,East,1,FJ02,REFRIGERATOR,LG SBS GL-L257CPZX,LG SBS 635L GL-L257CPZX Shiny Steel,non kvi,NA,0.0
SE40,digitaldc,Hyderabad,Telangana,FJ,4.255053601,SIDE BY SIDE REFR,0.0,LG,LARGE APPLIANCES,CDIT,FJ0201005,FJ0201,902,Electronics,NA,20241201,oop,493692154,12-2024,501401,South,1,FJ02,REFRIGERATOR,LG SBS GL-L257CPZX,LG SBS 635L GL-L257CPZX Shiny Steel,non kvi,NA,1.0
S0TC,digitaldc,Palladam,Tamil Nadu,FJ,1.587889663,SIDE BY SIDE REFR,0.0,LG,LARGE APPLIANCES,CDIT,FJ0201005,FJ0201,902,Electronics,NA,20241201,oop,493692154,12-2024,641402,South,1,FJ02,REFRIGERATOR,LG SBS GL-L257CPZX,LG SBS 635L GL-L257CPZX Shiny Steel,non kvi,NA,4.0
SJ48,digitaldc,Dharwad,Karnataka,FJ,0.431216542,SIDE BY SIDE REFR,0.0,LG,LARGE APPLIANCES,CDIT,FJ0201005,FJ0201,902,Electronics,NA,20241201,oop,493692154,12-2024,580011,South 1,1,FJ02,REFRIGERATOR,LG SBS GL-L257CPZX,LG SBS 635L GL-L257CPZX Shiny Steel,non kvi,NA,0.0
R696,digitaldc,Bhiwandi,Maharashtra,FJ,0.0,SIDE BY SIDE REFR,0.0,LG,LARGE APPLIANCES,CDIT,FJ0201005,FJ0201,902,Electronics,NA,20241201,oop,493692154,12-2024,421302,West,1,FJ02,REFRIGERATOR,LG SBS GL-L257CPZX,LG SBS 635L GL-L257CPZX Shiny Steel,non kvi,NA,2.0
SJ99,digitaldc,Sriperumbudur,Tamil Nadu,FJ,2.977293119,SIDE BY SIDE REFR,0.0,LG,LARGE APPLIANCES,CDIT,FJ0201005,FJ0201,902,Electronics,NA,20241201,oop,493692154,12-2024,602105,South,1,FJ02,REFRIGERATOR,LG SBS GL-L257CPZX,LG SBS 635L GL-L257CPZX Shiny Steel,non kvi,NA,4.0
SLW9,digitaldc,Ranchi,Jharkhand,FJ,1.09509784,SIDE BY SIDE REFR,0.0,LG,LARGE APPLIANCES,CDIT,FJ0201005,FJ0201,902,Electronics,NA,20241201,oop,493692154,12-2024,834010,North 2,1,FJ02,REFRIGERATOR,LG SBS GL-L257CPZX,LG SBS 635L GL-L257CPZX Shiny Steel,non kvi,NA,0.0
R396,digitaldc,Bangalore,Karnataka,FJ,5.174598501,SIDE BY SIDE REFR,0.0,LG,LARGE APPLIANCES,CDIT,FJ0201005,FJ0201,902,Electronics,NA,20241201,oop,493692154,12-2024,562123,South,1,FJ02,REFRIGERATOR,LG SBS GL-L257CPZX,LG SBS 635L GL-L257CPZX Shiny Steel,non kvi,NA,8.0
R396,digitaldc,Bangalore,Karnataka,FJ,0.0,SIDE BY SIDE REFR,0.0,LG,LARGE APPLIANCES,CDIT,FJ0201005,FJ0201,902,Electronics,NA,20241201,oop,493692161,12-2024,562123,South,1,FJ02,REFRIGERATOR,LG SBS GL-B257HWBY,LG SBS 655L GL-B257HWBY Western Black,NA,NA,1.0
S0UG,digitaldc,Gannavaram,Andhra Pradesh,FJ,4.985119983,SIDE BY SIDE REFR,2.0,LG,LARGE APPLIANCES,CDIT,FJ0201005,FJ0201,902,Electronics,NA,20241201,active,494226819,12-2024,521107,South,1,FJ02,REFRIGERATOR,LG SBS GL-B257EES,LG SBS 650L GL-B257EES3 Ebony Sheen,non kvi,NA,5.0
S0CV,digitaldc,Rajpura,Punjab,FJ,4.720486582,SIDE BY SIDE REFR,1.0,LG,LARGE APPLIANCES,CDIT,FJ0201005,FJ0201,902,Electronics,NA,20241201,active,494226819,12-2024,140401,North,1,FJ02,REFRIGERATOR,LG SBS GL-B257EES,LG SBS 650L GL-B257EES3 Ebony Sheen,non kvi,NA,2.0
Y695,digitaldc,Jammu,Jammu And Kashmir,FJ,1.416145975,SIDE BY SIDE REFR,0.0,LG,LARGE APPLIANCES,CDIT,FJ0201005,FJ0201,902,Electronics,NA,20241201,active,494226819,12-2024,180010,North,1,FJ02,REFRIGERATOR,LG SBS GL-B257EES,LG SBS 650L GL-B257EES3 Ebony Sheen,non kvi,NA,0.0
SACU,digitaldc,Nagpur,Maharashtra,FJ,1.690175028,SIDE BY SIDE REFR,0.0,LG,LARGE APPLIANCES,CDIT,FJ0201005,FJ0201,902,Electronics,NA,20241201,active,494226819,12-2024,441122,West,1,FJ02,REFRIGERATOR,LG SBS GL-B257EES,LG SBS 650L GL-B257EES3 Ebony Sheen,non kvi,NA,1.0
S0TC,digitaldc,Palladam,Tamil Nadu,FJ,1.892139417,SIDE BY SIDE REFR,1.0,LG,LARGE APPLIANCES,CDIT,FJ0201005,FJ0201,902,Electronics,NA,20241201,active,494226819,12-2024,641402,South,1,FJ02,REFRIGERATOR,LG SBS GL-B257EES,LG SBS 650L GL-B257EES3 Ebony Sheen,non kvi,NA,3.0
V014,digitaldc,Pune,Maharashtra,FJ,3.549367559,SIDE BY SIDE REFR,2.0,LG,LARGE APPLIANCES,CDIT,FJ0201005,FJ0201,902,Electronics,NA,20241201,active,494226819,12-2024,413802,West,1,FJ02,REFRIGERATOR,LG SBS GL-B257EES,LG SBS 650L GL-B257EES3 Ebony Sheen,non kvi,NA,4.0
R696,digitaldc,Bhiwandi,Maharashtra,FJ,7.605787627,SIDE BY SIDE REFR,3.0,LG,LARGE APPLIANCES,CDIT,FJ0201005,FJ0201,902,Electronics,NA,20241201,active,494226819,12-2024,421302,West,1,FJ02,REFRIGERATOR,LG SBS GL-B257EES,LG SBS 650L GL-B257EES3 Ebony Sheen,non kvi,NA,7.0
R201,digitaldc,Cuttack,Orissa,FJ,2.390717844,SIDE BY SIDE REFR,1.0,LG,LARGE APPLIANCES,CDIT,FJ0201005,FJ0201,902,Electronics,NA,20241201,active,494226819,12-2024,754002,East,1,FJ02,REFRIGERATOR,LG SBS GL-B257EES,LG SBS 650L GL-B257EES3 Ebony Sheen,non kvi,NA,1.0
SE40,digitaldc,Hyderabad,Telangana,FJ,23.39171684,SIDE BY SIDE REFR,21.0,LG,LARGE APPLIANCES,CDIT,FJ0201005,FJ0201,902,Electronics,NA,20241201,active,494226819,12-2024,501401,South,1,FJ02,REFRIGERATOR,LG SBS GL-B257EES,LG SBS 650L GL-B257EES3 Ebony Sheen,non kvi,NA,17.0
SLKO,digitaldc,Howrah,West Bengal,FJ,5.020507473,SIDE BY SIDE REFR,1.0,LG,LARGE APPLIANCES,CDIT,FJ0201005,FJ0201,902,Electronics,NA,20241201,active,494226819,12-2024,711310,East,1,FJ02,REFRIGERATOR,LG SBS GL-B257EES,LG SBS 650L GL-B257EES3 Ebony Sheen,non kvi,NA,3.0
SJ48,digitaldc,Dharwad,Karnataka,FJ,5.002066316,SIDE BY SIDE REFR,0.0,LG,LARGE APPLIANCES,CDIT,FJ0201005,FJ0201,902,Electronics,NA,20241201,active,494226819,12-2024,580011,South 1,1,FJ02,REFRIGERATOR,LG SBS GL-B257EES,LG SBS 650L GL-B257EES3 Ebony Sheen,non kvi,NA,0.0
SLGC,digitaldc,Pune,Maharashtra,FJ,2.366245039,SIDE BY SIDE REFR,0.0,LG,LARGE APPLIANCES,CDIT,FJ0201005,FJ0201,902,Electronics,NA,20241201,active,494226819,12-2024,412216,West,1,FJ02,REFRIGERATOR,LG SBS GL-B257EES,LG SBS 650L GL-B257EES3 Ebony Sheen,non kvi,NA,0.0
SLW9,digitaldc,Ranchi,Jharkhand,FJ,0.363243296,SIDE BY SIDE REFR,0.0,LG,LARGE APPLIANCES,CDIT,FJ0201005,FJ0201,902,Electronics,NA,20241201,active,494226819,12-2024,834010,North 2,1,FJ02,REFRIGERATOR,LG SBS GL-B257EES,LG SBS 650L GL-B257EES3 Ebony Sheen,non kvi,NA,0.0
SLLN,digitaldc,Siliguri,West Bengal,FJ,0.717215353,SIDE BY SIDE REFR,0.0,LG,LARGE APPLIANCES,CDIT,FJ0201005,FJ0201,902,Electronics,NA,20241201,active,494226819,12-2024,735135,East,1,FJ02,REFRIGERATOR,LG SBS GL-B257EES,LG SBS 650L GL-B257EES3 Ebony Sheen,non kvi,NA,0.0
S573,digitaldc,Raipur,Chattisgarh,FJ,4.330123332,SIDE BY SIDE REFR,1.0,LG,LARGE APPLIANCES,CDIT,FJ0201005,FJ0201,902,Electronics,NA,20241201,active,494226819,12-2024,493111,West,1,FJ02,REFRIGERATOR,LG SBS GL-B257EES,LG SBS 650L GL-B257EES3 Ebony Sheen,non kvi,NA,3.0
R804,digitaldc,Vizag,Andhra Pradesh,FJ,0.95867692,SIDE BY SIDE REFR,0.0,LG,LARGE APPLIANCES,CDIT,FJ0201005,FJ0201,902,Electronics,NA,20241201,active,494226819,12-2024,530046,South,1,FJ02,REFRIGERATOR,LG SBS GL-B257EES,LG SBS 650L GL-B257EES3 Ebony Sheen,non kvi,NA,0.0
S597,digitaldc,Guwahati,Assam,FJ,1.195358922,SIDE BY SIDE REFR,0.0,LG,LARGE APPLIANCES,CDIT,FJ0201005,FJ0201,902,Electronics,NA,20241201,active,494226819,12-2024,781031,East,1,FJ02,REFRIGERATOR,LG SBS GL-B257EES,LG SBS 650L GL-B257EES3 Ebony Sheen,non kvi,NA,3.0
SD78,digitaldc,Ernakulam,Kerala,FJ,0.756855767,SIDE BY SIDE REFR,0.0,LG,LARGE APPLIANCES,CDIT,FJ0201005,FJ0201,902,Electronics,NA,20241201,active,494226819,12-2024,683561,South,1,FJ02,REFRIGERATOR,LG SBS GL-B257EES,LG SBS 650L GL-B257EES3 Ebony Sheen,non kvi,NA,0.0
SLTY,digitaldc,Ahmedabad,Gujarat,FJ,5.086176612,SIDE BY SIDE REFR,2.0,LG,LARGE APPLIANCES,CDIT,FJ0201005,FJ0201,902,Electronics,NA,20241201,active,494226819,12-2024,382240,West,1,FJ02,REFRIGERATOR,LG SBS GL-B257EES,LG SBS 650L GL-B257EES3 Ebony Sheen,non kvi,NA,6.0
SJ99,digitaldc,Sriperumbudur,Tamil Nadu,FJ,10.84826599,SIDE BY SIDE REFR,6.0,LG,LARGE APPLIANCES,CDIT,FJ0201005,FJ0201,902,Electronics,NA,20241201,active,494226819,12-2024,602105,South,1,FJ02,REFRIGERATOR,LG SBS GL-B257EES,LG SBS 650L GL-B257EES3 Ebony Sheen,non kvi,NA,5.0
SJ93,digitaldc,Farrukhnagar,Haryana,FJ,8.339526295,SIDE BY SIDE REFR,5.0,LG,LARGE APPLIANCES,CDIT,FJ0201005,FJ0201,902,Electronics,NA,20241201,active,494226819,12-2024,122506,North,1,FJ02,REFRIGERATOR,LG SBS GL-B257EES,LG SBS 650L GL-B257EES3 Ebony Sheen,non kvi,NA,8.0
R278,digitaldc,Ranchi,Jharkhand,FJ,0.908108239,SIDE BY SIDE REFR,0.0,LG,LARGE APPLIANCES,CDIT,FJ0201005,FJ0201,902,Electronics,NA,20241201,active,494226819,12-2024,834010,East,1,FJ02,REFRIGERATOR,LG SBS GL-B257EES,LG SBS 650L GL-B257EES3 Ebony Sheen,non kvi,NA,2.0
R396,digitaldc,Bangalore,Karnataka,FJ,11.33801698,SIDE BY SIDE REFR,21.0,LG,LARGE APPLIANCES,CDIT,FJ0201005,FJ0201,902,Electronics,NA,20241201,active,494226819,12-2024,562123,South,1,FJ02,REFRIGERATOR,LG SBS GL-B257EES,LG SBS 650L GL-B257EES3 Ebony Sheen,non kvi,NA,27.0
SLOR,digitaldc,Dehradun,Uttarakhand,FJ,1.210810986,SIDE BY SIDE REFR,0.0,LG,LARGE APPLIANCES,CDIT,FJ0201005,FJ0201,902,Electronics,NA,20241201,active,494226819,12-2024,248001,North,1,FJ02,REFRIGERATOR,LG SBS GL-B257EES,LG SBS 650L GL-B257EES3 Ebony Sheen,non kvi,NA,1.0
S0GZ,digitaldc,Sawer,Madhya Pradesh,FJ,2.061963492,SIDE BY SIDE REFR,0.0,LG,LARGE APPLIANCES,CDIT,FJ0201005,FJ0201,902,Electronics,NA,20241201,active,494226819,12-2024,453771,West,1,FJ02,REFRIGERATOR,LG SBS GL-B257EES,LG SBS 650L GL-B257EES3 Ebony Sheen,non kvi,NA,0.0
SC28,digitaldc,Lucknow,Uttar Pradesh,FJ,2.724324718,SIDE BY SIDE REFR,0.0,LG,LARGE APPLIANCES,CDIT,FJ0201005,FJ0201,902,Electronics,NA,20241201,active,494226819,12-2024,226401,North 1,1,FJ02,REFRIGERATOR,LG SBS GL-B257EES,LG SBS 650L GL-B257EES3 Ebony Sheen,non kvi,NA,2.0
SM1B,digitaldc,Jammu,Jammu And Kashmir,FJ,0.472048658,SIDE BY SIDE REFR,1.0,LG,LARGE APPLIANCES,CDIT,FJ0201005,FJ0201,902,Electronics,NA,20241201,active,494226819,12-2024,180010,North 1,1,FJ02,REFRIGERATOR,LG SBS GL-B257EES,LG SBS 650L GL-B257EES3 Ebony Sheen,non kvi,NA,3.0
S0IC,digitaldc,Hosakote,Karnataka,FJ,10.44876075,SIDE BY SIDE REFR,0.0,LG,LARGE APPLIANCES,CDIT,FJ0201005,FJ0201,902,Electronics,NA,20241201,active,494226819,12-2024,562114,South 1,1,FJ02,REFRIGERATOR,LG SBS GL-B257EES,LG SBS 650L GL-B257EES3 Ebony Sheen,non kvi,NA,0.0
R810,digitaldc,Jaipur,Rajasthan,FJ,2.517592844,SIDE BY SIDE REFR,2.0,LG,LARGE APPLIANCES,CDIT,FJ0201005,FJ0201,902,Electronics,NA,20241201,active,494226819,12-2024,302022,North,1,FJ02,REFRIGERATOR,LG SBS GL-B257EES,LG SBS 650L GL-B257EES3 Ebony Sheen,non kvi,NA,1.0
SE40,digitaldc,Hyderabad,Telangana,FJ,1.410028813,SIDE BY SIDE REFR,0.0,LG,LARGE APPLIANCES,CDIT,FJ0201005,FJ0201,902,Electronics,NA,20241201,active,494460233,12-2024,501401,South,1,FJ02,REFRIGERATOR,LG SBS GL-B257EPT3,LG SBS 650L GL-B257EPT3 PINK TANGO,non kvi,NA,1.0
SJ99,digitaldc,Sriperumbudur,Tamil Nadu,FJ,0.0,SIDE BY SIDE REFR,0.0,LG,LARGE APPLIANCES,CDIT,FJ0201005,FJ0201,902,Electronics,NA,20241201,active,494460233,12-2024,602105,South,1,FJ02,REFRIGERATOR,LG SBS GL-B257EPT3,LG SBS 650L GL-B257EPT3 PINK TANGO,non kvi,NA,0.0
S0IC,digitaldc,Hosakote,Karnataka,FJ,1.083644555,SIDE BY SIDE REFR,0.0,LG,LARGE APPLIANCES,CDIT,FJ0201005,FJ0201,902,Electronics,NA,20241201,active,494460233,12-2024,562114,South 1,1,FJ02,REFRIGERATOR,LG SBS GL-B257EPT3,LG SBS 650L GL-B257EPT3 PINK TANGO,non kvi,NA,0.0
R396,digitaldc,Bangalore,Karnataka,FJ,0.541822278,SIDE BY SIDE REFR,0.0,LG,LARGE APPLIANCES,CDIT,FJ0201005,FJ0201,902,Electronics,NA,20241201,active,494460233,12-2024,562123,South,1,FJ02,REFRIGERATOR,LG SBS GL-B257EPT3,LG SBS 650L GL-B257EPT3 PINK TANGO,non kvi,NA,4.0
SE40,digitaldc,Hyderabad,Telangana,FJ,0.0,SIDE BY SIDE REFR,0.0,LG,LARGE APPLIANCES,CDIT,FJ0201005,FJ0201,902,Electronics,NA,20241201,oop,493858653,12-2024,501401,South,1,FJ02,REFRIGERATOR,LG GC-B22FTQVB,LG SBS 530L GC-B22FTQVB MATTE BLACK,NA,NA,1.0
R696,digitaldc,Bhiwandi,Maharashtra,FJ,0.0,SIDE BY SIDE REFR,0.0,LG,LARGE APPLIANCES,CDIT,FJ0201005,FJ0201,902,Electronics,NA,20241201,oop,493858653,12-2024,421302,West,1,FJ02,REFRIGERATOR,LG GC-B22FTQVB,LG SBS 530L GC-B22FTQVB MATTE BLACK,non kvi,NA,1.0
R804,digitaldc,Vizag,Andhra Pradesh,FJ,0.0,SIDE BY SIDE REFR,0.0,LG,LARGE APPLIANCES,CDIT,FJ0201005,FJ0201,902,Electronics,NA,20241201,oop,493858653,12-2024,530046,South,1,FJ02,REFRIGERATOR,LG GC-B22FTQVB,LG SBS 530L GC-B22FTQVB MATTE BLACK,non kvi,NA,0.0
SLTY,digitaldc,Ahmedabad,Gujarat,FJ,0.0,SIDE BY SIDE REFR,0.0,LG,LARGE APPLIANCES,CDIT,FJ0201005,FJ0201,902,Electronics,NA,20241201,oop,493858653,12-2024,382240,West,1,FJ02,REFRIGERATOR,LG GC-B22FTQVB,LG SBS 530L GC-B22FTQVB MATTE BLACK,non kvi,NA,1.0
S0IC,digitaldc,Hosakote,Karnataka,FJ,0.0,SIDE BY SIDE REFR,0.0,LG,LARGE APPLIANCES,CDIT,FJ0201005,FJ0201,902,Electronics,NA,20241201,oop,492166154,12-2024,562114,South 1,1,FJ02,REFRIGERATOR,LG 889L GR-X31FMQHL,LG 889L GR-X31FMQHL MATT BLACK,non kvi,NA,0.0
R396,digitaldc,Bangalore,Karnataka,FJ,0.0,SIDE BY SIDE REFR,0.0,LG,LARGE APPLIANCES,CDIT,FJ0201005,FJ0201,902,Electronics,NA,20241201,oop,492166154,12-2024,562123,South,1,FJ02,REFRIGERATOR,LG 889L GR-X31FMQHL,LG 889L GR-X31FMQHL MATT BLACK,NA,NA,1.0
S0GZ,digitaldc,Sawer,Madhya Pradesh,FJ,0.624523908,SIDE BY SIDE REFR,0.0,LG,LARGE APPLIANCES,CDIT,FJ0201005,FJ0201,902,Electronics,NA,20241201,active,494404662,12-2024,453771,West,1,FJ02,REFRIGERATOR,LG GL-X257AMC3,LG SBS 630L 3S GL-X257AMC3 Matt Black,non kvi,NA,0.0
Y695,digitaldc,Jammu,Jammu And Kashmir,FJ,1.411207468,SIDE BY SIDE REFR,0.0,LG,LARGE APPLIANCES,CDIT,FJ0201005,FJ0201,902,Electronics,NA,20241201,active,494404662,12-2024,180010,North,1,FJ02,REFRIGERATOR,LG GL-X257AMC3,LG SBS 630L 3S GL-X257AMC3 Matt Black,non kvi,NA,0.0
V014,digitaldc,Pune,Maharashtra,FJ,1.286606481,SIDE BY SIDE REFR,0.0,LG,LARGE APPLIANCES,CDIT,FJ0201005,FJ0201,902,Electronics,NA,20241201,active,494404662,12-2024,413802,West,1,FJ02,REFRIGERATOR,LG GL-X257AMC3,LG SBS 630L 3S GL-X257AMC3 Matt Black,non kvi,NA,3.0
SC28,digitaldc,Lucknow,Uttar Pradesh,FJ,2.620272606,SIDE BY SIDE REFR,0.0,LG,LARGE APPLIANCES,CDIT,FJ0201005,FJ0201,902,Electronics,NA,20241201,active,494404662,12-2024,226401,North 1,1,FJ02,REFRIGERATOR,LG GL-X257AMC3,LG SBS 630L 3S GL-X257AMC3 Matt Black,non kvi,NA,0.0
S0UG,digitaldc,Gannavaram,Andhra Pradesh,FJ,2.602099439,SIDE BY SIDE REFR,0.0,LG,LARGE APPLIANCES,CDIT,FJ0201005,FJ0201,902,Electronics,NA,20241201,active,494404662,12-2024,521107,South,1,FJ02,REFRIGERATOR,LG GL-X257AMC3,LG SBS 630L 3S GL-X257AMC3 Matt Black,non kvi,NA,2.0
R810,digitaldc,Jaipur,Rajasthan,FJ,1.058405601,SIDE BY SIDE REFR,0.0,LG,LARGE APPLIANCES,CDIT,FJ0201005,FJ0201,902,Electronics,NA,20241201,active,494404662,12-2024,302022,North,1,FJ02,REFRIGERATOR,LG GL-X257AMC3,LG SBS 630L 3S GL-X257AMC3 Matt Black,non kvi,NA,2.0
SLW9,digitaldc,Ranchi,Jharkhand,FJ,0.655068151,SIDE BY SIDE REFR,0.0,LG,LARGE APPLIANCES,CDIT,FJ0201005,FJ0201,902,Electronics,NA,20241201,active,494404662,12-2024,834010,North 2,1,FJ02,REFRIGERATOR,LG GL-X257AMC3,LG SBS 630L 3S GL-X257AMC3 Matt Black,non kvi,NA,0.0
R201,digitaldc,Cuttack,Orissa,FJ,2.309193427,SIDE BY SIDE REFR,0.0,LG,LARGE APPLIANCES,CDIT,FJ0201005,FJ0201,902,Electronics,NA,20241201,active,494404662,12-2024,754002,East,1,FJ02,REFRIGERATOR,LG GL-X257AMC3,LG SBS 630L 3S GL-X257AMC3 Matt Black,non kvi,NA,1.0
SLGC,digitaldc,Pune,Maharashtra,FJ,0.857737654,SIDE BY SIDE REFR,0.0,LG,LARGE APPLIANCES,CDIT,FJ0201005,FJ0201,902,Electronics,NA,20241201,active,494404662,12-2024,412216,West,1,FJ02,REFRIGERATOR,LG GL-X257AMC3,LG SBS 630L 3S GL-X257AMC3 Matt Black,non kvi,NA,0.0
S0TC,digitaldc,Palladam,Tamil Nadu,FJ,1.755067507,SIDE BY SIDE REFR,0.0,LG,LARGE APPLIANCES,CDIT,FJ0201005,FJ0201,902,Electronics,NA,20241201,active,494404662,12-2024,641402,South,1,FJ02,REFRIGERATOR,LG GL-X257AMC3,LG SBS 630L 3S GL-X257AMC3 Matt Black,non kvi,NA,1.0
R804,digitaldc,Vizag,Andhra Pradesh,FJ,1.15648864,SIDE BY SIDE REFR,0.0,LG,LARGE APPLIANCES,CDIT,FJ0201005,FJ0201,902,Electronics,NA,20241201,active,494404662,12-2024,530046,South,1,FJ02,REFRIGERATOR,LG GL-X257AMC3,LG SBS 630L 3S GL-X257AMC3 Matt Black,non kvi,NA,0.0
SLLN,digitaldc,Siliguri,West Bengal,FJ,0.532890791,SIDE BY SIDE REFR,0.0,LG,LARGE APPLIANCES,CDIT,FJ0201005,FJ0201,902,Electronics,NA,20241201,active,494404662,12-2024,735135,East,1,FJ02,REFRIGERATOR,LG GL-X257AMC3,LG SBS 630L 3S GL-X257AMC3 Matt Black,non kvi,NA,1.0
