p1_dc,format,city,state,segment_code,consensus_qty,brick_description,forecast_qty,brand,segment,division,brick_code,class_code,division_code,vertical,store_no,batchno,status,article_id,month_year,pin_code,region,wom,family_code,class,sd,article_description,kvi,npi,sold_qty
R396,digitaldc,Bangalore,Karnataka,FH,5.0,LED TV 21 TO 32,0.0,Sony,ENT,CDIT,FH0101001,FH0101,902,Electronics,NA,20241201,oop,492912672,12-2024,562123,South,1,FH01,SMALL SCREEN BELOW 39 INCH,SONY 32W830K,SONY 32 HD SMART LED TV 32W830K,non kvi,NA,9.0
R804,digitaldc,Vizag,Andhra Pradesh,FH,0.0,LED TV 21 TO 32,0.0,Sony,ENT,CDIT,FH0101001,FH0101,902,Electronics,NA,20241201,oop,492912672,12-2024,530046,South,1,FH01,SMALL SCREEN BELOW 39 INCH,SONY 32W830K,SONY 32 HD SMART LED TV 32W830K,non kvi,NA,1.0
SLGC,digitaldc,Pune,Maharashtra,FH,3.0,LED TV 21 TO 32,0.0,Sony,ENT,CDIT,FH0101001,FH0101,902,Electronics,NA,20241201,oop,492912672,12-2024,412216,West,1,FH01,SMALL SCREEN BELOW 39 INCH,SONY 32W830K,SONY 32 HD SMART LED TV 32W830K,non kvi,NA,0.0
SJ93,digitaldc,Farrukhnagar,Haryana,FH,13.0,LED TV 21 TO 32,0.0,Sony,ENT,CDIT,FH0101001,FH0101,902,Electronics,NA,20241201,oop,492912672,12-2024,122506,North,1,FH01,SMALL SCREEN BELOW 39 INCH,SONY 32W830K,SONY 32 HD SMART LED TV 32W830K,non kvi,NA,2.0
S0TC,digitaldc,Palladam,Tamil Nadu,FH,3.0,LED TV 21 TO 32,0.0,Sony,ENT,CDIT,FH0101001,FH0101,902,Electronics,NA,20241201,oop,492912672,12-2024,641402,South,1,FH01,SMALL SCREEN BELOW 39 INCH,SONY 32W830K,SONY 32 HD SMART LED TV 32W830K,non kvi,NA,1.0
SJ99,digitaldc,Sriperumbudur,Tamil Nadu,FH,5.0,LED TV 21 TO 32,0.0,Sony,ENT,CDIT,FH0101001,FH0101,902,Electronics,NA,20241201,oop,492912672,12-2024,602105,South,1,FH01,SMALL SCREEN BELOW 39 INCH,SONY 32W830K,SONY 32 HD SMART LED TV 32W830K,non kvi,NA,3.0
SE40,digitaldc,Hyderabad,Telangana,FH,8.0,LED TV 21 TO 32,0.0,Sony,ENT,CDIT,FH0101001,FH0101,902,Electronics,NA,20241201,oop,492912672,12-2024,501401,South,1,FH01,SMALL SCREEN BELOW 39 INCH,SONY 32W830K,SONY 32 HD SMART LED TV 32W830K,non kvi,NA,4.0
S0CV,digitaldc,Rajpura,Punjab,FH,0.0,LED TV 21 TO 32,0.0,Sony,ENT,CDIT,FH0101001,FH0101,902,Electronics,NA,20241201,oop,491431468,12-2024,140401,North,1,FH01,SMALL SCREEN BELOW 39 INCH,SONY LED TV 32R202G,SONY 32 HD LED TV 32R202G,NA,NA,1.0
SJ93,digitaldc,Farrukhnagar,Haryana,FH,0.0,LED TV 21 TO 32,0.0,Sony,ENT,CDIT,FH0101001,FH0101,902,Electronics,NA,20241201,oop,491211813,12-2024,122506,North,1,FH01,SMALL SCREEN BELOW 39 INCH,SONY LED TV 24P413D,SONY 24 HD LED TV 24P413D,NA,NA,1.0
R696,digitaldc,Bhiwandi,Maharashtra,FH,0.0,LED TV 21 TO 32,0.0,Sony,ENT,CDIT,FH0101001,FH0101,902,Electronics,NA,20241201,oop,493711890,12-2024,421302,West,1,FH01,SMALL SCREEN BELOW 39 INCH,SONY 32W820K,SONY 32 HD SMART LED TV 32W820K,NA,NA,1.0
SLLN,digitaldc,Siliguri,West Bengal,FH,0.0,LED TV 21 TO 32,0.0,Sony,ENT,CDIT,FH0101001,FH0101,902,Electronics,NA,20241201,oop,493711890,12-2024,735135,East,1,FH01,SMALL SCREEN BELOW 39 INCH,SONY 32W820K,SONY 32 HD SMART LED TV 32W820K,NA,NA,1.0
S597,digitaldc,Guwahati,Assam,FH,17.0,LED TV 21 TO 32,18.0,Sony,ENT,CDIT,FH0101001,FH0101,902,Electronics,NA,20241201,active,494410725,12-2024,781031,East,1,FH01,SMALL SCREEN BELOW 39 INCH,SONY KD32W835,SONY 32 HD SMART LED TV KD32W835,non kvi,NA,19.0
S573,digitaldc,Raipur,Chattisgarh,FH,4.0,LED TV 21 TO 32,4.0,Sony,ENT,CDIT,FH0101001,FH0101,902,Electronics,NA,20241201,active,494410725,12-2024,493111,West,1,FH01,SMALL SCREEN BELOW 39 INCH,SONY KD32W835,SONY 32 HD SMART LED TV KD32W835,non kvi,NA,8.0
SE40,digitaldc,Hyderabad,Telangana,FH,46.0,LED TV 21 TO 32,58.0,Sony,ENT,CDIT,FH0101001,FH0101,902,Electronics,NA,20241201,active,494410725,12-2024,501401,South,1,FH01,SMALL SCREEN BELOW 39 INCH,SONY KD32W835,SONY 32 HD SMART LED TV KD32W835,non kvi,NA,56.0
SLKO,digitaldc,Howrah,West Bengal,FH,149.0,LED TV 21 TO 32,164.0,Sony,ENT,CDIT,FH0101001,FH0101,902,Electronics,NA,20241201,active,494410725,12-2024,711310,East,1,FH01,SMALL SCREEN BELOW 39 INCH,SONY KD32W835,SONY 32 HD SMART LED TV KD32W835,non kvi,NA,121.0
R201,digitaldc,Cuttack,Orissa,FH,32.0,LED TV 21 TO 32,37.0,Sony,ENT,CDIT,FH0101001,FH0101,902,Electronics,NA,20241201,active,494410725,12-2024,754002,East,1,FH01,SMALL SCREEN BELOW 39 INCH,SONY KD32W835,SONY 32 HD SMART LED TV KD32W835,non kvi,NA,50.0
SJ93,digitaldc,Farrukhnagar,Haryana,FH,24.0,LED TV 21 TO 32,26.0,Sony,ENT,CDIT,FH0101001,FH0101,902,Electronics,NA,20241201,active,494410725,12-2024,122506,North,1,FH01,SMALL SCREEN BELOW 39 INCH,SONY KD32W835,SONY 32 HD SMART LED TV KD32W835,non kvi,NA,22.0
R810,digitaldc,Jaipur,Rajasthan,FH,9.0,LED TV 21 TO 32,9.0,Sony,ENT,CDIT,FH0101001,FH0101,902,Electronics,NA,20241201,active,494410725,12-2024,302022,North,1,FH01,SMALL SCREEN BELOW 39 INCH,SONY KD32W835,SONY 32 HD SMART LED TV KD32W835,non kvi,NA,12.0
SACU,digitaldc,Nagpur,Maharashtra,FH,4.0,LED TV 21 TO 32,8.0,Sony,ENT,CDIT,FH0101001,FH0101,902,Electronics,NA,20241201,active,494410725,12-2024,441122,West,1,FH01,SMALL SCREEN BELOW 39 INCH,SONY KD32W835,SONY 32 HD SMART LED TV KD32W835,non kvi,NA,8.0
SLOR,digitaldc,Dehradun,Uttarakhand,FH,5.0,LED TV 21 TO 32,7.0,Sony,ENT,CDIT,FH0101001,FH0101,902,Electronics,NA,20241201,active,494410725,12-2024,248001,North,1,FH01,SMALL SCREEN BELOW 39 INCH,SONY KD32W835,SONY 32 HD SMART LED TV KD32W835,non kvi,NA,5.0
SJ99,digitaldc,Sriperumbudur,Tamil Nadu,FH,37.0,LED TV 21 TO 32,42.0,Sony,ENT,CDIT,FH0101001,FH0101,902,Electronics,NA,20241201,active,494410725,12-2024,602105,South,1,FH01,SMALL SCREEN BELOW 39 INCH,SONY KD32W835,SONY 32 HD SMART LED TV KD32W835,non kvi,NA,54.0
S0IC,digitaldc,Hosakote,Karnataka,FH,17.0,LED TV 21 TO 32,0.0,Sony,ENT,CDIT,FH0101001,FH0101,902,Electronics,NA,20241201,active,494410725,12-2024,562114,South 1,1,FH01,SMALL SCREEN BELOW 39 INCH,SONY KD32W835,SONY 32 HD SMART LED TV KD32W835,non kvi,NA,0.0
SLLN,digitaldc,Siliguri,West Bengal,FH,17.0,LED TV 21 TO 32,18.0,Sony,ENT,CDIT,FH0101001,FH0101,902,Electronics,NA,20241201,active,494410725,12-2024,735135,East,1,FH01,SMALL SCREEN BELOW 39 INCH,SONY KD32W835,SONY 32 HD SMART LED TV KD32W835,non kvi,NA,21.0
S0UG,digitaldc,Gannavaram,Andhra Pradesh,FH,11.0,LED TV 21 TO 32,20.0,Sony,ENT,CDIT,FH0101001,FH0101,902,Electronics,NA,20241201,active,494410725,12-2024,521107,South,1,FH01,SMALL SCREEN BELOW 39 INCH,SONY KD32W835,SONY 32 HD SMART LED TV KD32W835,non kvi,NA,18.0
R396,digitaldc,Bangalore,Karnataka,FH,26.0,LED TV 21 TO 32,73.0,Sony,ENT,CDIT,FH0101001,FH0101,902,Electronics,NA,20241201,active,494410725,12-2024,562123,South,1,FH01,SMALL SCREEN BELOW 39 INCH,SONY KD32W835,SONY 32 HD SMART LED TV KD32W835,non kvi,NA,76.0
R696,digitaldc,Bhiwandi,Maharashtra,FH,42.0,LED TV 21 TO 32,61.0,Sony,ENT,CDIT,FH0101001,FH0101,902,Electronics,NA,20241201,active,494410725,12-2024,421302,West,1,FH01,SMALL SCREEN BELOW 39 INCH,SONY KD32W835,SONY 32 HD SMART LED TV KD32W835,non kvi,NA,55.0
R394,digitaldc,Patna,Bihar,FH,17.0,LED TV 21 TO 32,28.0,Sony,ENT,CDIT,FH0101001,FH0101,902,Electronics,NA,20241201,active,494410725,12-2024,800007,East,1,FH01,SMALL SCREEN BELOW 39 INCH,SONY KD32W835,SONY 32 HD SMART LED TV KD32W835,non kvi,NA,25.0
SLW9,digitaldc,Ranchi,Jharkhand,FH,3.0,LED TV 21 TO 32,0.0,Sony,ENT,CDIT,FH0101001,FH0101,902,Electronics,NA,20241201,active,494410725,12-2024,834010,North 2,1,FH01,SMALL SCREEN BELOW 39 INCH,SONY KD32W835,SONY 32 HD SMART LED TV KD32W835,non kvi,NA,0.0
S0CV,digitaldc,Rajpura,Punjab,FH,2.0,LED TV 21 TO 32,1.0,Sony,ENT,CDIT,FH0101001,FH0101,902,Electronics,NA,20241201,active,494410725,12-2024,140401,North,1,FH01,SMALL SCREEN BELOW 39 INCH,SONY KD32W835,SONY 32 HD SMART LED TV KD32W835,non kvi,NA,0.0
SLGC,digitaldc,Pune,Maharashtra,FH,14.0,LED TV 21 TO 32,0.0,Sony,ENT,CDIT,FH0101001,FH0101,902,Electronics,NA,20241201,active,494410725,12-2024,412216,West,1,FH01,SMALL SCREEN BELOW 39 INCH,SONY KD32W835,SONY 32 HD SMART LED TV KD32W835,non kvi,NA,0.0
S0GZ,digitaldc,Sawer,Madhya Pradesh,FH,3.0,LED TV 21 TO 32,4.0,Sony,ENT,CDIT,FH0101001,FH0101,902,Electronics,NA,20241201,active,494410725,12-2024,453771,West,1,FH01,SMALL SCREEN BELOW 39 INCH,SONY KD32W835,SONY 32 HD SMART LED TV KD32W835,non kvi,NA,1.0
R804,digitaldc,Vizag,Andhra Pradesh,FH,5.0,LED TV 21 TO 32,7.0,Sony,ENT,CDIT,FH0101001,FH0101,902,Electronics,NA,20241201,active,494410725,12-2024,530046,South,1,FH01,SMALL SCREEN BELOW 39 INCH,SONY KD32W835,SONY 32 HD SMART LED TV KD32W835,non kvi,NA,3.0
R278,digitaldc,Ranchi,Jharkhand,FH,3.0,LED TV 21 TO 32,10.0,Sony,ENT,CDIT,FH0101001,FH0101,902,Electronics,NA,20241201,active,494410725,12-2024,834010,East,1,FH01,SMALL SCREEN BELOW 39 INCH,SONY KD32W835,SONY 32 HD SMART LED TV KD32W835,non kvi,NA,7.0
SD78,digitaldc,Ernakulam,Kerala,FH,3.0,LED TV 21 TO 32,2.0,Sony,ENT,CDIT,FH0101001,FH0101,902,Electronics,NA,20241201,active,494410725,12-2024,683561,South,1,FH01,SMALL SCREEN BELOW 39 INCH,SONY KD32W835,SONY 32 HD SMART LED TV KD32W835,non kvi,NA,0.0
SLTY,digitaldc,Ahmedabad,Gujarat,FH,24.0,LED TV 21 TO 32,25.0,Sony,ENT,CDIT,FH0101001,FH0101,902,Electronics,NA,20241201,active,494410725,12-2024,382240,West,1,FH01,SMALL SCREEN BELOW 39 INCH,SONY KD32W835,SONY 32 HD SMART LED TV KD32W835,non kvi,NA,20.0
SJ48,digitaldc,Dharwad,Karnataka,FH,14.0,LED TV 21 TO 32,0.0,Sony,ENT,CDIT,FH0101001,FH0101,902,Electronics,NA,20241201,active,494410725,12-2024,580011,South 1,1,FH01,SMALL SCREEN BELOW 39 INCH,SONY KD32W835,SONY 32 HD SMART LED TV KD32W835,non kvi,NA,0.0
S0TC,digitaldc,Palladam,Tamil Nadu,FH,22.0,LED TV 21 TO 32,21.0,Sony,ENT,CDIT,FH0101001,FH0101,902,Electronics,NA,20241201,active,494410725,12-2024,641402,South,1,FH01,SMALL SCREEN BELOW 39 INCH,SONY KD32W835,SONY 32 HD SMART LED TV KD32W835,non kvi,NA,27.0
V014,digitaldc,Pune,Maharashtra,FH,15.0,LED TV 21 TO 32,41.0,Sony,ENT,CDIT,FH0101001,FH0101,902,Electronics,NA,20241201,active,494410725,12-2024,413802,West,1,FH01,SMALL SCREEN BELOW 39 INCH,SONY KD32W835,SONY 32 HD SMART LED TV KD32W835,non kvi,NA,30.0
SC28,digitaldc,Lucknow,Uttar Pradesh,FH,14.0,LED TV 21 TO 32,21.0,Sony,ENT,CDIT,FH0101001,FH0101,902,Electronics,NA,20241201,active,494410725,12-2024,226401,North 1,1,FH01,SMALL SCREEN BELOW 39 INCH,SONY KD32W835,SONY 32 HD SMART LED TV KD32W835,non kvi,NA,16.0
SJ93,digitaldc,Farrukhnagar,Haryana,FH,0.0,LED TV 21 TO 32,0.0,Foxsky,ENT,CDIT,FH0101001,FH0101,902,Electronics,NA,20241201,oop,493179130,12-2024,122506,North,1,FH01,SMALL SCREEN BELOW 39 INCH,Foxsky 24FSN,Foxsky 24 Normal 24FSN,NA,NA,5.0
S573,digitaldc,Raipur,Chattisgarh,FH,0.0,LED TV 21 TO 32,0.0,Foxsky,ENT,CDIT,FH0101001,FH0101,902,Electronics,NA,20241201,oop,493179130,12-2024,493111,West,1,FH01,SMALL SCREEN BELOW 39 INCH,Foxsky 24FSN,Foxsky 24 Normal 24FSN,NA,NA,1.0
SE40,digitaldc,Hyderabad,Telangana,FH,0.0,LED TV 21 TO 32,0.0,Foxsky,ENT,CDIT,FH0101001,FH0101,902,Electronics,NA,20241201,active,493179133,12-2024,501401,South,1,FH01,SMALL SCREEN BELOW 39 INCH,Foxsky 32 FSELS PRO,Foxsky 32 HD Ready Smart LED 32FSELS PRO,NA,NA,2.0
SC28,digitaldc,Lucknow,Uttar Pradesh,FH,0.0,LED TV 21 TO 32,0.0,Foxsky,ENT,CDIT,FH0101001,FH0101,902,Electronics,NA,20241201,active,493179133,12-2024,226401,North 1,1,FH01,SMALL SCREEN BELOW 39 INCH,Foxsky 32 FSELS PRO,Foxsky 32 HD Ready Smart LED 32FSELS PRO,NA,NA,1.0
V014,digitaldc,Pune,Maharashtra,FH,0.0,LED TV 21 TO 32,0.0,Foxsky,ENT,CDIT,FH0101001,FH0101,902,Electronics,NA,20241201,active,493179133,12-2024,413802,West,1,FH01,SMALL SCREEN BELOW 39 INCH,Foxsky 32 FSELS PRO,Foxsky 32 HD Ready Smart LED 32FSELS PRO,NA,NA,1.0
R394,digitaldc,Patna,Bihar,FH,0.0,LED TV 21 TO 32,0.0,Foxsky,ENT,CDIT,FH0101001,FH0101,902,Electronics,NA,20241201,active,493179133,12-2024,800007,East,1,FH01,SMALL SCREEN BELOW 39 INCH,Foxsky 32 FSELS PRO,Foxsky 32 HD Ready Smart LED 32FSELS PRO,NA,NA,1.0
SLKO,digitaldc,Howrah,West Bengal,FH,0.0,LED TV 21 TO 32,0.0,Foxsky,ENT,CDIT,FH0101001,FH0101,902,Electronics,NA,20241201,active,493179133,12-2024,711310,East,1,FH01,SMALL SCREEN BELOW 39 INCH,Foxsky 32 FSELS PRO,Foxsky 32 HD Ready Smart LED 32FSELS PRO,NA,NA,15.0
R201,digitaldc,Cuttack,Orissa,FH,0.0,LED TV 21 TO 32,1.0,Foxsky,ENT,CDIT,FH0101001,FH0101,902,Electronics,NA,20241201,active,493179133,12-2024,754002,East,1,FH01,SMALL SCREEN BELOW 39 INCH,Foxsky 32 FSELS PRO,Foxsky 32 HD Ready Smart LED 32FSELS PRO,NA,NA,4.0
R394,digitaldc,Patna,Bihar,FH,1.0,LED TV 75 N ABOVE,0.0,BPL,ENT,CDIT,FH0103003,FH0103,902,Electronics,NA,20241201,active,491893311,12-2024,800007,East,1,FH01,LARGE SCREEN ABOVE 54 INCH,BPL TV 75U-A4010,BPL 75 4K UHD SMART ANDROID TV 75U-A4010,non kvi,NA,0.0
S0TC,digitaldc,Palladam,Tamil Nadu,FH,1.0,LED TV 75 N ABOVE,0.0,BPL,ENT,CDIT,FH0103003,FH0103,902,Electronics,NA,20241201,active,491893311,12-2024,641402,South,1,FH01,LARGE SCREEN ABOVE 54 INCH,BPL TV 75U-A4010,BPL 75 4K UHD SMART ANDROID TV 75U-A4010,non kvi,NA,0.0
S597,digitaldc,Guwahati,Assam,FH,0.0,LED TV 75 N ABOVE,0.0,Samsung,ENT,CDIT,FH0103003,FH0103,902,Electronics,NA,20241201,oop,493711923,12-2024,781031,East,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSUNG 75CU8000,SAMSUNG 75 UHD SMART LED TV 75CU8000,non kvi,NA,1.0
R810,digitaldc,Jaipur,Rajasthan,FH,0.0,LED TV 75 N ABOVE,0.0,Samsung,ENT,CDIT,FH0103003,FH0103,902,Electronics,NA,20241201,oop,493711923,12-2024,302022,North,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSUNG 75CU8000,SAMSUNG 75 UHD SMART LED TV 75CU8000,non kvi,NA,2.0
R696,digitaldc,Bhiwandi,Maharashtra,FH,0.0,LED TV 75 N ABOVE,0.0,Samsung,ENT,CDIT,FH0103003,FH0103,902,Electronics,NA,20241201,oop,493711923,12-2024,421302,West,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSUNG 75CU8000,SAMSUNG 75 UHD SMART LED TV 75CU8000,non kvi,NA,1.0
S0TC,digitaldc,Palladam,Tamil Nadu,FH,0.0,LED TV 75 N ABOVE,0.0,Samsung,ENT,CDIT,FH0103003,FH0103,902,Electronics,NA,20241201,oop,493711923,12-2024,641402,South,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSUNG 75CU8000,SAMSUNG 75 UHD SMART LED TV 75CU8000,non kvi,NA,2.0
SJ99,digitaldc,Sriperumbudur,Tamil Nadu,FH,0.0,LED TV 75 N ABOVE,0.0,Samsung,ENT,CDIT,FH0103003,FH0103,902,Electronics,NA,20241201,oop,493711923,12-2024,602105,South,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSUNG 75CU8000,SAMSUNG 75 UHD SMART LED TV 75CU8000,non kvi,NA,4.0
SE40,digitaldc,Hyderabad,Telangana,FH,0.0,LED TV 75 N ABOVE,0.0,Samsung,ENT,CDIT,FH0103003,FH0103,902,Electronics,NA,20241201,oop,493711923,12-2024,501401,South,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSUNG 75CU8000,SAMSUNG 75 UHD SMART LED TV 75CU8000,non kvi,NA,4.0
SC28,digitaldc,Lucknow,Uttar Pradesh,FH,0.0,LED TV 75 N ABOVE,0.0,Samsung,ENT,CDIT,FH0103003,FH0103,902,Electronics,NA,20241201,oop,493711923,12-2024,226401,North 1,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSUNG 75CU8000,SAMSUNG 75 UHD SMART LED TV 75CU8000,non kvi,NA,3.0
SLTY,digitaldc,Ahmedabad,Gujarat,FH,0.0,LED TV 75 N ABOVE,0.0,Samsung,ENT,CDIT,FH0103003,FH0103,902,Electronics,NA,20241201,oop,493711923,12-2024,382240,West,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSUNG 75CU8000,SAMSUNG 75 UHD SMART LED TV 75CU8000,non kvi,NA,1.0
R201,digitaldc,Cuttack,Orissa,FH,0.0,LED TV 75 N ABOVE,0.0,Samsung,ENT,CDIT,FH0103003,FH0103,902,Electronics,NA,20241201,oop,493711923,12-2024,754002,East,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSUNG 75CU8000,SAMSUNG 75 UHD SMART LED TV 75CU8000,non kvi,NA,1.0
R396,digitaldc,Bangalore,Karnataka,FH,0.0,LED TV 75 N ABOVE,0.0,Samsung,ENT,CDIT,FH0103003,FH0103,902,Electronics,NA,20241201,oop,493711923,12-2024,562123,South,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSUNG 75CU8000,SAMSUNG 75 UHD SMART LED TV 75CU8000,non kvi,NA,5.0
SLKO,digitaldc,Howrah,West Bengal,FH,31.0,LED TV 75 N ABOVE,0.0,Samsung,ENT,CDIT,FH0103003,FH0103,902,Electronics,NA,20241201,oop,493711923,12-2024,711310,East,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSUNG 75CU8000,SAMSUNG 75 UHD SMART LED TV 75CU8000,non kvi,NA,5.0
S0GZ,digitaldc,Sawer,Madhya Pradesh,FH,0.0,LED TV 75 N ABOVE,0.0,Samsung,ENT,CDIT,FH0103003,FH0103,902,Electronics,NA,20241201,oop,493711923,12-2024,453771,West,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSUNG 75CU8000,SAMSUNG 75 UHD SMART LED TV 75CU8000,non kvi,NA,2.0
SJ93,digitaldc,Farrukhnagar,Haryana,FH,0.0,LED TV 75 N ABOVE,0.0,Samsung,ENT,CDIT,FH0103003,FH0103,902,Electronics,NA,20241201,oop,493711923,12-2024,122506,North,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSUNG 75CU8000,SAMSUNG 75 UHD SMART LED TV 75CU8000,non kvi,NA,2.0
S0UG,digitaldc,Gannavaram,Andhra Pradesh,FH,0.0,LED TV 75 N ABOVE,0.0,Samsung,ENT,CDIT,FH0103003,FH0103,902,Electronics,NA,20241201,oop,493711923,12-2024,521107,South,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSUNG 75CU8000,SAMSUNG 75 UHD SMART LED TV 75CU8000,non kvi,NA,1.0
SJ93,digitaldc,Farrukhnagar,Haryana,FH,0.0,LED TV 75 N ABOVE,0.0,Samsung,ENT,CDIT,FH0103003,FH0103,902,Electronics,NA,20241201,oop,492796827,12-2024,122506,North,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSUNG 85QN90B,SAMSUNG 85 UHD SMART NEO QLED TV 85QN90B,NA,NA,1.0
SJ48,digitaldc,Dharwad,Karnataka,FH,1.0,LED TV 75 N ABOVE,0.0,Samsung,ENT,CDIT,FH0103003,FH0103,902,Electronics,NA,20241201,active,494410236,12-2024,580011,South 1,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSUNG 75DU7700,SAMSUNG 75 UHD SMART LED TV 75DU7700,non kvi,NA,0.0
S597,digitaldc,Guwahati,Assam,FH,1.0,LED TV 75 N ABOVE,0.0,Samsung,ENT,CDIT,FH0103003,FH0103,902,Electronics,NA,20241201,active,494410236,12-2024,781031,East,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSUNG 75DU7700,SAMSUNG 75 UHD SMART LED TV 75DU7700,non kvi,NA,2.0
S0IC,digitaldc,Hosakote,Karnataka,FH,1.0,LED TV 75 N ABOVE,0.0,Samsung,ENT,CDIT,FH0103003,FH0103,902,Electronics,NA,20241201,active,494410236,12-2024,562114,South 1,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSUNG 75DU7700,SAMSUNG 75 UHD SMART LED TV 75DU7700,non kvi,NA,0.0
SE40,digitaldc,Hyderabad,Telangana,FH,10.0,LED TV 75 N ABOVE,3.0,Samsung,ENT,CDIT,FH0103003,FH0103,902,Electronics,NA,20241201,active,494410236,12-2024,501401,South,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSUNG 75DU7700,SAMSUNG 75 UHD SMART LED TV 75DU7700,non kvi,NA,3.0
SLGC,digitaldc,Pune,Maharashtra,FH,3.0,LED TV 75 N ABOVE,0.0,Samsung,ENT,CDIT,FH0103003,FH0103,902,Electronics,NA,20241201,active,494410236,12-2024,412216,West,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSUNG 75DU7700,SAMSUNG 75 UHD SMART LED TV 75DU7700,non kvi,NA,0.0
R804,digitaldc,Vizag,Andhra Pradesh,FH,3.0,LED TV 75 N ABOVE,0.0,Samsung,ENT,CDIT,FH0103003,FH0103,902,Electronics,NA,20241201,active,494410236,12-2024,530046,South,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSUNG 75DU7700,SAMSUNG 75 UHD SMART LED TV 75DU7700,non kvi,NA,0.0
V014,digitaldc,Pune,Maharashtra,FH,0.0,LED TV 75 N ABOVE,1.0,Samsung,ENT,CDIT,FH0103003,FH0103,902,Electronics,NA,20241201,active,494410236,12-2024,413802,West,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSUNG 75DU7700,SAMSUNG 75 UHD SMART LED TV 75DU7700,non kvi,NA,0.0
S0UG,digitaldc,Gannavaram,Andhra Pradesh,FH,4.0,LED TV 75 N ABOVE,0.0,Samsung,ENT,CDIT,FH0103003,FH0103,902,Electronics,NA,20241201,active,494410236,12-2024,521107,South,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSUNG 75DU7700,SAMSUNG 75 UHD SMART LED TV 75DU7700,non kvi,NA,2.0
R278,digitaldc,Ranchi,Jharkhand,FH,0.0,LED TV 75 N ABOVE,0.0,Samsung,ENT,CDIT,FH0103003,FH0103,902,Electronics,NA,20241201,active,494410236,12-2024,834010,East,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSUNG 75DU7700,SAMSUNG 75 UHD SMART LED TV 75DU7700,NA,NA,1.0
SJ99,digitaldc,Sriperumbudur,Tamil Nadu,FH,6.0,LED TV 75 N ABOVE,1.0,Samsung,ENT,CDIT,FH0103003,FH0103,902,Electronics,NA,20241201,active,494410236,12-2024,602105,South,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSUNG 75DU7700,SAMSUNG 75 UHD SMART LED TV 75DU7700,non kvi,NA,4.0
S573,digitaldc,Raipur,Chattisgarh,FH,2.0,LED TV 75 N ABOVE,0.0,Samsung,ENT,CDIT,FH0103003,FH0103,902,Electronics,NA,20241201,active,494410236,12-2024,493111,West,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSUNG 75DU7700,SAMSUNG 75 UHD SMART LED TV 75DU7700,non kvi,NA,1.0
SJ93,digitaldc,Farrukhnagar,Haryana,FH,13.0,LED TV 75 N ABOVE,4.0,Samsung,ENT,CDIT,FH0103003,FH0103,902,Electronics,NA,20241201,active,494410236,12-2024,122506,North,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSUNG 75DU7700,SAMSUNG 75 UHD SMART LED TV 75DU7700,non kvi,NA,2.0
SM1B,digitaldc,Jammu,Jammu And Kashmir,FH,0.0,LED TV 75 N ABOVE,0.0,Samsung,ENT,CDIT,FH0103003,FH0103,902,Electronics,NA,20241201,active,494410236,12-2024,180010,NA,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSUNG 75DU7700,SAMSUNG 75 UHD SMART LED TV 75DU7700,NA,NA,1.0
SLTY,digitaldc,Ahmedabad,Gujarat,FH,3.0,LED TV 75 N ABOVE,1.0,Samsung,ENT,CDIT,FH0103003,FH0103,902,Electronics,NA,20241201,active,494410236,12-2024,382240,West,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSUNG 75DU7700,SAMSUNG 75 UHD SMART LED TV 75DU7700,non kvi,NA,3.0
