p1_dc,format,city,state,segment_code,consensus_qty,brick_description,forecast_qty,brand,segment,division,brick_code,class_code,division_code,vertical,store_no,batchno,status,article_id,month_year,pin_code,region,wom,family_code,class,sd,article_description,kvi,npi,sold_qty
R810,digitaldc,Jaipur,Rajasthan,FH,2.0,LED TV 65 TO 74,0.0,Samsung,ENT,CDIT,FH0103002,FH0103,902,Electronics,NA,20241101,goop,494410244,11-2024,302022,North,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSUNG 65DU7660,SAMSUNG 65 UHD SMART LED TV 65DU7660,non kvi,NA,1.0
V014,digitaldc,Pune,Maharashtra,FH,0.0,LED TV 65 TO 74,3.0,Samsung,ENT,CDIT,FH0103002,FH0103,902,Electronics,NA,20241101,goop,494410244,11-2024,413802,West,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSUNG 65DU7660,SAMSUNG 65 UHD SMART LED TV 65DU7660,non kvi,NA,0.0
S573,digitaldc,Raipur,Chattisgarh,FH,0.0,LED TV 65 TO 74,1.0,Samsung,ENT,CDIT,FH0103002,FH0103,902,Electronics,NA,20241101,goop,494410244,11-2024,493111,West,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSUNG 65DU7660,SAMSUNG 65 UHD SMART LED TV 65DU7660,non kvi,NA,0.0
SE40,digitaldc,Hyderabad,Telangana,FH,2.0,LED TV 65 TO 74,1.0,Samsung,ENT,CDIT,FH0103002,FH0103,902,Electronics,NA,20241101,goop,494410244,11-2024,501401,South,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSUNG 65DU7660,SAMSUNG 65 UHD SMART LED TV 65DU7660,non kvi,NA,5.0
S0TC,digitaldc,Palladam,Tamil Nadu,FH,0.0,LED TV 65 TO 74,0.0,Samsung,ENT,CDIT,FH0103002,FH0103,902,Electronics,NA,20241101,goop,494410244,11-2024,641402,South,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSUNG 65DU7660,SAMSUNG 65 UHD SMART LED TV 65DU7660,non kvi,NA,1.0
R696,digitaldc,Bhiwandi,Maharashtra,FH,0.0,LED TV 65 TO 74,1.0,Samsung,ENT,CDIT,FH0103002,FH0103,902,Electronics,NA,20241101,goop,494410244,11-2024,421302,West,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSUNG 65DU7660,SAMSUNG 65 UHD SMART LED TV 65DU7660,non kvi,NA,0.0
R810,digitaldc,Jaipur,Rajasthan,FH,2.0,LED TV 65 TO 74,1.0,Samsung,ENT,CDIT,FH0103002,FH0103,902,Electronics,NA,20241101,active,494410280,11-2024,302022,North,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSUNG 65QN90D,SAMSUNG 65 NEO QLED SMART LED TV 65QN90D,kvi,NA,2.0
S0TC,digitaldc,Palladam,Tamil Nadu,FH,2.0,LED TV 65 TO 74,2.0,Samsung,ENT,CDIT,FH0103002,FH0103,902,Electronics,NA,20241101,active,494410280,11-2024,641402,South,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSUNG 65QN90D,SAMSUNG 65 NEO QLED SMART LED TV 65QN90D,kvi,NA,5.0
R394,digitaldc,Patna,Bihar,FH,1.0,LED TV 65 TO 74,0.0,Samsung,ENT,CDIT,FH0103002,FH0103,902,Electronics,NA,20241101,active,494410280,11-2024,800007,East,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSUNG 65QN90D,SAMSUNG 65 NEO QLED SMART LED TV 65QN90D,kvi,NA,4.0
S0IC,digitaldc,Hosakote,Karnataka,FH,17.0,LED TV 65 TO 74,0.0,Samsung,ENT,CDIT,FH0103002,FH0103,902,Electronics,NA,20241101,active,494410280,11-2024,562114,Bangalore,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSUNG 65QN90D,SAMSUNG 65 NEO QLED SMART LED TV 65QN90D,kvi,NA,0.0
SC28,digitaldc,Lucknow,Uttar Pradesh,FH,4.0,LED TV 65 TO 74,1.0,Samsung,ENT,CDIT,FH0103002,FH0103,902,Electronics,NA,20241101,active,494410280,11-2024,226401,North 1,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSUNG 65QN90D,SAMSUNG 65 NEO QLED SMART LED TV 65QN90D,kvi,NA,3.0
S573,digitaldc,Raipur,Chattisgarh,FH,0.0,LED TV 65 TO 74,0.0,Samsung,ENT,CDIT,FH0103002,FH0103,902,Electronics,NA,20241101,active,494410280,11-2024,493111,West,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSUNG 65QN90D,SAMSUNG 65 NEO QLED SMART LED TV 65QN90D,kvi,NA,2.0
S0UG,digitaldc,Gannavaram,Andhra Pradesh,FH,5.0,LED TV 65 TO 74,5.0,Samsung,ENT,CDIT,FH0103002,FH0103,902,Electronics,NA,20241101,active,494410280,11-2024,521107,South,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSUNG 65QN90D,SAMSUNG 65 NEO QLED SMART LED TV 65QN90D,kvi,NA,2.0
V014,digitaldc,Pune,Maharashtra,FH,2.0,LED TV 65 TO 74,10.0,Samsung,ENT,CDIT,FH0103002,FH0103,902,Electronics,NA,20241101,active,494410280,11-2024,413802,West,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSUNG 65QN90D,SAMSUNG 65 NEO QLED SMART LED TV 65QN90D,kvi,NA,9.0
S0GZ,digitaldc,Sawer,Madhya Pradesh,FH,2.0,LED TV 65 TO 74,0.0,Samsung,ENT,CDIT,FH0103002,FH0103,902,Electronics,NA,20241101,active,494410280,11-2024,453771,West,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSUNG 65QN90D,SAMSUNG 65 NEO QLED SMART LED TV 65QN90D,kvi,NA,1.0
SE40,digitaldc,Hyderabad,Telangana,FH,41.0,LED TV 65 TO 74,33.0,Samsung,ENT,CDIT,FH0103002,FH0103,902,Electronics,NA,20241101,active,494410280,11-2024,501401,South,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSUNG 65QN90D,SAMSUNG 65 NEO QLED SMART LED TV 65QN90D,kvi,NA,28.0
SJ93,digitaldc,Farrukhnagar,Haryana,FH,13.0,LED TV 65 TO 74,10.0,Samsung,ENT,CDIT,FH0103002,FH0103,902,Electronics,NA,20241101,active,494410280,11-2024,122506,North,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSUNG 65QN90D,SAMSUNG 65 NEO QLED SMART LED TV 65QN90D,kvi,NA,16.0
S0CV,digitaldc,Rajpura,Punjab,FH,5.0,LED TV 65 TO 74,4.0,Samsung,ENT,CDIT,FH0103002,FH0103,902,Electronics,NA,20241101,active,494410280,11-2024,140401,North,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSUNG 65QN90D,SAMSUNG 65 NEO QLED SMART LED TV 65QN90D,kvi,NA,2.0
SLLN,digitaldc,Siliguri,West Bengal,FH,1.0,LED TV 65 TO 74,1.0,Samsung,ENT,CDIT,FH0103002,FH0103,902,Electronics,NA,20241101,active,494410280,11-2024,735135,East,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSUNG 65QN90D,SAMSUNG 65 NEO QLED SMART LED TV 65QN90D,kvi,NA,0.0
SJ48,digitaldc,Dharwad,Karnataka,FH,4.0,LED TV 65 TO 74,0.0,Samsung,ENT,CDIT,FH0103002,FH0103,902,Electronics,NA,20241101,active,494410280,11-2024,580011,Bangalore,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSUNG 65QN90D,SAMSUNG 65 NEO QLED SMART LED TV 65QN90D,kvi,NA,0.0
SLOR,digitaldc,Dehradun,Uttarakhand,FH,1.0,LED TV 65 TO 74,0.0,Samsung,ENT,CDIT,FH0103002,FH0103,902,Electronics,NA,20241101,active,494410280,11-2024,248001,North,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSUNG 65QN90D,SAMSUNG 65 NEO QLED SMART LED TV 65QN90D,kvi,NA,3.0
SD78,digitaldc,Ernakulam,Kerala,FH,2.0,LED TV 65 TO 74,0.0,Samsung,ENT,CDIT,FH0103002,FH0103,902,Electronics,NA,20241101,active,494410280,11-2024,683561,South,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSUNG 65QN90D,SAMSUNG 65 NEO QLED SMART LED TV 65QN90D,kvi,NA,0.0
SLTY,digitaldc,Ahmedabad,Gujarat,FH,9.0,LED TV 65 TO 74,5.0,Samsung,ENT,CDIT,FH0103002,FH0103,902,Electronics,NA,20241101,active,494410280,11-2024,382240,West,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSUNG 65QN90D,SAMSUNG 65 NEO QLED SMART LED TV 65QN90D,kvi,NA,9.0
R696,digitaldc,Bhiwandi,Maharashtra,FH,8.0,LED TV 65 TO 74,13.0,Samsung,ENT,CDIT,FH0103002,FH0103,902,Electronics,NA,20241101,active,494410280,11-2024,421302,West,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSUNG 65QN90D,SAMSUNG 65 NEO QLED SMART LED TV 65QN90D,kvi,NA,21.0
R804,digitaldc,Vizag,Andhra Pradesh,FH,3.0,LED TV 65 TO 74,5.0,Samsung,ENT,CDIT,FH0103002,FH0103,902,Electronics,NA,20241101,active,494410280,11-2024,530046,South,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSUNG 65QN90D,SAMSUNG 65 NEO QLED SMART LED TV 65QN90D,kvi,NA,3.0
R201,digitaldc,Cuttack,Orissa,FH,2.0,LED TV 65 TO 74,1.0,Samsung,ENT,CDIT,FH0103002,FH0103,902,Electronics,NA,20241101,active,494410280,11-2024,754002,East,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSUNG 65QN90D,SAMSUNG 65 NEO QLED SMART LED TV 65QN90D,kvi,NA,5.0
S597,digitaldc,Guwahati,Assam,FH,2.0,LED TV 65 TO 74,1.0,Samsung,ENT,CDIT,FH0103002,FH0103,902,Electronics,NA,20241101,active,494410280,11-2024,781031,East,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSUNG 65QN90D,SAMSUNG 65 NEO QLED SMART LED TV 65QN90D,kvi,NA,0.0
SLKO,digitaldc,Howrah,West Bengal,FH,3.0,LED TV 65 TO 74,4.0,Samsung,ENT,CDIT,FH0103002,FH0103,902,Electronics,NA,20241101,active,494410280,11-2024,711310,East,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSUNG 65QN90D,SAMSUNG 65 NEO QLED SMART LED TV 65QN90D,kvi,NA,4.0
SLGC,digitaldc,Pune,Maharashtra,FH,5.0,LED TV 65 TO 74,0.0,Samsung,ENT,CDIT,FH0103002,FH0103,902,Electronics,NA,20241101,active,494410280,11-2024,412216,Pune,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSUNG 65QN90D,SAMSUNG 65 NEO QLED SMART LED TV 65QN90D,kvi,NA,0.0
R396,digitaldc,Bangalore,Karnataka,FH,12.0,LED TV 65 TO 74,26.0,Samsung,ENT,CDIT,FH0103002,FH0103,902,Electronics,NA,20241101,active,494410280,11-2024,562123,South,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSUNG 65QN90D,SAMSUNG 65 NEO QLED SMART LED TV 65QN90D,kvi,NA,42.0
SJ99,digitaldc,Sriperumbudur,Tamil Nadu,FH,7.0,LED TV 65 TO 74,7.0,Samsung,ENT,CDIT,FH0103002,FH0103,902,Electronics,NA,20241101,active,494410280,11-2024,602105,South,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSUNG 65QN90D,SAMSUNG 65 NEO QLED SMART LED TV 65QN90D,kvi,NA,15.0
SACU,digitaldc,Nagpur,Maharashtra,FH,2.0,LED TV 65 TO 74,0.0,Samsung,ENT,CDIT,FH0103002,FH0103,902,Electronics,NA,20241101,active,494410280,11-2024,441122,West,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSUNG 65QN90D,SAMSUNG 65 NEO QLED SMART LED TV 65QN90D,kvi,NA,1.0
SLKO,digitaldc,Howrah,West Bengal,FH,2.0,LED TV 65 TO 74,2.0,Samsung,ENT,CDIT,FH0103002,FH0103,902,Electronics,NA,20241101,active,494410277,11-2024,711310,East,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSUNG 65S95D,SAMSUNG 65 OLED SMART LED TV 65S95D,kvi,NA,4.0
SC28,digitaldc,Lucknow,Uttar Pradesh,FH,1.0,LED TV 65 TO 74,2.0,Samsung,ENT,CDIT,FH0103002,FH0103,902,Electronics,NA,20241101,active,494410277,11-2024,226401,North 1,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSUNG 65S95D,SAMSUNG 65 OLED SMART LED TV 65S95D,kvi,NA,0.0
R394,digitaldc,Patna,Bihar,FH,0.0,LED TV 65 TO 74,0.0,Samsung,ENT,CDIT,FH0103002,FH0103,902,Electronics,NA,20241101,active,494410277,11-2024,800007,East,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSUNG 65S95D,SAMSUNG 65 OLED SMART LED TV 65S95D,NA,NA,3.0
S0CV,digitaldc,Rajpura,Punjab,FH,0.0,LED TV 65 TO 74,1.0,Samsung,ENT,CDIT,FH0103002,FH0103,902,Electronics,NA,20241101,active,494410277,11-2024,140401,North,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSUNG 65S95D,SAMSUNG 65 OLED SMART LED TV 65S95D,kvi,NA,2.0
SLOR,digitaldc,Dehradun,Uttarakhand,FH,0.0,LED TV 65 TO 74,1.0,Samsung,ENT,CDIT,FH0103002,FH0103,902,Electronics,NA,20241101,active,494410277,11-2024,248001,North,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSUNG 65S95D,SAMSUNG 65 OLED SMART LED TV 65S95D,kvi,NA,0.0
SJ93,digitaldc,Farrukhnagar,Haryana,FH,5.0,LED TV 65 TO 74,6.0,Samsung,ENT,CDIT,FH0103002,FH0103,902,Electronics,NA,20241101,active,494410277,11-2024,122506,North,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSUNG 65S95D,SAMSUNG 65 OLED SMART LED TV 65S95D,kvi,NA,9.0
S0UG,digitaldc,Gannavaram,Andhra Pradesh,FH,3.0,LED TV 65 TO 74,4.0,Samsung,ENT,CDIT,FH0103002,FH0103,902,Electronics,NA,20241101,active,494410277,11-2024,521107,South,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSUNG 65S95D,SAMSUNG 65 OLED SMART LED TV 65S95D,kvi,NA,3.0
S597,digitaldc,Guwahati,Assam,FH,0.0,LED TV 65 TO 74,0.0,Samsung,ENT,CDIT,FH0103002,FH0103,902,Electronics,NA,20241101,active,494410277,11-2024,781031,East,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSUNG 65S95D,SAMSUNG 65 OLED SMART LED TV 65S95D,NA,NA,1.0
SACU,digitaldc,Nagpur,Maharashtra,FH,0.0,LED TV 65 TO 74,1.0,Samsung,ENT,CDIT,FH0103002,FH0103,902,Electronics,NA,20241101,active,494410277,11-2024,441122,West,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSUNG 65S95D,SAMSUNG 65 OLED SMART LED TV 65S95D,kvi,NA,2.0
SLGC,digitaldc,Pune,Maharashtra,FH,3.0,LED TV 65 TO 74,0.0,Samsung,ENT,CDIT,FH0103002,FH0103,902,Electronics,NA,20241101,active,494410277,11-2024,412216,Pune,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSUNG 65S95D,SAMSUNG 65 OLED SMART LED TV 65S95D,kvi,NA,0.0
V014,digitaldc,Pune,Maharashtra,FH,1.0,LED TV 65 TO 74,5.0,Samsung,ENT,CDIT,FH0103002,FH0103,902,Electronics,NA,20241101,active,494410277,11-2024,413802,West,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSUNG 65S95D,SAMSUNG 65 OLED SMART LED TV 65S95D,kvi,NA,11.0
SE40,digitaldc,Hyderabad,Telangana,FH,12.0,LED TV 65 TO 74,9.0,Samsung,ENT,CDIT,FH0103002,FH0103,902,Electronics,NA,20241101,active,494410277,11-2024,501401,South,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSUNG 65S95D,SAMSUNG 65 OLED SMART LED TV 65S95D,kvi,NA,21.0
R696,digitaldc,Bhiwandi,Maharashtra,FH,6.0,LED TV 65 TO 74,9.0,Samsung,ENT,CDIT,FH0103002,FH0103,902,Electronics,NA,20241101,active,494410277,11-2024,421302,West,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSUNG 65S95D,SAMSUNG 65 OLED SMART LED TV 65S95D,kvi,NA,19.0
SJ99,digitaldc,Sriperumbudur,Tamil Nadu,FH,4.0,LED TV 65 TO 74,4.0,Samsung,ENT,CDIT,FH0103002,FH0103,902,Electronics,NA,20241101,active,494410277,11-2024,602105,South,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSUNG 65S95D,SAMSUNG 65 OLED SMART LED TV 65S95D,kvi,NA,12.0
R201,digitaldc,Cuttack,Orissa,FH,1.0,LED TV 65 TO 74,1.0,Samsung,ENT,CDIT,FH0103002,FH0103,902,Electronics,NA,20241101,active,494410277,11-2024,754002,East,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSUNG 65S95D,SAMSUNG 65 OLED SMART LED TV 65S95D,kvi,NA,2.0
R278,digitaldc,Ranchi,Jharkhand,FH,0.0,LED TV 65 TO 74,0.0,Samsung,ENT,CDIT,FH0103002,FH0103,902,Electronics,NA,20241101,active,494410277,11-2024,834010,East,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSUNG 65S95D,SAMSUNG 65 OLED SMART LED TV 65S95D,kvi,NA,1.0
SLTY,digitaldc,Ahmedabad,Gujarat,FH,2.0,LED TV 65 TO 74,3.0,Samsung,ENT,CDIT,FH0103002,FH0103,902,Electronics,NA,20241101,active,494410277,11-2024,382240,West,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSUNG 65S95D,SAMSUNG 65 OLED SMART LED TV 65S95D,kvi,NA,5.0
S0GZ,digitaldc,Sawer,Madhya Pradesh,FH,0.0,LED TV 65 TO 74,0.0,Samsung,ENT,CDIT,FH0103002,FH0103,902,Electronics,NA,20241101,active,494410277,11-2024,453771,West,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSUNG 65S95D,SAMSUNG 65 OLED SMART LED TV 65S95D,kvi,NA,1.0
S573,digitaldc,Raipur,Chattisgarh,FH,0.0,LED TV 65 TO 74,1.0,Samsung,ENT,CDIT,FH0103002,FH0103,902,Electronics,NA,20241101,active,494410277,11-2024,493111,West,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSUNG 65S95D,SAMSUNG 65 OLED SMART LED TV 65S95D,kvi,NA,0.0
S0IC,digitaldc,Hosakote,Karnataka,FH,10.0,LED TV 65 TO 74,0.0,Samsung,ENT,CDIT,FH0103002,FH0103,902,Electronics,NA,20241101,active,494410277,11-2024,562114,Bangalore,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSUNG 65S95D,SAMSUNG 65 OLED SMART LED TV 65S95D,kvi,NA,0.0
R804,digitaldc,Vizag,Andhra Pradesh,FH,1.0,LED TV 65 TO 74,2.0,Samsung,ENT,CDIT,FH0103002,FH0103,902,Electronics,NA,20241101,active,494410277,11-2024,530046,South,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSUNG 65S95D,SAMSUNG 65 OLED SMART LED TV 65S95D,kvi,NA,0.0
S0TC,digitaldc,Palladam,Tamil Nadu,FH,1.0,LED TV 65 TO 74,2.0,Samsung,ENT,CDIT,FH0103002,FH0103,902,Electronics,NA,20241101,active,494410277,11-2024,641402,South,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSUNG 65S95D,SAMSUNG 65 OLED SMART LED TV 65S95D,kvi,NA,1.0
R396,digitaldc,Bangalore,Karnataka,FH,7.0,LED TV 65 TO 74,30.0,Samsung,ENT,CDIT,FH0103002,FH0103,902,Electronics,NA,20241101,active,494410277,11-2024,562123,South,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSUNG 65S95D,SAMSUNG 65 OLED SMART LED TV 65S95D,kvi,NA,32.0
R201,digitaldc,Cuttack,Orissa,FH,3.0,LED TV 65 TO 74,3.0,Samsung,ENT,CDIT,FH0103002,FH0103,902,Electronics,NA,20241101,active,494410243,11-2024,754002,East,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSUNG 65DU7700,SAMSUNG 65 UHD SMART LED TV 65DU7700,non kvi,NA,3.0
S573,digitaldc,Raipur,Chattisgarh,FH,2.0,LED TV 65 TO 74,0.0,Samsung,ENT,CDIT,FH0103002,FH0103,902,Electronics,NA,20241101,active,494410243,11-2024,493111,West,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSUNG 65DU7700,SAMSUNG 65 UHD SMART LED TV 65DU7700,non kvi,NA,0.0
SLOR,digitaldc,Dehradun,Uttarakhand,FH,3.0,LED TV 65 TO 74,1.0,Samsung,ENT,CDIT,FH0103002,FH0103,902,Electronics,NA,20241101,active,494410243,11-2024,248001,North,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSUNG 65DU7700,SAMSUNG 65 UHD SMART LED TV 65DU7700,non kvi,NA,3.0
S0GZ,digitaldc,Sawer,Madhya Pradesh,FH,2.0,LED TV 65 TO 74,0.0,Samsung,ENT,CDIT,FH0103002,FH0103,902,Electronics,NA,20241101,active,494410243,11-2024,453771,West,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSUNG 65DU7700,SAMSUNG 65 UHD SMART LED TV 65DU7700,non kvi,NA,2.0
SM1B,digitaldc,Jammu,Jammu And Kashmir,FH,0.0,LED TV 65 TO 74,0.0,Samsung,ENT,CDIT,FH0103002,FH0103,902,Electronics,NA,20241101,active,494410243,11-2024,180010,NA,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSUNG 65DU7700,SAMSUNG 65 UHD SMART LED TV 65DU7700,NA,NA,1.0
SJ48,digitaldc,Dharwad,Karnataka,FH,7.0,LED TV 65 TO 74,0.0,Samsung,ENT,CDIT,FH0103002,FH0103,902,Electronics,NA,20241101,active,494410243,11-2024,580011,Bangalore,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSUNG 65DU7700,SAMSUNG 65 UHD SMART LED TV 65DU7700,non kvi,NA,0.0
R696,digitaldc,Bhiwandi,Maharashtra,FH,12.0,LED TV 65 TO 74,10.0,Samsung,ENT,CDIT,FH0103002,FH0103,902,Electronics,NA,20241101,active,494410243,11-2024,421302,West,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSUNG 65DU7700,SAMSUNG 65 UHD SMART LED TV 65DU7700,non kvi,NA,10.0
S0UG,digitaldc,Gannavaram,Andhra Pradesh,FH,10.0,LED TV 65 TO 74,5.0,Samsung,ENT,CDIT,FH0103002,FH0103,902,Electronics,NA,20241101,active,494410243,11-2024,521107,South,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSUNG 65DU7700,SAMSUNG 65 UHD SMART LED TV 65DU7700,non kvi,NA,6.0
SLKO,digitaldc,Howrah,West Bengal,FH,5.0,LED TV 65 TO 74,5.0,Samsung,ENT,CDIT,FH0103002,FH0103,902,Electronics,NA,20241101,active,494410243,11-2024,711310,East,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSUNG 65DU7700,SAMSUNG 65 UHD SMART LED TV 65DU7700,non kvi,NA,5.0
S0TC,digitaldc,Palladam,Tamil Nadu,FH,3.0,LED TV 65 TO 74,2.0,Samsung,ENT,CDIT,FH0103002,FH0103,902,Electronics,NA,20241101,active,494410243,11-2024,641402,South,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSUNG 65DU7700,SAMSUNG 65 UHD SMART LED TV 65DU7700,non kvi,NA,3.0
SE40,digitaldc,Hyderabad,Telangana,FH,45.0,LED TV 65 TO 74,24.0,Samsung,ENT,CDIT,FH0103002,FH0103,902,Electronics,NA,20241101,active,494410243,11-2024,501401,South,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSUNG 65DU7700,SAMSUNG 65 UHD SMART LED TV 65DU7700,non kvi,NA,23.0
S0IC,digitaldc,Hosakote,Karnataka,FH,8.0,LED TV 65 TO 74,0.0,Samsung,ENT,CDIT,FH0103002,FH0103,902,Electronics,NA,20241101,active,494410243,11-2024,562114,Bangalore,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSUNG 65DU7700,SAMSUNG 65 UHD SMART LED TV 65DU7700,non kvi,NA,0.0
SJ93,digitaldc,Farrukhnagar,Haryana,FH,17.0,LED TV 65 TO 74,6.0,Samsung,ENT,CDIT,FH0103002,FH0103,902,Electronics,NA,20241101,active,494410243,11-2024,122506,North,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSUNG 65DU7700,SAMSUNG 65 UHD SMART LED TV 65DU7700,non kvi,NA,17.0
R804,digitaldc,Vizag,Andhra Pradesh,FH,7.0,LED TV 65 TO 74,2.0,Samsung,ENT,CDIT,FH0103002,FH0103,902,Electronics,NA,20241101,active,494410243,11-2024,530046,South,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSUNG 65DU7700,SAMSUNG 65 UHD SMART LED TV 65DU7700,non kvi,NA,1.0
SJ99,digitaldc,Sriperumbudur,Tamil Nadu,FH,12.0,LED TV 65 TO 74,8.0,Samsung,ENT,CDIT,FH0103002,FH0103,902,Electronics,NA,20241101,active,494410243,11-2024,602105,South,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSUNG 65DU7700,SAMSUNG 65 UHD SMART LED TV 65DU7700,non kvi,NA,11.0
V014,digitaldc,Pune,Maharashtra,FH,2.0,LED TV 65 TO 74,4.0,Samsung,ENT,CDIT,FH0103002,FH0103,902,Electronics,NA,20241101,active,494410243,11-2024,413802,West,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSUNG 65DU7700,SAMSUNG 65 UHD SMART LED TV 65DU7700,non kvi,NA,9.0
SD78,digitaldc,Ernakulam,Kerala,FH,3.0,LED TV 65 TO 74,3.0,Samsung,ENT,CDIT,FH0103002,FH0103,902,Electronics,NA,20241101,active,494410243,11-2024,683561,South,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSUNG 65DU7700,SAMSUNG 65 UHD SMART LED TV 65DU7700,non kvi,NA,1.0
S597,digitaldc,Guwahati,Assam,FH,3.0,LED TV 65 TO 74,1.0,Samsung,ENT,CDIT,FH0103002,FH0103,902,Electronics,NA,20241101,active,494410243,11-2024,781031,East,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSUNG 65DU7700,SAMSUNG 65 UHD SMART LED TV 65DU7700,non kvi,NA,2.0
R278,digitaldc,Ranchi,Jharkhand,FH,2.0,LED TV 65 TO 74,0.0,Samsung,ENT,CDIT,FH0103002,FH0103,902,Electronics,NA,20241101,active,494410243,11-2024,834010,East,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSUNG 65DU7700,SAMSUNG 65 UHD SMART LED TV 65DU7700,non kvi,NA,2.0
S0CV,digitaldc,Rajpura,Punjab,FH,5.0,LED TV 65 TO 74,0.0,Samsung,ENT,CDIT,FH0103002,FH0103,902,Electronics,NA,20241101,active,494410243,11-2024,140401,North,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSUNG 65DU7700,SAMSUNG 65 UHD SMART LED TV 65DU7700,non kvi,NA,5.0
SLLN,digitaldc,Siliguri,West Bengal,FH,5.0,LED TV 65 TO 74,5.0,Samsung,ENT,CDIT,FH0103002,FH0103,902,Electronics,NA,20241101,active,494410243,11-2024,735135,East,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSUNG 65DU7700,SAMSUNG 65 UHD SMART LED TV 65DU7700,non kvi,NA,3.0
