p1_dc,format,city,state,segment_code,consensus_qty,brick_description,forecast_qty,brand,segment,division,brick_code,class_code,division_code,vertical,store_no,batchno,status,article_id,month_year,pin_code,region,wom,family_code,class,sd,article_description,kvi,npi,sold_qty
R394,digitaldc,Patna,Bihar,FH,0.0,LED TV 55 TO 64,0.0,Samsung,ENT,CDIT,FH0103001,FH0103,902,Electronics,NA,20250101,oop,493711912,01-2025,800007,East,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSUNG 55CU7700,SAMSUNG 55 UHD SMART LED TV 55CU7700,non kvi,NA,1.0
SLKO,digitaldc,Howrah,West Bengal,FH,0.0,LED TV 55 TO 64,1.0,Samsung,ENT,CDIT,FH0103001,FH0103,902,Electronics,NA,20250101,oop,493711912,01-2025,711310,East,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSUNG 55CU7700,SAMSUNG 55 UHD SMART LED TV 55CU7700,NA,NA,0.0
SLOR,digitaldc,Dehradun,Uttarakhand,FH,0.0,LED TV 55 TO 64,1.0,Samsung,ENT,CDIT,FH0103001,FH0103,902,Electronics,NA,20250101,oop,493711912,01-2025,248001,North,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSUNG 55CU7700,SAMSUNG 55 UHD SMART LED TV 55CU7700,non kvi,NA,1.0
V014,digitaldc,Pune,Maharashtra,FH,0.0,LED TV 55 TO 64,0.0,Samsung,ENT,CDIT,FH0103001,FH0103,902,Electronics,NA,20250101,oop,493711912,01-2025,413802,West,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSUNG 55CU7700,SAMSUNG 55 UHD SMART LED TV 55CU7700,NA,NA,1.0
SE40,digitaldc,Hyderabad,Telangana,FH,0.0,LED TV 55 TO 64,0.0,Samsung,ENT,CDIT,FH0103001,FH0103,902,Electronics,NA,20250101,oop,493711912,01-2025,501401,South,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSUNG 55CU7700,SAMSUNG 55 UHD SMART LED TV 55CU7700,non kvi,NA,1.0
SC28,digitaldc,Lucknow,Uttar Pradesh,FH,0.0,LED TV 55 TO 64,2.0,Samsung,ENT,CDIT,FH0103001,FH0103,902,Electronics,NA,20250101,oop,493711912,01-2025,226401,North 1,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSUNG 55CU7700,SAMSUNG 55 UHD SMART LED TV 55CU7700,NA,NA,0.0
SJ93,digitaldc,Farrukhnagar,Haryana,FH,0.0,LED TV 55 TO 64,1.0,Samsung,ENT,CDIT,FH0103001,FH0103,902,Electronics,NA,20250101,oop,493711912,01-2025,122506,North,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSUNG 55CU7700,SAMSUNG 55 UHD SMART LED TV 55CU7700,NA,NA,0.0
S0UG,digitaldc,Gannavaram,Andhra Pradesh,FH,0.0,LED TV 55 TO 64,1.0,Samsung,ENT,CDIT,FH0103001,FH0103,902,Electronics,NA,20250101,oop,493711912,01-2025,521107,South,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSUNG 55CU7700,SAMSUNG 55 UHD SMART LED TV 55CU7700,NA,NA,0.0
SE40,digitaldc,Hyderabad,Telangana,FH,0.0,LED TV 55 TO 64,1.0,Samsung,ENT,CDIT,FH0103001,FH0103,902,Electronics,NA,20250101,oop,493286016,01-2025,501401,South,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSUNG 55Q70B UHD,SAMSUNG 55 UHD 4K SMART QLED TV 55Q70B,NA,NA,0.0
R810,digitaldc,Jaipur,Rajasthan,FH,1.0,LED TV 55 TO 64,0.0,Samsung,ENT,CDIT,FH0103001,FH0103,902,Electronics,NA,20250101,oop,493286016,01-2025,302022,North,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSUNG 55Q70B UHD,SAMSUNG 55 UHD 4K SMART QLED TV 55Q70B,non kvi,NA,0.0
S0UG,digitaldc,Gannavaram,Andhra Pradesh,FH,0.0,LED TV 55 TO 64,0.0,Samsung,ENT,CDIT,FH0103001,FH0103,902,Electronics,NA,20250101,oop,492796869,01-2025,521107,South,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSUNG 55QN90B,SAMSUNG 55 UHD SMART NEO QLED TV 55QN90B,non kvi,NA,1.0
SD78,digitaldc,Ernakulam,Kerala,FH,0.0,LED TV 55 TO 64,0.0,Samsung,ENT,CDIT,FH0103001,FH0103,902,Electronics,NA,20250101,oop,492796869,01-2025,683561,South,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSUNG 55QN90B,SAMSUNG 55 UHD SMART NEO QLED TV 55QN90B,non kvi,NA,1.0
R396,digitaldc,Bangalore,Karnataka,FH,0.0,LED TV 55 TO 64,0.0,Samsung,ENT,CDIT,FH0103001,FH0103,902,Electronics,NA,20250101,oop,492796869,01-2025,562123,South,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSUNG 55QN90B,SAMSUNG 55 UHD SMART NEO QLED TV 55QN90B,NA,NA,1.0
SJ99,digitaldc,Sriperumbudur,Tamil Nadu,FH,0.0,LED TV 55 TO 64,1.0,Samsung,ENT,CDIT,FH0103001,FH0103,902,Electronics,NA,20250101,oop,492796869,01-2025,602105,South,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSUNG 55QN90B,SAMSUNG 55 UHD SMART NEO QLED TV 55QN90B,NA,NA,0.0
SE40,digitaldc,Hyderabad,Telangana,FH,2.0,LED TV 55 TO 64,0.0,Samsung,ENT,CDIT,FH0103001,FH0103,902,Electronics,NA,20250101,oop,492796869,01-2025,501401,South,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSUNG 55QN90B,SAMSUNG 55 UHD SMART NEO QLED TV 55QN90B,non kvi,NA,0.0
SJ99,digitaldc,Sriperumbudur,Tamil Nadu,FH,1.0,LED TV 55 TO 64,0.0,Samsung,ENT,CDIT,FH0103001,FH0103,902,Electronics,NA,20250101,oop,493841858,01-2025,602105,South,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSAUNG 55S95C,SAMSUNG 55 OLED SMART LED TV 55S95C,non kvi,NA,1.0
S0UG,digitaldc,Gannavaram,Andhra Pradesh,FH,0.0,LED TV 55 TO 64,0.0,Samsung,ENT,CDIT,FH0103001,FH0103,902,Electronics,NA,20250101,oop,493841858,01-2025,521107,South,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSAUNG 55S95C,SAMSUNG 55 OLED SMART LED TV 55S95C,non kvi,NA,1.0
SLTY,digitaldc,Ahmedabad,Gujarat,FH,1.0,LED TV 55 TO 64,0.0,Samsung,ENT,CDIT,FH0103001,FH0103,902,Electronics,NA,20250101,oop,493841858,01-2025,382240,West,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSAUNG 55S95C,SAMSUNG 55 OLED SMART LED TV 55S95C,non kvi,NA,0.0
R396,digitaldc,Bangalore,Karnataka,FH,0.0,LED TV 55 TO 64,1.0,Samsung,ENT,CDIT,FH0103001,FH0103,902,Electronics,NA,20250101,oop,493841858,01-2025,562123,South,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSAUNG 55S95C,SAMSUNG 55 OLED SMART LED TV 55S95C,non kvi,NA,6.0
SE40,digitaldc,Hyderabad,Telangana,FH,1.0,LED TV 55 TO 64,0.0,Samsung,ENT,CDIT,FH0103001,FH0103,902,Electronics,NA,20250101,oop,493841858,01-2025,501401,South,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSAUNG 55S95C,SAMSUNG 55 OLED SMART LED TV 55S95C,non kvi,NA,1.0
R696,digitaldc,Bhiwandi,Maharashtra,FH,1.0,LED TV 55 TO 64,0.0,Samsung,ENT,CDIT,FH0103001,FH0103,902,Electronics,NA,20250101,oop,493841858,01-2025,421302,West,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSAUNG 55S95C,SAMSUNG 55 OLED SMART LED TV 55S95C,non kvi,NA,4.0
S0UG,digitaldc,Gannavaram,Andhra Pradesh,FH,1.0,LED TV 55 TO 64,0.0,Samsung,ENT,CDIT,FH0103001,FH0103,902,Electronics,NA,20250101,oop,492166317,01-2025,521107,South,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSUNG 55AU7700,SAMSUNG 55 UHD SMART LED TV 55AU7700,non kvi,NA,1.0
SLTY,digitaldc,Ahmedabad,Gujarat,FH,0.0,LED TV 55 TO 64,0.0,Samsung,ENT,CDIT,FH0103001,FH0103,902,Electronics,NA,20250101,oop,492166317,01-2025,382240,West,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSUNG 55AU7700,SAMSUNG 55 UHD SMART LED TV 55AU7700,non kvi,NA,1.0
R696,digitaldc,Bhiwandi,Maharashtra,FH,0.0,LED TV 55 TO 64,0.0,Samsung,ENT,CDIT,FH0103001,FH0103,902,Electronics,NA,20250101,oop,492166317,01-2025,421302,West,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSUNG 55AU7700,SAMSUNG 55 UHD SMART LED TV 55AU7700,NA,NA,1.0
S0UG,digitaldc,Gannavaram,Andhra Pradesh,FH,2.0,LED TV 55 TO 64,2.0,Samsung,ENT,CDIT,FH0103001,FH0103,902,Electronics,NA,20250101,active,494410286,01-2025,521107,South,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSUNG 55QN90D,SAMSUNG 55 NEO QLED SMART LED TV 55QN90D,non kvi,NA,3.0
V014,digitaldc,Pune,Maharashtra,FH,2.0,LED TV 55 TO 64,2.0,Samsung,ENT,CDIT,FH0103001,FH0103,902,Electronics,NA,20250101,active,494410286,01-2025,413802,West,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSUNG 55QN90D,SAMSUNG 55 NEO QLED SMART LED TV 55QN90D,non kvi,NA,5.0
R696,digitaldc,Bhiwandi,Maharashtra,FH,17.0,LED TV 55 TO 64,7.0,Samsung,ENT,CDIT,FH0103001,FH0103,902,Electronics,NA,20250101,active,494410286,01-2025,421302,West,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSUNG 55QN90D,SAMSUNG 55 NEO QLED SMART LED TV 55QN90D,non kvi,NA,3.0
SLGC,digitaldc,Pune,Maharashtra,FH,6.0,LED TV 55 TO 64,0.0,Samsung,ENT,CDIT,FH0103001,FH0103,902,Electronics,NA,20250101,active,494410286,01-2025,412216,West,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSUNG 55QN90D,SAMSUNG 55 NEO QLED SMART LED TV 55QN90D,non kvi,NA,0.0
S573,digitaldc,Raipur,Chattisgarh,FH,0.0,LED TV 55 TO 64,1.0,Samsung,ENT,CDIT,FH0103001,FH0103,902,Electronics,NA,20250101,active,494410286,01-2025,493111,West,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSUNG 55QN90D,SAMSUNG 55 NEO QLED SMART LED TV 55QN90D,non kvi,NA,0.0
R810,digitaldc,Jaipur,Rajasthan,FH,2.0,LED TV 55 TO 64,1.0,Samsung,ENT,CDIT,FH0103001,FH0103,902,Electronics,NA,20250101,active,494410286,01-2025,302022,North,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSUNG 55QN90D,SAMSUNG 55 NEO QLED SMART LED TV 55QN90D,non kvi,NA,1.0
S0IC,digitaldc,Hosakote,Karnataka,FH,10.0,LED TV 55 TO 64,0.0,Samsung,ENT,CDIT,FH0103001,FH0103,902,Electronics,NA,20250101,active,494410286,01-2025,562114,South 1,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSUNG 55QN90D,SAMSUNG 55 NEO QLED SMART LED TV 55QN90D,non kvi,NA,0.0
R394,digitaldc,Patna,Bihar,FH,0.0,LED TV 55 TO 64,1.0,Samsung,ENT,CDIT,FH0103001,FH0103,902,Electronics,NA,20250101,active,494410286,01-2025,800007,East,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSUNG 55QN90D,SAMSUNG 55 NEO QLED SMART LED TV 55QN90D,non kvi,NA,0.0
S597,digitaldc,Guwahati,Assam,FH,0.0,LED TV 55 TO 64,2.0,Samsung,ENT,CDIT,FH0103001,FH0103,902,Electronics,NA,20250101,active,494410286,01-2025,781031,East,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSUNG 55QN90D,SAMSUNG 55 NEO QLED SMART LED TV 55QN90D,non kvi,NA,0.0
R396,digitaldc,Bangalore,Karnataka,FH,6.0,LED TV 55 TO 64,9.0,Samsung,ENT,CDIT,FH0103001,FH0103,902,Electronics,NA,20250101,active,494410286,01-2025,562123,South,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSUNG 55QN90D,SAMSUNG 55 NEO QLED SMART LED TV 55QN90D,non kvi,NA,11.0
SJ48,digitaldc,Dharwad,Karnataka,FH,2.0,LED TV 55 TO 64,0.0,Samsung,ENT,CDIT,FH0103001,FH0103,902,Electronics,NA,20250101,active,494410286,01-2025,580011,South 1,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSUNG 55QN90D,SAMSUNG 55 NEO QLED SMART LED TV 55QN90D,non kvi,NA,0.0
R804,digitaldc,Vizag,Andhra Pradesh,FH,2.0,LED TV 55 TO 64,2.0,Samsung,ENT,CDIT,FH0103001,FH0103,902,Electronics,NA,20250101,active,494410286,01-2025,530046,South,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSUNG 55QN90D,SAMSUNG 55 NEO QLED SMART LED TV 55QN90D,non kvi,NA,1.0
SJ93,digitaldc,Farrukhnagar,Haryana,FH,10.0,LED TV 55 TO 64,6.0,Samsung,ENT,CDIT,FH0103001,FH0103,902,Electronics,NA,20250101,active,494410286,01-2025,122506,North,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSUNG 55QN90D,SAMSUNG 55 NEO QLED SMART LED TV 55QN90D,non kvi,NA,4.0
SE40,digitaldc,Hyderabad,Telangana,FH,17.0,LED TV 55 TO 64,4.0,Samsung,ENT,CDIT,FH0103001,FH0103,902,Electronics,NA,20250101,active,494410286,01-2025,501401,South,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSUNG 55QN90D,SAMSUNG 55 NEO QLED SMART LED TV 55QN90D,non kvi,NA,5.0
S0TC,digitaldc,Palladam,Tamil Nadu,FH,4.0,LED TV 55 TO 64,0.0,Samsung,ENT,CDIT,FH0103001,FH0103,902,Electronics,NA,20250101,active,494410286,01-2025,641402,South,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSUNG 55QN90D,SAMSUNG 55 NEO QLED SMART LED TV 55QN90D,non kvi,NA,3.0
SC28,digitaldc,Lucknow,Uttar Pradesh,FH,2.0,LED TV 55 TO 64,1.0,Samsung,ENT,CDIT,FH0103001,FH0103,902,Electronics,NA,20250101,active,494410286,01-2025,226401,North 1,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSUNG 55QN90D,SAMSUNG 55 NEO QLED SMART LED TV 55QN90D,non kvi,NA,0.0
SLTY,digitaldc,Ahmedabad,Gujarat,FH,2.0,LED TV 55 TO 64,0.0,Samsung,ENT,CDIT,FH0103001,FH0103,902,Electronics,NA,20250101,active,494410286,01-2025,382240,West,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSUNG 55QN90D,SAMSUNG 55 NEO QLED SMART LED TV 55QN90D,non kvi,NA,2.0
SLJQ,digitaldc,Cuttack,Orissa,FH,2.0,LED TV 55 TO 64,0.0,Samsung,ENT,CDIT,FH0103001,FH0103,902,Electronics,NA,20250101,active,494410286,01-2025,754025,East,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSUNG 55QN90D,SAMSUNG 55 NEO QLED SMART LED TV 55QN90D,non kvi,NA,0.0
SJ99,digitaldc,Sriperumbudur,Tamil Nadu,FH,6.0,LED TV 55 TO 64,3.0,Samsung,ENT,CDIT,FH0103001,FH0103,902,Electronics,NA,20250101,active,494410286,01-2025,602105,South,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSUNG 55QN90D,SAMSUNG 55 NEO QLED SMART LED TV 55QN90D,non kvi,NA,3.0
SLKO,digitaldc,Howrah,West Bengal,FH,2.0,LED TV 55 TO 64,3.0,Samsung,ENT,CDIT,FH0103001,FH0103,902,Electronics,NA,20250101,active,494410286,01-2025,711310,East,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSUNG 55QN90D,SAMSUNG 55 NEO QLED SMART LED TV 55QN90D,non kvi,NA,1.0
S0CV,digitaldc,Rajpura,Punjab,FH,2.0,LED TV 55 TO 64,0.0,Samsung,ENT,CDIT,FH0103001,FH0103,902,Electronics,NA,20250101,active,494410286,01-2025,140401,North,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSUNG 55QN90D,SAMSUNG 55 NEO QLED SMART LED TV 55QN90D,non kvi,NA,0.0
R201,digitaldc,Cuttack,Orissa,FH,2.0,LED TV 55 TO 64,4.0,Samsung,ENT,CDIT,FH0103001,FH0103,902,Electronics,NA,20250101,active,494410286,01-2025,754002,East,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSUNG 55QN90D,SAMSUNG 55 NEO QLED SMART LED TV 55QN90D,non kvi,NA,3.0
R394,digitaldc,Patna,Bihar,FH,3.0,LED TV 55 TO 64,4.0,Samsung,ENT,CDIT,FH0103001,FH0103,902,Electronics,NA,20250101,active,494410287,01-2025,800007,East,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSUNG 55QN85D,SAMSUNG 55 NEO QLED SMART LED TV 55QN85D,kvi,NA,6.0
SACU,digitaldc,Nagpur,Maharashtra,FH,3.0,LED TV 55 TO 64,7.0,Samsung,ENT,CDIT,FH0103001,FH0103,902,Electronics,NA,20250101,active,494410287,01-2025,441122,West,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSUNG 55QN85D,SAMSUNG 55 NEO QLED SMART LED TV 55QN85D,kvi,NA,5.0
SLTY,digitaldc,Ahmedabad,Gujarat,FH,11.0,LED TV 55 TO 64,16.0,Samsung,ENT,CDIT,FH0103001,FH0103,902,Electronics,NA,20250101,active,494410287,01-2025,382240,West,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSUNG 55QN85D,SAMSUNG 55 NEO QLED SMART LED TV 55QN85D,kvi,NA,20.0
SLLN,digitaldc,Siliguri,West Bengal,FH,6.0,LED TV 55 TO 64,8.0,Samsung,ENT,CDIT,FH0103001,FH0103,902,Electronics,NA,20250101,active,494410287,01-2025,735135,East,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSUNG 55QN85D,SAMSUNG 55 NEO QLED SMART LED TV 55QN85D,kvi,NA,7.0
SD78,digitaldc,Ernakulam,Kerala,FH,2.0,LED TV 55 TO 64,2.0,Samsung,ENT,CDIT,FH0103001,FH0103,902,Electronics,NA,20250101,active,494410287,01-2025,683561,South,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSUNG 55QN85D,SAMSUNG 55 NEO QLED SMART LED TV 55QN85D,kvi,NA,2.0
Y695,digitaldc,Jammu,Jammu And Kashmir,FH,1.0,LED TV 55 TO 64,0.0,Samsung,ENT,CDIT,FH0103001,FH0103,902,Electronics,NA,20250101,active,494410287,01-2025,180010,North,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSUNG 55QN85D,SAMSUNG 55 NEO QLED SMART LED TV 55QN85D,kvi,NA,0.0
R810,digitaldc,Jaipur,Rajasthan,FH,3.0,LED TV 55 TO 64,7.0,Samsung,ENT,CDIT,FH0103001,FH0103,902,Electronics,NA,20250101,active,494410287,01-2025,302022,North,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSUNG 55QN85D,SAMSUNG 55 NEO QLED SMART LED TV 55QN85D,kvi,NA,6.0
R278,digitaldc,Ranchi,Jharkhand,FH,2.0,LED TV 55 TO 64,4.0,Samsung,ENT,CDIT,FH0103001,FH0103,902,Electronics,NA,20250101,active,494410287,01-2025,834010,East,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSUNG 55QN85D,SAMSUNG 55 NEO QLED SMART LED TV 55QN85D,kvi,NA,5.0
S597,digitaldc,Guwahati,Assam,FH,3.0,LED TV 55 TO 64,1.0,Samsung,ENT,CDIT,FH0103001,FH0103,902,Electronics,NA,20250101,active,494410287,01-2025,781031,East,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSUNG 55QN85D,SAMSUNG 55 NEO QLED SMART LED TV 55QN85D,kvi,NA,2.0
S0CV,digitaldc,Rajpura,Punjab,FH,6.0,LED TV 55 TO 64,9.0,Samsung,ENT,CDIT,FH0103001,FH0103,902,Electronics,NA,20250101,active,494410287,01-2025,140401,North,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSUNG 55QN85D,SAMSUNG 55 NEO QLED SMART LED TV 55QN85D,kvi,NA,6.0
SE40,digitaldc,Hyderabad,Telangana,FH,34.0,LED TV 55 TO 64,55.0,Samsung,ENT,CDIT,FH0103001,FH0103,902,Electronics,NA,20250101,active,494410287,01-2025,501401,South,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSUNG 55QN85D,SAMSUNG 55 NEO QLED SMART LED TV 55QN85D,kvi,NA,37.0
SLJQ,digitaldc,Cuttack,Orissa,FH,3.0,LED TV 55 TO 64,0.0,Samsung,ENT,CDIT,FH0103001,FH0103,902,Electronics,NA,20250101,active,494410287,01-2025,754025,East,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSUNG 55QN85D,SAMSUNG 55 NEO QLED SMART LED TV 55QN85D,kvi,NA,0.0
S573,digitaldc,Raipur,Chattisgarh,FH,2.0,LED TV 55 TO 64,3.0,Samsung,ENT,CDIT,FH0103001,FH0103,902,Electronics,NA,20250101,active,494410287,01-2025,493111,West,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSUNG 55QN85D,SAMSUNG 55 NEO QLED SMART LED TV 55QN85D,kvi,NA,2.0
S0GZ,digitaldc,Sawer,Madhya Pradesh,FH,2.0,LED TV 55 TO 64,0.0,Samsung,ENT,CDIT,FH0103001,FH0103,902,Electronics,NA,20250101,active,494410287,01-2025,453771,West,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSUNG 55QN85D,SAMSUNG 55 NEO QLED SMART LED TV 55QN85D,kvi,NA,3.0
SM1B,digitaldc,Jammu,Jammu And Kashmir,FH,0.0,LED TV 55 TO 64,2.0,Samsung,ENT,CDIT,FH0103001,FH0103,902,Electronics,NA,20250101,active,494410287,01-2025,180010,North 1,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSUNG 55QN85D,SAMSUNG 55 NEO QLED SMART LED TV 55QN85D,kvi,NA,2.0
SLOR,digitaldc,Dehradun,Uttarakhand,FH,3.0,LED TV 55 TO 64,7.0,Samsung,ENT,CDIT,FH0103001,FH0103,902,Electronics,NA,20250101,active,494410287,01-2025,248001,North,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSUNG 55QN85D,SAMSUNG 55 NEO QLED SMART LED TV 55QN85D,kvi,NA,2.0
S0UG,digitaldc,Gannavaram,Andhra Pradesh,FH,8.0,LED TV 55 TO 64,13.0,Samsung,ENT,CDIT,FH0103001,FH0103,902,Electronics,NA,20250101,active,494410287,01-2025,521107,South,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSUNG 55QN85D,SAMSUNG 55 NEO QLED SMART LED TV 55QN85D,kvi,NA,23.0
SJ48,digitaldc,Dharwad,Karnataka,FH,9.0,LED TV 55 TO 64,0.0,Samsung,ENT,CDIT,FH0103001,FH0103,902,Electronics,NA,20250101,active,494410287,01-2025,580011,South 1,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSUNG 55QN85D,SAMSUNG 55 NEO QLED SMART LED TV 55QN85D,kvi,NA,0.0
SJ93,digitaldc,Farrukhnagar,Haryana,FH,19.0,LED TV 55 TO 64,28.0,Samsung,ENT,CDIT,FH0103001,FH0103,902,Electronics,NA,20250101,active,494410287,01-2025,122506,North,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSUNG 55QN85D,SAMSUNG 55 NEO QLED SMART LED TV 55QN85D,kvi,NA,35.0
S0TC,digitaldc,Palladam,Tamil Nadu,FH,8.0,LED TV 55 TO 64,10.0,Samsung,ENT,CDIT,FH0103001,FH0103,902,Electronics,NA,20250101,active,494410287,01-2025,641402,South,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSUNG 55QN85D,SAMSUNG 55 NEO QLED SMART LED TV 55QN85D,kvi,NA,9.0
R201,digitaldc,Cuttack,Orissa,FH,3.0,LED TV 55 TO 64,9.0,Samsung,ENT,CDIT,FH0103001,FH0103,902,Electronics,NA,20250101,active,494410287,01-2025,754002,East,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSUNG 55QN85D,SAMSUNG 55 NEO QLED SMART LED TV 55QN85D,kvi,NA,8.0
SLGC,digitaldc,Pune,Maharashtra,FH,14.0,LED TV 55 TO 64,0.0,Samsung,ENT,CDIT,FH0103001,FH0103,902,Electronics,NA,20250101,active,494410287,01-2025,412216,West,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSUNG 55QN85D,SAMSUNG 55 NEO QLED SMART LED TV 55QN85D,kvi,NA,0.0
SJ99,digitaldc,Sriperumbudur,Tamil Nadu,FH,17.0,LED TV 55 TO 64,22.0,Samsung,ENT,CDIT,FH0103001,FH0103,902,Electronics,NA,20250101,active,494410287,01-2025,602105,South,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSUNG 55QN85D,SAMSUNG 55 NEO QLED SMART LED TV 55QN85D,kvi,NA,40.0
R396,digitaldc,Bangalore,Karnataka,FH,14.0,LED TV 55 TO 64,74.0,Samsung,ENT,CDIT,FH0103001,FH0103,902,Electronics,NA,20250101,active,494410287,01-2025,562123,South,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSUNG 55QN85D,SAMSUNG 55 NEO QLED SMART LED TV 55QN85D,kvi,NA,64.0
SLW9,digitaldc,Ranchi,Jharkhand,FH,1.0,LED TV 55 TO 64,0.0,Samsung,ENT,CDIT,FH0103001,FH0103,902,Electronics,NA,20250101,active,494410287,01-2025,834010,North 2,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSUNG 55QN85D,SAMSUNG 55 NEO QLED SMART LED TV 55QN85D,kvi,NA,0.0
S0IC,digitaldc,Hosakote,Karnataka,FH,24.0,LED TV 55 TO 64,0.0,Samsung,ENT,CDIT,FH0103001,FH0103,902,Electronics,NA,20250101,active,494410287,01-2025,562114,South 1,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSUNG 55QN85D,SAMSUNG 55 NEO QLED SMART LED TV 55QN85D,kvi,NA,0.0
SLKO,digitaldc,Howrah,West Bengal,FH,14.0,LED TV 55 TO 64,19.0,Samsung,ENT,CDIT,FH0103001,FH0103,902,Electronics,NA,20250101,active,494410287,01-2025,711310,East,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSUNG 55QN85D,SAMSUNG 55 NEO QLED SMART LED TV 55QN85D,kvi,NA,27.0
V014,digitaldc,Pune,Maharashtra,FH,7.0,LED TV 55 TO 64,29.0,Samsung,ENT,CDIT,FH0103001,FH0103,902,Electronics,NA,20250101,active,494410287,01-2025,413802,West,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSUNG 55QN85D,SAMSUNG 55 NEO QLED SMART LED TV 55QN85D,kvi,NA,35.0
R696,digitaldc,Bhiwandi,Maharashtra,FH,19.0,LED TV 55 TO 64,29.0,Samsung,ENT,CDIT,FH0103001,FH0103,902,Electronics,NA,20250101,active,494410287,01-2025,421302,West,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSUNG 55QN85D,SAMSUNG 55 NEO QLED SMART LED TV 55QN85D,kvi,NA,18.0
